"id"	"time.start"	"time.end"	"variable"	"file.name"
"nhd_10848338"	"1980-01-01"	"2099-12-31"	"windspeed"	"GFDL_nhd_10848338_19800101.20991231_windspeed.RData"
"nhd_1096982"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1096982_19800101.20991231_airtemp.RData"
"nhd_1096982"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1096982_19800101.20991231_dlwrfsfc.RData"
"nhd_1096982"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1096982_19800101.20991231_dswrfsfc.RData"
"nhd_1096982"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1096982_19800101.20991231_precip.RData"
"nhd_1096982"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1096982_19800101.20991231_relhumperc.RData"
"nhd_1096982"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1096982_19800101.20991231_snow.RData"
"nhd_1097288"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1097288_19800101.20991231_airtemp.RData"
"nhd_1097288"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1097288_19800101.20991231_dlwrfsfc.RData"
"nhd_1097288"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1097288_19800101.20991231_dswrfsfc.RData"
"nhd_1097288"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1097288_19800101.20991231_precip.RData"
"nhd_1097288"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1097288_19800101.20991231_relhumperc.RData"
"nhd_1097288"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1097288_19800101.20991231_snow.RData"
"nhd_1097288"	"1980-01-01"	"2099-12-31"	"windspeed"	"GFDL_nhd_1097288_19800101.20991231_windspeed.RData"
"nhd_1097324"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1097324_19800101.20991231_airtemp.RData"
"nhd_1097324"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1097324_19800101.20991231_dlwrfsfc.RData"
"nhd_1097324"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1097324_19800101.20991231_dswrfsfc.RData"
"nhd_1097324"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1097324_19800101.20991231_precip.RData"
"nhd_1097324"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1097324_19800101.20991231_relhumperc.RData"
"nhd_1097324"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1097324_19800101.20991231_snow.RData"
"nhd_1097324"	"1980-01-01"	"2099-12-31"	"windspeed"	"GFDL_nhd_1097324_19800101.20991231_windspeed.RData"
"nhd_1098396"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1098396_19800101.20991231_airtemp.RData"
"nhd_1098396"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1098396_19800101.20991231_dlwrfsfc.RData"
"nhd_1098396"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1098396_19800101.20991231_dswrfsfc.RData"
"nhd_1098396"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1098396_19800101.20991231_precip.RData"
"nhd_1098396"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1098396_19800101.20991231_relhumperc.RData"
"nhd_1098396"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1098396_19800101.20991231_snow.RData"
"nhd_1098396"	"1980-01-01"	"2099-12-31"	"windspeed"	"GFDL_nhd_1098396_19800101.20991231_windspeed.RData"
"nhd_1098568"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1098568_19800101.20991231_airtemp.RData"
"nhd_1098568"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1098568_19800101.20991231_dlwrfsfc.RData"
"nhd_1098568"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1098568_19800101.20991231_dswrfsfc.RData"
"nhd_1098568"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1098568_19800101.20991231_precip.RData"
"nhd_1098568"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1098568_19800101.20991231_relhumperc.RData"
"nhd_1098568"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1098568_19800101.20991231_snow.RData"
"nhd_1098608"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1098608_19800101.20991231_airtemp.RData"
"nhd_1098608"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1098608_19800101.20991231_dlwrfsfc.RData"
"nhd_1098608"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1098608_19800101.20991231_dswrfsfc.RData"
"nhd_1098608"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1098608_19800101.20991231_precip.RData"
"nhd_1098608"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1098608_19800101.20991231_relhumperc.RData"
"nhd_1098608"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1098608_19800101.20991231_snow.RData"
"nhd_1098628"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1098628_19800101.20991231_airtemp.RData"
"nhd_1098628"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1098628_19800101.20991231_dlwrfsfc.RData"
"nhd_1098628"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1098628_19800101.20991231_dswrfsfc.RData"
"nhd_1098628"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1098628_19800101.20991231_precip.RData"
"nhd_1098628"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1098628_19800101.20991231_relhumperc.RData"
"nhd_1098628"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1098628_19800101.20991231_snow.RData"
"nhd_1098628"	"1980-01-01"	"2099-12-31"	"windspeed"	"GFDL_nhd_1098628_19800101.20991231_windspeed.RData"
"nhd_1098766"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1098766_19800101.20991231_airtemp.RData"
"nhd_1098766"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1098766_19800101.20991231_dlwrfsfc.RData"
"nhd_1098766"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1098766_19800101.20991231_dswrfsfc.RData"
"nhd_1098766"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1098766_19800101.20991231_precip.RData"
"nhd_1098766"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1098766_19800101.20991231_relhumperc.RData"
"nhd_1098766"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1098766_19800101.20991231_snow.RData"
"nhd_1098766"	"1980-01-01"	"2099-12-31"	"windspeed"	"GFDL_nhd_1098766_19800101.20991231_windspeed.RData"
"nhd_1098804"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1098804_19800101.20991231_airtemp.RData"
"nhd_1098804"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1098804_19800101.20991231_dlwrfsfc.RData"
"nhd_1098804"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1098804_19800101.20991231_dswrfsfc.RData"
"nhd_1098804"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1098804_19800101.20991231_precip.RData"
"nhd_1098804"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1098804_19800101.20991231_relhumperc.RData"
"nhd_1098804"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1098804_19800101.20991231_snow.RData"
"nhd_1098898"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1098898_19800101.20991231_airtemp.RData"
"nhd_1098898"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1098898_19800101.20991231_dlwrfsfc.RData"
"nhd_1098898"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1098898_19800101.20991231_dswrfsfc.RData"
"nhd_1098898"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1098898_19800101.20991231_precip.RData"
"nhd_1098898"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1098898_19800101.20991231_relhumperc.RData"
"nhd_1098898"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1098898_19800101.20991231_snow.RData"
"nhd_1098900"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1098900_19800101.20991231_airtemp.RData"
"nhd_1098900"	"1980-01-01"	"2099-12-31"	"dlwrfsfc"	"GFDL_nhd_1098900_19800101.20991231_dlwrfsfc.RData"
"nhd_1098900"	"1980-01-01"	"2099-12-31"	"dswrfsfc"	"GFDL_nhd_1098900_19800101.20991231_dswrfsfc.RData"
"nhd_1098900"	"1980-01-01"	"2099-12-31"	"precip"	"GFDL_nhd_1098900_19800101.20991231_precip.RData"
"nhd_1098900"	"1980-01-01"	"2099-12-31"	"relhumperc"	"GFDL_nhd_1098900_19800101.20991231_relhumperc.RData"
"nhd_1098900"	"1980-01-01"	"2099-12-31"	"snow"	"GFDL_nhd_1098900_19800101.20991231_snow.RData"
"nhd_1098904"	"1980-01-01"	"2099-12-31"	"airtemp"	"GFDL_nhd_1098904_19800101.20991231_airtemp.RData"
