"id"	"source"	"type"	"zmax"
"nhd_4839768"	"mn_lakelist"	"maxdepth"	12.8016
"nhd_4839742"	"mn_lakelist"	"maxdepth"	3.048
"nhd_4839692"	"mn_lakelist"	"maxdepth"	2.7432
"nhd_4839694"	"mn_lakelist"	"maxdepth"	NA
"nhd_4839708"	"mn_lakelist"	"maxdepth"	10.0584
"nhd_4839552"	"mn_lakelist"	"maxdepth"	NA
"nhd_4835174"	"mn_lakelist"	"maxdepth"	17.0688
"nhd_4835166"	"mn_lakelist"	"maxdepth"	NA
"nhd_4839478"	"mn_lakelist"	"maxdepth"	NA
"nhd_2360694"	"mn_lakelist"	"maxdepth"	38.1
"nhd_4856085"	"mn_lakelist"	"maxdepth"	NA
"nhd_4856183"	"mn_lakelist"	"maxdepth"	2.4384
"nhd_4855859"	"mn_lakelist"	"maxdepth"	21.0312
"nhd_4855931"	"mn_lakelist"	"maxdepth"	13.1064
"nhd_120053244"	"mn_lakelist"	"maxdepth"	32.004
"nhd_4616868"	"mn_lakelist"	"maxdepth"	12.192
"nhd_4852097"	"mn_lakelist"	"maxdepth"	31.0896
"nhd_4616710"	"mn_lakelist"	"maxdepth"	7.3152
"nhd_4616354"	"mn_lakelist"	"maxdepth"	4.2672
NA	"mn_lakelist"	"maxdepth"	10.9728
"nhd_4855897"	"mn_lakelist"	"maxdepth"	14.0208
"nhd_4855837"	"mn_lakelist"	"maxdepth"	7.62
"nhd_4855843"	"mn_lakelist"	"maxdepth"	NA
"nhd_4835202"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855751"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855739"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855757"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855809"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855665"	"mn_lakelist"	"maxdepth"	NA
"nhd_2360660"	"mn_lakelist"	"maxdepth"	NA
"nhd_4856185"	"mn_lakelist"	"maxdepth"	NA
"nhd_4856141"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_4855763"	"mn_lakelist"	"maxdepth"	NA
"nhd_4856099"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855861"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855631"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2636978"	"mn_lakelist"	"maxdepth"	NA
"nhd_4852275"	"mn_lakelist"	"maxdepth"	NA
"nhd_4840404"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_4840138"	"mn_lakelist"	"maxdepth"	NA
"nhd_4839770"	"mn_lakelist"	"maxdepth"	NA
"nhd_4851825"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_4839722"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_4852113"	"mn_lakelist"	"maxdepth"	NA
"nhd_4852335"	"mn_lakelist"	"maxdepth"	NA
"nhd_4840324"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_4839706"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_4852051"	"mn_lakelist"	"maxdepth"	NA
"nhd_4852015"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_4851947"	"mn_lakelist"	"maxdepth"	NA
"nhd_4851957"	"mn_lakelist"	"maxdepth"	NA
"nhd_4851961"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2637042"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2360626"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_4855939"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855871"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_4855821"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855845"	"mn_lakelist"	"maxdepth"	NA
"nhd_4616800"	"mn_lakelist"	"maxdepth"	NA
"nhd_4852221"	"mn_lakelist"	"maxdepth"	NA
"nhd_4852213"	"mn_lakelist"	"maxdepth"	NA
"nhd_4852241"	"mn_lakelist"	"maxdepth"	NA
"nhd_4852465"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_4852027"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_4840056"	"mn_lakelist"	"maxdepth"	NA
"nhd_4840030"	"mn_lakelist"	"maxdepth"	NA
"nhd_4840300"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_4835242"	"mn_lakelist"	"maxdepth"	NA
"nhd_4839564"	"mn_lakelist"	"maxdepth"	NA
"nhd_4839738"	"mn_lakelist"	"maxdepth"	NA
"nhd_4839872"	"mn_lakelist"	"maxdepth"	NA
"nhd_4839862"	"mn_lakelist"	"maxdepth"	NA
"nhd_167120397"	"mn_lakelist"	"maxdepth"	NA
"nhd_4839914"	"mn_lakelist"	"maxdepth"	NA
"nhd_4839876"	"mn_lakelist"	"maxdepth"	NA
"nhd_4839930"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_4852323"	"mn_lakelist"	"maxdepth"	NA
"nhd_4840146"	"mn_lakelist"	"maxdepth"	NA
"nhd_4856181"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855825"	"mn_lakelist"	"maxdepth"	NA
"nhd_4855659"	"mn_lakelist"	"maxdepth"	NA
"nhd_4840390"	"mn_lakelist"	"maxdepth"	NA
"nhd_4852305"	"mn_lakelist"	"maxdepth"	NA
"nhd_4852359"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_4852003"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_4839824"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_120051011"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2650378"	"mn_lakelist"	"maxdepth"	NA
"nhd_1099068"	"mn_lakelist"	"maxdepth"	6.4008
"nhd_1098836"	"mn_lakelist"	"maxdepth"	5.4864
"nhd_1098836"	"mn_lakelist"	"maxdepth"	2.1336
"nhd_1098898"	"mn_lakelist"	"maxdepth"	2.1336
"nhd_1098954"	"mn_lakelist"	"maxdepth"	5.7912
"nhd_1098942"	"mn_lakelist"	"maxdepth"	1.524
"nhd_1098968"	"mn_lakelist"	"maxdepth"	1.524
"nhd_1098974"	"mn_lakelist"	"maxdepth"	4.8768
"nhd_1098998"	"mn_lakelist"	"maxdepth"	NA
"nhd_1098994"	"mn_lakelist"	"maxdepth"	1.524
"nhd_1099030"	"mn_lakelist"	"maxdepth"	1.524
"nhd_1099050"	"mn_lakelist"	"maxdepth"	NA
"nhd_1098778"	"mn_lakelist"	"maxdepth"	2.1336
"nhd_1098608"	"mn_lakelist"	"maxdepth"	1.9812
"nhd_1098690"	"mn_lakelist"	"maxdepth"	NA
"nhd_1098714"	"mn_lakelist"	"maxdepth"	2.7432
"nhd_1098512"	"mn_lakelist"	"maxdepth"	NA
"nhd_2650190"	"mn_lakelist"	"maxdepth"	0.9144
"nhd_2650200"	"mn_lakelist"	"maxdepth"	6.7056
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2650220"	"mn_lakelist"	"maxdepth"	NA
"nhd_2650216"	"mn_lakelist"	"maxdepth"	12.8016
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2650250"	"mn_lakelist"	"maxdepth"	5.7912
"nhd_2650264"	"mn_lakelist"	"maxdepth"	NA
"nhd_2650294"	"mn_lakelist"	"maxdepth"	NA
"nhd_4250184"	"mn_lakelist"	"maxdepth"	NA
"nhd_1098448"	"mn_lakelist"	"maxdepth"	1.2192
"nhd_1098504"	"mn_lakelist"	"maxdepth"	NA
"nhd_2650162"	"mn_lakelist"	"maxdepth"	6.096
"nhd_2650138"	"mn_lakelist"	"maxdepth"	7.0104
"nhd_2650140"	"mn_lakelist"	"maxdepth"	NA
"nhd_2650146"	"mn_lakelist"	"maxdepth"	NA
"nhd_2650154"	"mn_lakelist"	"maxdepth"	NA
"nhd_1099030"	"mn_lakelist"	"maxdepth"	NA
"nhd_1098396"	"mn_lakelist"	"maxdepth"	8.2296
"nhd_2650262"	"mn_lakelist"	"maxdepth"	NA
"nhd_1099038"	"mn_lakelist"	"maxdepth"	7.62
"nhd_1098546"	"mn_lakelist"	"maxdepth"	NA
"nhd_1098538"	"mn_lakelist"	"maxdepth"	NA
"nhd_1098518"	"mn_lakelist"	"maxdepth"	NA
"nhd_1098568"	"mn_lakelist"	"maxdepth"	NA
"nhd_1098628"	"mn_lakelist"	"maxdepth"	6.7056
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2365862"	"mn_lakelist"	"maxdepth"	1.2192
"nhd_1098318"	"mn_lakelist"	"maxdepth"	1.2192
"nhd_2365884"	"mn_lakelist"	"maxdepth"	2.7432
"nhd_2365910"	"mn_lakelist"	"maxdepth"	1.2192
"nhd_2365936"	"mn_lakelist"	"maxdepth"	NA
"nhd_1098394"	"mn_lakelist"	"maxdepth"	NA
"nhd_1098366"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2650134"	"mn_lakelist"	"maxdepth"	3.048
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2365696"	"mn_lakelist"	"maxdepth"	2.1336
"nhd_2365750"	"mn_lakelist"	"maxdepth"	NA
"nhd_2365734"	"mn_lakelist"	"maxdepth"	NA
"nhd_1099140"	"mn_lakelist"	"maxdepth"	5.4864
"nhd_1099082"	"mn_lakelist"	"maxdepth"	1.2192
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_1099278"	"mn_lakelist"	"maxdepth"	6.7056
"nhd_1099274"	"mn_lakelist"	"maxdepth"	1.524
"nhd_1099210"	"mn_lakelist"	"maxdepth"	NA
"nhd_1099368"	"mn_lakelist"	"maxdepth"	NA
"nhd_1099344"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_1098844"	"mn_lakelist"	"maxdepth"	NA
"nhd_1098766"	"mn_lakelist"	"maxdepth"	7.9248
"nhd_2366134"	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2366150"	"mn_lakelist"	"maxdepth"	NA
"nhd_2366250"	"mn_lakelist"	"maxdepth"	4.572
NA	"mn_lakelist"	"maxdepth"	1.8288
"nhd_2365854"	"mn_lakelist"	"maxdepth"	9.7536
"nhd_2365870"	"mn_lakelist"	"maxdepth"	NA
"nhd_2365970"	"mn_lakelist"	"maxdepth"	NA
"nhd_2366020"	"mn_lakelist"	"maxdepth"	0.6096
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_2365672"	"mn_lakelist"	"maxdepth"	NA
"nhd_2365714"	"mn_lakelist"	"maxdepth"	NA
"nhd_2366094"	"mn_lakelist"	"maxdepth"	NA
"nhd_2365828"	"mn_lakelist"	"maxdepth"	NA
"nhd_2365792"	"mn_lakelist"	"maxdepth"	6.4008
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
NA	"mn_lakelist"	"maxdepth"	NA
"nhd_1098648"	"mn_lakelist"	"maxdepth"	NA
"nhd_2366260"	"mn_lakelist"	"maxdepth"	NA
