"id"	"source"	"type"	"zmax"
"nhd_4821697"	"Jacobson"	"maxdepth"	21
NA	"Jacobson"	"maxdepth"	3.6
"nhd_4818653"	"Jacobson"	"maxdepth"	10.6
NA	"Jacobson"	"maxdepth"	12.8
"nhd_4818867"	"Jacobson"	"maxdepth"	7.6
"nhd_120053111"	"Jacobson"	"maxdepth"	11.5
"nhd_120053110"	"Jacobson"	"maxdepth"	28.9
"nhd_4821515"	"Jacobson"	"maxdepth"	13.4
NA	"Jacobson"	"maxdepth"	17.3
"nhd_167122172"	"Jacobson"	"maxdepth"	24.3
"nhd_4620138"	"Jacobson"	"maxdepth"	3.6
"nhd_4955292"	"Jacobson"	"maxdepth"	7
"nhd_4821741"	"Jacobson"	"maxdepth"	25.6
"nhd_4819127"	"Jacobson"	"maxdepth"	9.4
"nhd_4817601"	"Jacobson"	"maxdepth"	10.6
"nhd_22327099"	"Jacobson"	"maxdepth"	6
NA	"Jacobson"	"maxdepth"	7.6
"nhd_4817557"	"Jacobson"	"maxdepth"	6
"nhd_4946469"	"Jacobson"	"maxdepth"	11.8
"nhd_4946315"	"Jacobson"	"maxdepth"	6.7
"nhd_4946323"	"Jacobson"	"maxdepth"	5.1
"nhd_4946351"	"Jacobson"	"maxdepth"	20.7
NA	"Jacobson"	"maxdepth"	11.8
"nhd_4946385"	"Jacobson"	"maxdepth"	8.2
"nhd_4620058"	"Jacobson"	"maxdepth"	4.2
"nhd_4619586"	"Jacobson"	"maxdepth"	7.6
"nhd_4618876"	"Jacobson"	"maxdepth"	11.2
"nhd_4618846"	"Jacobson"	"maxdepth"	5.4
"nhd_4618974"	"Jacobson"	"maxdepth"	9.7
"nhd_4618956"	"Jacobson"	"maxdepth"	12.8
"nhd_4619214"	"Jacobson"	"maxdepth"	8.8
"nhd_4619130"	"Jacobson"	"maxdepth"	15.5
"nhd_4619340"	"Jacobson"	"maxdepth"	14.6
"nhd_4619306"	"Jacobson"	"maxdepth"	8.8
"nhd_4619380"	"Jacobson"	"maxdepth"	16.7
NA	"Jacobson"	"maxdepth"	5.1
"nhd_4619430"	"Jacobson"	"maxdepth"	8.2
"nhd_4821721"	"Jacobson"	"maxdepth"	15.2
"nhd_4821809"	"Jacobson"	"maxdepth"	22.2
"nhd_4821899"	"Jacobson"	"maxdepth"	13.1
"nhd_4822065"	"Jacobson"	"maxdepth"	5.7
"nhd_4821997"	"Jacobson"	"maxdepth"	21.9
"nhd_4821687"	"Jacobson"	"maxdepth"	11.2
"nhd_4818763"	"Jacobson"	"maxdepth"	8.5
"nhd_4818837"	"Jacobson"	"maxdepth"	28.9
"nhd_4818825"	"Jacobson"	"maxdepth"	23.4
"nhd_4818973"	"Jacobson"	"maxdepth"	7.9
"nhd_120053108"	"Jacobson"	"maxdepth"	13.1
"nhd_120053107"	"Jacobson"	"maxdepth"	9.4
"nhd_4821513"	"Jacobson"	"maxdepth"	1.9
"nhd_4821635"	"Jacobson"	"maxdepth"	13.7
"nhd_4821629"	"Jacobson"	"maxdepth"	7.3
"nhd_4818449"	"Jacobson"	"maxdepth"	33.5
"nhd_4818453"	"Jacobson"	"maxdepth"	7
"nhd_4818383"	"Jacobson"	"maxdepth"	18.8
"nhd_4619272"	"Jacobson"	"maxdepth"	24.3
"nhd_4821881"	"Jacobson"	"maxdepth"	13.7
"nhd_167122292"	"Jacobson"	"maxdepth"	63.3
"nhd_22327155"	"Jacobson"	"maxdepth"	28.9
"nhd_4619164"	"Jacobson"	"maxdepth"	14.6
"nhd_4619230"	"Jacobson"	"maxdepth"	7.3
"nhd_4619336"	"Jacobson"	"maxdepth"	7
"nhd_4618682"	"Jacobson"	"maxdepth"	1.8
"nhd_4618702"	"Jacobson"	"maxdepth"	NA
"nhd_4618762"	"Jacobson"	"maxdepth"	8.8
"nhd_4818477"	"Jacobson"	"maxdepth"	10.3
NA	"Jacobson"	"maxdepth"	19.8
"nhd_4818517"	"Jacobson"	"maxdepth"	18.2
"nhd_4818583"	"Jacobson"	"maxdepth"	8.8
"nhd_4818703"	"Jacobson"	"maxdepth"	16.7
"nhd_4818679"	"Jacobson"	"maxdepth"	13.7
"nhd_120053105"	"Jacobson"	"maxdepth"	18.2
"nhd_120053106"	"Jacobson"	"maxdepth"	10
"nhd_4818951"	"Jacobson"	"maxdepth"	4.5
"nhd_4818975"	"Jacobson"	"maxdepth"	25.6
"nhd_4821575"	"Jacobson"	"maxdepth"	4.8
"nhd_4818363"	"Jacobson"	"maxdepth"	24.3
"nhd_4818219"	"Jacobson"	"maxdepth"	4.5
"nhd_4818325"	"Jacobson"	"maxdepth"	17.9
"nhd_4817841"	"Jacobson"	"maxdepth"	10.9
"nhd_4817647"	"Jacobson"	"maxdepth"	1.5
"nhd_4817687"	"Jacobson"	"maxdepth"	9.1
"nhd_4817711"	"Jacobson"	"maxdepth"	15.2
"nhd_4817745"	"Jacobson"	"maxdepth"	19.8
"nhd_4817793"	"Jacobson"	"maxdepth"	17.9
"nhd_4817819"	"Jacobson"	"maxdepth"	22.5
"nhd_4941635"	"Jacobson"	"maxdepth"	5.1
"nhd_4821919"	"Jacobson"	"maxdepth"	12.1
"nhd_4817769"	"Jacobson"	"maxdepth"	28.3
"nhd_22327081"	"Jacobson"	"maxdepth"	7.3
NA	"Jacobson"	"maxdepth"	11.8
"nhd_4941263"	"Jacobson"	"maxdepth"	11.8
"nhd_4821791"	"Jacobson"	"maxdepth"	13.1
NA	"Jacobson"	"maxdepth"	NA
"nhd_4819023"	"Jacobson"	"maxdepth"	6
"nhd_4616342"	"Jacobson"	"maxdepth"	5.4
NA	"Jacobson"	"maxdepth"	11.5
NA	"Jacobson"	"maxdepth"	2.4
NA	"Jacobson"	"maxdepth"	26.8
"nhd_2646818"	"Jacobson"	"maxdepth"	5.7
"nhd_2646832"	"Jacobson"	"maxdepth"	12.4
NA	"Jacobson"	"maxdepth"	10.3
"nhd_2646848"	"Jacobson"	"maxdepth"	9.1
"nhd_2646840"	"Jacobson"	"maxdepth"	4.5
NA	"Jacobson"	"maxdepth"	2.7
"nhd_2647076"	"Jacobson"	"maxdepth"	14.6
"nhd_2646752"	"Jacobson"	"maxdepth"	33.2
"nhd_2646746"	"Jacobson"	"maxdepth"	10.3
"nhd_2646558"	"Jacobson"	"maxdepth"	6.4
NA	"Jacobson"	"maxdepth"	14
"nhd_2646634"	"Jacobson"	"maxdepth"	7
"nhd_2646660"	"Jacobson"	"maxdepth"	2.4
"nhd_2646688"	"Jacobson"	"maxdepth"	8.8
"nhd_2646854"	"Jacobson"	"maxdepth"	9.7
"nhd_2646988"	"Jacobson"	"maxdepth"	14.3
"nhd_2647036"	"Jacobson"	"maxdepth"	17
"nhd_2646716"	"Jacobson"	"maxdepth"	2.1
NA	"Jacobson"	"maxdepth"	1.8
"nhd_2645928"	"Jacobson"	"maxdepth"	17.3
"nhd_2645826"	"Jacobson"	"maxdepth"	7.3
"nhd_2645822"	"Jacobson"	"maxdepth"	12.8
"nhd_2645882"	"Jacobson"	"maxdepth"	5.1
NA	"Jacobson"	"maxdepth"	16.1
"nhd_2645898"	"Jacobson"	"maxdepth"	7.9
"nhd_2645898"	"Jacobson"	"maxdepth"	13.1
"nhd_2645914"	"Jacobson"	"maxdepth"	13.1
"nhd_2645876"	"Jacobson"	"maxdepth"	16.7
"nhd_7026065"	"Jacobson"	"maxdepth"	3.9
NA	"Jacobson"	"maxdepth"	5.1
"nhd_6688509"	"Jacobson"	"maxdepth"	6.7
"nhd_6688267"	"Jacobson"	"maxdepth"	10.9
"nhd_6688311"	"Jacobson"	"maxdepth"	5.1
NA	"Jacobson"	"maxdepth"	NA
"nhd_6688369"	"Jacobson"	"maxdepth"	11.8
"nhd_22328303"	"Jacobson"	"maxdepth"	14.6
"nhd_22328827"	"Jacobson"	"maxdepth"	9.1
NA	"Jacobson"	"maxdepth"	24.3
NA	"Jacobson"	"maxdepth"	13.7
"nhd_22328583"	"Jacobson"	"maxdepth"	28.3
"nhd_22328385"	"Jacobson"	"maxdepth"	12.1
NA	"Jacobson"	"maxdepth"	5.1
NA	"Jacobson"	"maxdepth"	8.2
"nhd_7054763"	"Jacobson"	"maxdepth"	10
"nhd_7054417"	"Jacobson"	"maxdepth"	11.8
"nhd_7054333"	"Jacobson"	"maxdepth"	10.9
"nhd_22328327"	"Jacobson"	"maxdepth"	24.3
"nhd_22328343"	"Jacobson"	"maxdepth"	16.7
"nhd_7027747"	"Jacobson"	"maxdepth"	3.9
"nhd_7058199"	"Jacobson"	"maxdepth"	13.7
NA	"Jacobson"	"maxdepth"	19.2
"nhd_22328567"	"Jacobson"	"maxdepth"	6
"nhd_22328549"	"Jacobson"	"maxdepth"	10.6
"nhd_7028113"	"Jacobson"	"maxdepth"	5.4
"nhd_7027847"	"Jacobson"	"maxdepth"	4.8
"nhd_7055775"	"Jacobson"	"maxdepth"	12.8
"nhd_7055057"	"Jacobson"	"maxdepth"	21.3
"nhd_7054519"	"Jacobson"	"maxdepth"	21.3
"nhd_7054925"	"Jacobson"	"maxdepth"	23.1
"nhd_7055539"	"Jacobson"	"maxdepth"	21.3
"nhd_6652159"	"Jacobson"	"maxdepth"	18.2
"nhd_6651771"	"Jacobson"	"maxdepth"	10.6
"nhd_6651919"	"Jacobson"	"maxdepth"	5.7
NA	"Jacobson"	"maxdepth"	8.2
"nhd_6652135"	"Jacobson"	"maxdepth"	23.7
"nhd_7028423"	"Jacobson"	"maxdepth"	5.1
"nhd_7028261"	"Jacobson"	"maxdepth"	17.6
"nhd_7028331"	"Jacobson"	"maxdepth"	13.7
NA	"Jacobson"	"maxdepth"	10.6
NA	"Jacobson"	"maxdepth"	7.3
"nhd_7055823"	"Jacobson"	"maxdepth"	10.9
"nhd_7055823"	"Jacobson"	"maxdepth"	14.3
"nhd_7055159"	"Jacobson"	"maxdepth"	5.7
"nhd_7054789"	"Jacobson"	"maxdepth"	4.5
"nhd_4794918"	"Jacobson"	"maxdepth"	2.4
"nhd_4794952"	"Jacobson"	"maxdepth"	NA
"nhd_4794896"	"Jacobson"	"maxdepth"	NA
"nhd_4794958"	"Jacobson"	"maxdepth"	4.8
"nhd_120053262"	"Jacobson"	"maxdepth"	2.7
"nhd_4796318"	"Jacobson"	"maxdepth"	5.1
NA	"Jacobson"	"maxdepth"	10.6
"nhd_4795896"	"Jacobson"	"maxdepth"	6.4
"nhd_4796056"	"Jacobson"	"maxdepth"	3
"nhd_4795360"	"Jacobson"	"maxdepth"	10.6
"nhd_4795442"	"Jacobson"	"maxdepth"	NA
"nhd_4793020"	"Jacobson"	"maxdepth"	2.4
NA	"Jacobson"	"maxdepth"	14.9
NA	"Jacobson"	"maxdepth"	5.4
"nhd_120053263"	"Jacobson"	"maxdepth"	12.1
"nhd_4793588"	"Jacobson"	"maxdepth"	14.6
"nhd_120053260"	"Jacobson"	"maxdepth"	3.3
"nhd_4795348"	"Jacobson"	"maxdepth"	10.6
NA	"Jacobson"	"maxdepth"	3
NA	"Jacobson"	"maxdepth"	6
"nhd_120052965"	"Jacobson"	"maxdepth"	3
NA	"Jacobson"	"maxdepth"	7.3
"nhd_4793148"	"Jacobson"	"maxdepth"	16.4
"nhd_4793268"	"Jacobson"	"maxdepth"	3
NA	"Jacobson"	"maxdepth"	34.4
NA	"Jacobson"	"maxdepth"	12.1
"nhd_4792730"	"Jacobson"	"maxdepth"	34.4
"nhd_4796298"	"Jacobson"	"maxdepth"	3.9
"nhd_4796358"	"Jacobson"	"maxdepth"	4.8
"nhd_4796334"	"Jacobson"	"maxdepth"	4.5
"nhd_4796316"	"Jacobson"	"maxdepth"	1.5
"nhd_4796306"	"Jacobson"	"maxdepth"	23.4
"nhd_4796330"	"Jacobson"	"maxdepth"	7.6
"nhd_4796432"	"Jacobson"	"maxdepth"	1.5
"nhd_4795538"	"Jacobson"	"maxdepth"	5.1
"nhd_4795816"	"Jacobson"	"maxdepth"	0.6
"nhd_4793068"	"Jacobson"	"maxdepth"	15.8
"nhd_4793064"	"Jacobson"	"maxdepth"	10.3
"nhd_4793144"	"Jacobson"	"maxdepth"	10.9
"nhd_4793112"	"Jacobson"	"maxdepth"	4.8
"nhd_4793084"	"Jacobson"	"maxdepth"	1.5
"nhd_4793296"	"Jacobson"	"maxdepth"	8.8
"nhd_4793256"	"Jacobson"	"maxdepth"	6.7
"nhd_4793492"	"Jacobson"	"maxdepth"	5.7
"nhd_4793504"	"Jacobson"	"maxdepth"	5.1
"nhd_4793482"	"Jacobson"	"maxdepth"	4.2
"nhd_4793592"	"Jacobson"	"maxdepth"	6
"nhd_120053264"	"Jacobson"	"maxdepth"	34.1
"nhd_4795312"	"Jacobson"	"maxdepth"	4.5
"nhd_4795318"	"Jacobson"	"maxdepth"	7.6
"nhd_4793744"	"Jacobson"	"maxdepth"	5.1
"nhd_4795378"	"Jacobson"	"maxdepth"	0.9
NA	"Jacobson"	"maxdepth"	3
NA	"Jacobson"	"maxdepth"	0.9
"nhd_4792736"	"Jacobson"	"maxdepth"	15.5
"nhd_4792808"	"Jacobson"	"maxdepth"	36.5
"nhd_4792920"	"Jacobson"	"maxdepth"	18.5
"nhd_4795614"	"Jacobson"	"maxdepth"	1.5
"nhd_4795966"	"Jacobson"	"maxdepth"	2.2
"nhd_4793176"	"Jacobson"	"maxdepth"	24.3
"nhd_4793212"	"Jacobson"	"maxdepth"	8.5
NA	"Jacobson"	"maxdepth"	64
"nhd_4796632"	"Jacobson"	"maxdepth"	2.1
NA	"Jacobson"	"maxdepth"	2.7
"nhd_4796328"	"Jacobson"	"maxdepth"	3.9
"nhd_4796468"	"Jacobson"	"maxdepth"	6.4
"nhd_4795740"	"Jacobson"	"maxdepth"	6.4
"nhd_4795982"	"Jacobson"	"maxdepth"	7.9
"nhd_4795948"	"Jacobson"	"maxdepth"	7.6
"nhd_4795970"	"Jacobson"	"maxdepth"	0.9
"nhd_4796106"	"Jacobson"	"maxdepth"	9.1
"nhd_4795998"	"Jacobson"	"maxdepth"	0.9
"nhd_4793134"	"Jacobson"	"maxdepth"	12.1
"nhd_4793134"	"Jacobson"	"maxdepth"	4.8
"nhd_4793190"	"Jacobson"	"maxdepth"	21.9
"nhd_4793120"	"Jacobson"	"maxdepth"	10.6
"nhd_4793074"	"Jacobson"	"maxdepth"	9.1
"nhd_4793230"	"Jacobson"	"maxdepth"	3
"nhd_4793334"	"Jacobson"	"maxdepth"	5.1
NA	"Jacobson"	"maxdepth"	7.6
"nhd_4793532"	"Jacobson"	"maxdepth"	6
"nhd_4793666"	"Jacobson"	"maxdepth"	2.8
"nhd_4793584"	"Jacobson"	"maxdepth"	7.9
"nhd_4793672"	"Jacobson"	"maxdepth"	1.2
"nhd_4793670"	"Jacobson"	"maxdepth"	9.1
"nhd_4793692"	"Jacobson"	"maxdepth"	3.3
"nhd_120052204"	"Jacobson"	"maxdepth"	7.9
NA	"Jacobson"	"maxdepth"	9.1
NA	"Jacobson"	"maxdepth"	9.1
NA	"Jacobson"	"maxdepth"	13.7
NA	"Jacobson"	"maxdepth"	39.6
NA	"Jacobson"	"maxdepth"	19.8
NA	"Jacobson"	"maxdepth"	5.4
"nhd_4796552"	"Jacobson"	"maxdepth"	15.2
"nhd_4795960"	"Jacobson"	"maxdepth"	NA
"nhd_4796068"	"Jacobson"	"maxdepth"	5.7
"nhd_4793178"	"Jacobson"	"maxdepth"	20.1
NA	"Jacobson"	"maxdepth"	22.8
"nhd_4793228"	"Jacobson"	"maxdepth"	4.5
"nhd_120052205"	"Jacobson"	"maxdepth"	4.5
NA	"Jacobson"	"maxdepth"	27.4
"nhd_4796660"	"Jacobson"	"maxdepth"	2.1
"nhd_4796248"	"Jacobson"	"maxdepth"	5.1
"nhd_4796284"	"Jacobson"	"maxdepth"	8.2
"nhd_4796372"	"Jacobson"	"maxdepth"	3.6
"nhd_4796376"	"Jacobson"	"maxdepth"	5.4
"nhd_7106949"	"Jacobson"	"maxdepth"	1.5
"nhd_4796542"	"Jacobson"	"maxdepth"	3.6
"nhd_4796212"	"Jacobson"	"maxdepth"	7
"nhd_4795616"	"Jacobson"	"maxdepth"	6.7
"nhd_4795648"	"Jacobson"	"maxdepth"	3.6
"nhd_4795602"	"Jacobson"	"maxdepth"	17
"nhd_4795684"	"Jacobson"	"maxdepth"	12.1
"nhd_4795810"	"Jacobson"	"maxdepth"	1.8
"nhd_4795860"	"Jacobson"	"maxdepth"	4.8
"nhd_4795834"	"Jacobson"	"maxdepth"	2.4
"nhd_4795824"	"Jacobson"	"maxdepth"	2.4
"nhd_4796006"	"Jacobson"	"maxdepth"	7.6
"nhd_4795928"	"Jacobson"	"maxdepth"	NA
"nhd_4796088"	"Jacobson"	"maxdepth"	11.2
"nhd_4796108"	"Jacobson"	"maxdepth"	6.7
"nhd_4796082"	"Jacobson"	"maxdepth"	19.8
"nhd_4796174"	"Jacobson"	"maxdepth"	14.6
"nhd_4796190"	"Jacobson"	"maxdepth"	8.2
"nhd_4796134"	"Jacobson"	"maxdepth"	12.1
"nhd_4796156"	"Jacobson"	"maxdepth"	10.3
"nhd_4795532"	"Jacobson"	"maxdepth"	9.1
"nhd_4793150"	"Jacobson"	"maxdepth"	5.4
"nhd_4793158"	"Jacobson"	"maxdepth"	8.5
"nhd_4793382"	"Jacobson"	"maxdepth"	9.1
NA	"Jacobson"	"maxdepth"	4.5
"nhd_4793300"	"Jacobson"	"maxdepth"	7
"nhd_4793282"	"Jacobson"	"maxdepth"	8.8
"nhd_4793470"	"Jacobson"	"maxdepth"	3.3
NA	"Jacobson"	"maxdepth"	7.6
"nhd_4793506"	"Jacobson"	"maxdepth"	7.6
"nhd_4793598"	"Jacobson"	"maxdepth"	3.6
"nhd_4793516"	"Jacobson"	"maxdepth"	7.6
"nhd_4793522"	"Jacobson"	"maxdepth"	2.7
"nhd_4793616"	"Jacobson"	"maxdepth"	3.3
"nhd_4793472"	"Jacobson"	"maxdepth"	NA
"nhd_4795356"	"Jacobson"	"maxdepth"	14
"nhd_4795372"	"Jacobson"	"maxdepth"	6.7
"nhd_4795354"	"Jacobson"	"maxdepth"	7.9
"nhd_4795376"	"Jacobson"	"maxdepth"	6.4
NA	"Jacobson"	"maxdepth"	14.3
"nhd_4795452"	"Jacobson"	"maxdepth"	18.2
"nhd_4795450"	"Jacobson"	"maxdepth"	7.6
"nhd_4793092"	"Jacobson"	"maxdepth"	21.6
"nhd_4793018"	"Jacobson"	"maxdepth"	23.7
NA	"Jacobson"	"maxdepth"	1.5
NA	"Jacobson"	"maxdepth"	27.4
NA	"Jacobson"	"maxdepth"	5.4
"nhd_4792866"	"Jacobson"	"maxdepth"	39.6
NA	"Jacobson"	"maxdepth"	24.3
"nhd_4793036"	"Jacobson"	"maxdepth"	26.2
"nhd_4796396"	"Jacobson"	"maxdepth"	2.4
"nhd_4795730"	"Jacobson"	"maxdepth"	6
"nhd_4796138"	"Jacobson"	"maxdepth"	6.7
"nhd_4793182"	"Jacobson"	"maxdepth"	22.2
"nhd_4793524"	"Jacobson"	"maxdepth"	7.9
"nhd_4793660"	"Jacobson"	"maxdepth"	7.9
NA	"Jacobson"	"maxdepth"	42.6
"nhd_4792928"	"Jacobson"	"maxdepth"	18.2
NA	"Jacobson"	"maxdepth"	4.5
"nhd_4793024"	"Jacobson"	"maxdepth"	21
"nhd_4796818"	"Jacobson"	"maxdepth"	3.9
"nhd_4796698"	"Jacobson"	"maxdepth"	1.5
"nhd_4796732"	"Jacobson"	"maxdepth"	2.4
"nhd_4796746"	"Jacobson"	"maxdepth"	13.7
"nhd_4796786"	"Jacobson"	"maxdepth"	6
"nhd_4796504"	"Jacobson"	"maxdepth"	2.4
"nhd_4796198"	"Jacobson"	"maxdepth"	3.3
"nhd_4796194"	"Jacobson"	"maxdepth"	7.9
NA	"Jacobson"	"maxdepth"	3.6
NA	"Jacobson"	"maxdepth"	30.7
"nhd_4795708"	"Jacobson"	"maxdepth"	37.1
NA	"Jacobson"	"maxdepth"	10
"nhd_4795902"	"Jacobson"	"maxdepth"	10.9
"nhd_4795914"	"Jacobson"	"maxdepth"	5.4
"nhd_4796062"	"Jacobson"	"maxdepth"	1.8
"nhd_4796112"	"Jacobson"	"maxdepth"	4.2
"nhd_4796206"	"Jacobson"	"maxdepth"	3
"nhd_7092961"	"Jacobson"	"maxdepth"	8.2
NA	"Jacobson"	"maxdepth"	7.6
"nhd_4793292"	"Jacobson"	"maxdepth"	16.4
"nhd_7092989"	"Jacobson"	"maxdepth"	5.4
"nhd_4793354"	"Jacobson"	"maxdepth"	5.1
"nhd_4793272"	"Jacobson"	"maxdepth"	9.1
"nhd_4793460"	"Jacobson"	"maxdepth"	12.4
"nhd_4793356"	"Jacobson"	"maxdepth"	6.4
"nhd_4793748"	"Jacobson"	"maxdepth"	12.1
"nhd_120052207"	"Jacobson"	"maxdepth"	24.9
NA	"Jacobson"	"maxdepth"	3.6
"nhd_7092925"	"Jacobson"	"maxdepth"	16.7
NA	"Jacobson"	"maxdepth"	5.7
NA	"Jacobson"	"maxdepth"	7
NA	"Jacobson"	"maxdepth"	4.8
NA	"Jacobson"	"maxdepth"	38
"nhd_4792938"	"Jacobson"	"maxdepth"	7
"nhd_4792918"	"Jacobson"	"maxdepth"	8.5
"nhd_7092823"	"Jacobson"	"maxdepth"	25.6
"nhd_7092793"	"Jacobson"	"maxdepth"	1.5
"nhd_7092839"	"Jacobson"	"maxdepth"	9.4
"nhd_7092863"	"Jacobson"	"maxdepth"	4.2
"nhd_7092877"	"Jacobson"	"maxdepth"	8.5
NA	"Jacobson"	"maxdepth"	6.4
"nhd_4796804"	"Jacobson"	"maxdepth"	1.2
"nhd_4796266"	"Jacobson"	"maxdepth"	1.5
"nhd_4796352"	"Jacobson"	"maxdepth"	5.1
"nhd_4796460"	"Jacobson"	"maxdepth"	2.7
"nhd_4795750"	"Jacobson"	"maxdepth"	23.7
NA	"Jacobson"	"maxdepth"	13.7
"nhd_4795346"	"Jacobson"	"maxdepth"	48.7
"nhd_7092875"	"Jacobson"	"maxdepth"	5.4
NA	"Jacobson"	"maxdepth"	60.9
NA	"Jacobson"	"maxdepth"	5.1
"nhd_4796842"	"Jacobson"	"maxdepth"	4.5
NA	"Jacobson"	"maxdepth"	1.8
"nhd_4796804"	"Jacobson"	"maxdepth"	9.1
NA	"Jacobson"	"maxdepth"	5.7
"nhd_4796680"	"Jacobson"	"maxdepth"	5.4
"nhd_4796692"	"Jacobson"	"maxdepth"	3.6
"nhd_4796702"	"Jacobson"	"maxdepth"	2.4
"nhd_4796726"	"Jacobson"	"maxdepth"	4.5
"nhd_4796738"	"Jacobson"	"maxdepth"	1.8
"nhd_4796754"	"Jacobson"	"maxdepth"	1.8
"nhd_4796774"	"Jacobson"	"maxdepth"	3
"nhd_4796778"	"Jacobson"	"maxdepth"	6.7
"nhd_4796794"	"Jacobson"	"maxdepth"	2.1
"nhd_4796650"	"Jacobson"	"maxdepth"	1.8
"nhd_4796292"	"Jacobson"	"maxdepth"	10
"nhd_4796302"	"Jacobson"	"maxdepth"	2.7
"nhd_4796386"	"Jacobson"	"maxdepth"	7
NA	"Jacobson"	"maxdepth"	9.1
"nhd_4796406"	"Jacobson"	"maxdepth"	1.8
"nhd_4796434"	"Jacobson"	"maxdepth"	6
"nhd_4796522"	"Jacobson"	"maxdepth"	5.1
"nhd_4796534"	"Jacobson"	"maxdepth"	5.1
NA	"Jacobson"	"maxdepth"	4.5
"nhd_4796640"	"Jacobson"	"maxdepth"	1.5
"nhd_4796264"	"Jacobson"	"maxdepth"	3.6
"nhd_4796268"	"Jacobson"	"maxdepth"	1.8
"nhd_4795692"	"Jacobson"	"maxdepth"	18.8
NA	"Jacobson"	"maxdepth"	9.1
"nhd_4795702"	"Jacobson"	"maxdepth"	6.4
"nhd_4795696"	"Jacobson"	"maxdepth"	17.3
"nhd_4795854"	"Jacobson"	"maxdepth"	17.9
NA	"Jacobson"	"maxdepth"	15.5
"nhd_4795976"	"Jacobson"	"maxdepth"	7
"nhd_4796026"	"Jacobson"	"maxdepth"	2.7
NA	"Jacobson"	"maxdepth"	3.9
"nhd_4796120"	"Jacobson"	"maxdepth"	6.7
"nhd_4796094"	"Jacobson"	"maxdepth"	3.6
NA	"Jacobson"	"maxdepth"	2.1
NA	"Jacobson"	"maxdepth"	12.8
NA	"Jacobson"	"maxdepth"	8.2
NA	"Jacobson"	"maxdepth"	16.7
"nhd_7092975"	"Jacobson"	"maxdepth"	12.8
"nhd_7092957"	"Jacobson"	"maxdepth"	4.5
"nhd_7093315"	"Jacobson"	"maxdepth"	12.1
"nhd_4795414"	"Jacobson"	"maxdepth"	19.5
NA	"Jacobson"	"maxdepth"	17.6
"nhd_7092807"	"Jacobson"	"maxdepth"	61.5
NA	"Jacobson"	"maxdepth"	10.9
"nhd_7092909"	"Jacobson"	"maxdepth"	5.7
"nhd_4796720"	"Jacobson"	"maxdepth"	1.8
"nhd_4796720"	"Jacobson"	"maxdepth"	3
NA	"Jacobson"	"maxdepth"	8.5
NA	"Jacobson"	"maxdepth"	10.3
"nhd_4795756"	"Jacobson"	"maxdepth"	15.2
NA	"Jacobson"	"maxdepth"	7.3
"nhd_7106311"	"Jacobson"	"maxdepth"	21.9
"nhd_7092999"	"Jacobson"	"maxdepth"	5.7
"nhd_7093209"	"Jacobson"	"maxdepth"	25.9
NA	"Jacobson"	"maxdepth"	21.3
NA	"Jacobson"	"maxdepth"	27.4
"nhd_4796664"	"Jacobson"	"maxdepth"	3.9
"nhd_4796678"	"Jacobson"	"maxdepth"	1.8
"nhd_4796750"	"Jacobson"	"maxdepth"	1.9
"nhd_4796768"	"Jacobson"	"maxdepth"	1.2
"nhd_4796784"	"Jacobson"	"maxdepth"	11.5
NA	"Jacobson"	"maxdepth"	3.9
NA	"Jacobson"	"maxdepth"	7
"nhd_4796450"	"Jacobson"	"maxdepth"	4.5
"nhd_4796470"	"Jacobson"	"maxdepth"	10.3
"nhd_4796498"	"Jacobson"	"maxdepth"	7.6
NA	"Jacobson"	"maxdepth"	3
NA	"Jacobson"	"maxdepth"	3.9
"nhd_4796560"	"Jacobson"	"maxdepth"	2.4
"nhd_4796596"	"Jacobson"	"maxdepth"	5.4
"nhd_4796578"	"Jacobson"	"maxdepth"	3.3
"nhd_4796600"	"Jacobson"	"maxdepth"	2.1
"nhd_4796286"	"Jacobson"	"maxdepth"	6.7
"nhd_4796084"	"Jacobson"	"maxdepth"	13.7
"nhd_4795938"	"Jacobson"	"maxdepth"	3.9
"nhd_4795978"	"Jacobson"	"maxdepth"	5.7
NA	"Jacobson"	"maxdepth"	1.8
NA	"Jacobson"	"maxdepth"	3
NA	"Jacobson"	"maxdepth"	2.1
"nhd_7106297"	"Jacobson"	"maxdepth"	43.2
NA	"Jacobson"	"maxdepth"	27.4
NA	"Jacobson"	"maxdepth"	16.7
"nhd_7092981"	"Jacobson"	"maxdepth"	7.6
NA	"Jacobson"	"maxdepth"	15.2
NA	"Jacobson"	"maxdepth"	15.8
"nhd_7106195"	"Jacobson"	"maxdepth"	28.9
"nhd_7106205"	"Jacobson"	"maxdepth"	26.8
NA	"Jacobson"	"maxdepth"	13.7
NA	"Jacobson"	"maxdepth"	7.6
"nhd_7092619"	"Jacobson"	"maxdepth"	4.2
"nhd_7092627"	"Jacobson"	"maxdepth"	9.4
"nhd_7092651"	"Jacobson"	"maxdepth"	7.9
"nhd_7092655"	"Jacobson"	"maxdepth"	4.5
"nhd_7092819"	"Jacobson"	"maxdepth"	9.1
"nhd_7092869"	"Jacobson"	"maxdepth"	16.7
NA	"Jacobson"	"maxdepth"	24.3
"nhd_7092805"	"Jacobson"	"maxdepth"	10.3
"nhd_7092911"	"Jacobson"	"maxdepth"	13.4
"nhd_7092891"	"Jacobson"	"maxdepth"	6
