"id","source","type","zmax"
"nhd_12020504","kevin","maxdepth",3.3528
NA,"kevin","maxdepth",3.3528
"nhd_271187","kevin","maxdepth",4.572
"nhd_271193","kevin","maxdepth",4.572
NA,"kevin","maxdepth",4.8768
"nhd_6840225","kevin","maxdepth",10.668
NA,"kevin","maxdepth",3.6576
"nhd_12221184","kevin","maxdepth",12.8016
"nhd_271213","kevin","maxdepth",5.1816
"nhd_12221186","kevin","maxdepth",14.9352
"nhd_12221204","kevin","maxdepth",8.2296
"nhd_6842499","kevin","maxdepth",7.9248
"nhd_12221190","kevin","maxdepth",9.4488
NA,"kevin","maxdepth",8.5344
"nhd_12144254","kevin","maxdepth",10.668
"nhd_12144256","kevin","maxdepth",13.4112
NA,"kevin","maxdepth",5.4864
"nhd_12020392","kevin","maxdepth",10.0584
"nhd_12020378","kevin","maxdepth",8.8392
NA,"kevin","maxdepth",1.2192
NA,"kevin","maxdepth",4.572
NA,"kevin","maxdepth",1.524
"nhd_12018178","kevin","maxdepth",10.9728
NA,"kevin","maxdepth",2.1336
"nhd_13054046","kevin","maxdepth",2.7432
"nhd_12220912","kevin","maxdepth",1.8288
NA,"kevin","maxdepth",15.24
NA,"kevin","maxdepth",21.6408
"nhd_12502223","kevin","maxdepth",3.6576
"nhd_12502247","kevin","maxdepth",3.048
"nhd_12020294","kevin","maxdepth",4.572
NA,"kevin","maxdepth",4.2672
"nhd_12501391","kevin","maxdepth",15.24
"nhd_12020298","kevin","maxdepth",24.6888
"nhd_12501407","kevin","maxdepth",2.7432
"nhd_12021436","kevin","maxdepth",2.4384
NA,"kevin","maxdepth",2.7432
"nhd_13054126","kevin","maxdepth",4.572
"nhd_12017200","kevin","maxdepth",5.7912
NA,"kevin","maxdepth",10.0584
"nhd_12017176","kevin","maxdepth",12.192
NA,"kevin","maxdepth",1.8288
"nhd_13029599","kevin","maxdepth",21.336
NA,"kevin","maxdepth",10.3632
NA,"kevin","maxdepth",10.668
"nhd_13029543","kevin","maxdepth",8.8392
NA,"kevin","maxdepth",9.4488
"nhd_13017749","kevin","maxdepth",14.6304
"nhd_13029437","kevin","maxdepth",28.0416
"nhd_13029597","kevin","maxdepth",7.62
"nhd_13029545","kevin","maxdepth",15.24
NA,"kevin","maxdepth",17.9832
"nhd_12017306","kevin","maxdepth",1.8288
"nhd_12017880","kevin","maxdepth",7.62
"nhd_12017882","kevin","maxdepth",9.144
"nhd_12017920","kevin","maxdepth",6.4008
"nhd_12017922","kevin","maxdepth",3.3528
"nhd_12017926","kevin","maxdepth",3.048
"nhd_12017916","kevin","maxdepth",4.572
"nhd_12017972","kevin","maxdepth",2.4384
"nhd_12017982","kevin","maxdepth",3.6576
"nhd_12017978","kevin","maxdepth",5.1816
"nhd_12219530","kevin","maxdepth",6.7056
"nhd_12018020","kevin","maxdepth",3.048
"nhd_12219588","kevin","maxdepth",4.572
"nhd_13017679","kevin","maxdepth",10.668
"nhd_12221126","kevin","maxdepth",10.9728
"nhd_12219558","kevin","maxdepth",7.9248
"nhd_12221286","kevin","maxdepth",7.62
"nhd_12219572","kevin","maxdepth",7.62
"nhd_12219592","kevin","maxdepth",3.9624
"nhd_12219574","kevin","maxdepth",8.8392
"nhd_12219544","kevin","maxdepth",8.2296
NA,"kevin","maxdepth",5.1816
"nhd_12221260","kevin","maxdepth",7.9248
"nhd_13045337","kevin","maxdepth",8.5344
"nhd_12219648","kevin","maxdepth",3.048
"nhd_12219630","kevin","maxdepth",10.0584
"nhd_12219598","kevin","maxdepth",5.4864
NA,"kevin","maxdepth",13.1064
"nhd_13045161","kevin","maxdepth",5.4864
"nhd_13045147","kevin","maxdepth",8.5344
"nhd_13045175","kevin","maxdepth",7.62
"nhd_13045195","kevin","maxdepth",14.9352
"nhd_120053657","kevin","maxdepth",7.9248
"nhd_13045209","kevin","maxdepth",2.1336
"nhd_13045261","kevin","maxdepth",9.4488
NA,"kevin","maxdepth",2.4384
