"id"	"source"	"type"	"zmax"
"nhd_4136940"	"lagos"	"maxdepth"	2.4
"nhd_12258952"	"lagos"	"maxdepth"	11.8872
"nhd_2647628"	"lagos"	"maxdepth"	21.3
"nhd_13393805"	"lagos"	"maxdepth"	10.3632
"nhd_7175912"	"lagos"	"maxdepth"	7.6
"nhd_4839804"	"lagos"	"maxdepth"	7
"nhd_13017721"	"lagos"	"maxdepth"	11.5824
"nhd_4980374"	"lagos"	"maxdepth"	11
"nhd_12988745"	"lagos"	"maxdepth"	4.572
"nhd_6840767"	"lagos"	"maxdepth"	2.1336
"nhd_4981172"	"lagos"	"maxdepth"	22.9
"nhd_13391681"	"lagos"	"maxdepth"	8.8392
NA	"lagos"	"maxdepth"	3.048
"nhd_13290958"	"lagos"	"maxdepth"	18.5928
"nhd_13394777"	"lagos"	"maxdepth"	9.144
"nhd_13394325"	"lagos"	"maxdepth"	11.5824
"nhd_12129886"	"lagos"	"maxdepth"	4.2672
NA	"lagos"	"maxdepth"	3
"nhd_6658899"	"lagos"	"maxdepth"	21.3
"nhd_2650096"	"lagos"	"maxdepth"	1.8
"nhd_12953650"	"lagos"	"maxdepth"	10.1
"nhd_4412848"	"lagos"	"maxdepth"	7.9
"nhd_167120812"	"lagos"	"maxdepth"	6.4008
"nhd_11950085"	"lagos"	"maxdepth"	14.6304
"nhd_13391815"	"lagos"	"maxdepth"	1.2192
"nhd_13349796"	"lagos"	"maxdepth"	5.4864
"nhd_1849503"	"lagos"	"maxdepth"	12.192
"nhd_7113369"	"lagos"	"maxdepth"	1.5
"nhd_13394127"	"lagos"	"maxdepth"	5.7912
NA	"lagos"	"maxdepth"	3.3528
"nhd_4859135"	"lagos"	"maxdepth"	23.8
NA	"lagos"	"maxdepth"	30.8
"nhd_6655107"	"lagos"	"maxdepth"	2.1
NA	"lagos"	"maxdepth"	2.7
"nhd_2643728"	"lagos"	"maxdepth"	13.1064
"nhd_4817675"	"lagos"	"maxdepth"	45.7
"nhd_12253806"	"lagos"	"maxdepth"	5.7912
"nhd_7153380"	"lagos"	"maxdepth"	5.5
"nhd_13393423"	"lagos"	"maxdepth"	2.4384
NA	"lagos"	"maxdepth"	20.1
"nhd_4971859"	"lagos"	"maxdepth"	18.3
"nhd_2365854"	"lagos"	"maxdepth"	9.8
"nhd_6857216"	"lagos"	"maxdepth"	10.0584
"nhd_11958984"	"lagos"	"maxdepth"	6.4008
"nhd_22324955"	"lagos"	"maxdepth"	15.2
"nhd_4835034"	"lagos"	"maxdepth"	10.4
"nhd_4981210"	"lagos"	"maxdepth"	12.8
"nhd_22238068"	"lagos"	"maxdepth"	17.7
"nhd_13393911"	"lagos"	"maxdepth"	3.9624
"nhd_6866401"	"lagos"	"maxdepth"	3.048
"nhd_22327081"	"lagos"	"maxdepth"	7.3
"nhd_4802140"	"lagos"	"maxdepth"	4.6
"nhd_12258664"	"lagos"	"maxdepth"	13.1064
"nhd_9002033"	"lagos"	"maxdepth"	15.2
"nhd_12115812"	"lagos"	"maxdepth"	6.858
"nhd_9002765"	"lagos"	"maxdepth"	7.0104
"nhd_4838962"	"lagos"	"maxdepth"	12.8
"nhd_13045287"	"lagos"	"maxdepth"	13.716
"nhd_6842547"	"lagos"	"maxdepth"	1.2192
"nhd_4796318"	"lagos"	"maxdepth"	5.2
"nhd_13395187"	"lagos"	"maxdepth"	7.9248
"nhd_12131390"	"lagos"	"maxdepth"	13.716
"nhd_12254844"	"lagos"	"maxdepth"	12.192
"nhd_13176437"	"lagos"	"maxdepth"	2.7432
NA	"lagos"	"maxdepth"	11.8872
"nhd_13290790"	"lagos"	"maxdepth"	23.7744
"nhd_120053093"	"lagos"	"maxdepth"	2.7
"nhd_13652604"	"lagos"	"maxdepth"	12.192
NA	"lagos"	"maxdepth"	6.096
"nhd_22328583"	"lagos"	"maxdepth"	29.6
NA	"lagos"	"maxdepth"	4.8768
"nhd_12991273"	"lagos"	"maxdepth"	4.2672
"nhd_1101616"	"lagos"	"maxdepth"	15.5
