"MonitoringLocationIdentifier","LatitudeMeasure","LongitudeMeasure","id"
"WIDNR_WQX-10037715",44.4345,-92.0717,NA
"WIDNR_WQX-10037716",45.3914,-89.1784,NA
"WIDNR_WQX-10037717",45.7364,-91.5698,"nhd_13078395"
"WIDNR_WQX-10037718",44.6797,-88.7158,NA
"WIDNR_WQX-10037719",45.3445,-92.4401,"nhd_2646860"
"WIDNR_WQX-10037720",45.7548,-89.8739,"nhd_13394473"
"WIDNR_WQX-10037721",42.9719,-87.9352,"nhd_12164188"
"WIDNR_WQX-10037722",45.6206,-88.0719,"nhd_6842791"
"WIDNR_WQX-10037723",44.3327,-89.1835,NA
"WIDNR_WQX-10037732",44.5916,-88.0149,NA
"WIDNR_WQX-10037740",42.58998,-88.63928,NA
"WIDNR_WQX-10037748",45.62093,-89.632545,"nhd_13395123"
"WIDNR_WQX-10037763",44.535583,-87.92963,NA
"WIDNR_WQX-10037778",45.57695,-89.1644,"nhd_13395305"
"WIDNR_WQX-10037779",45.73442,-92.53858,"nhd_2643694"
"WIDNR_WQX-10037780",43.49595,-89.2957,"nhd_120052474"
"WIDNR_WQX-100378",45.377753,-92.172235,NA
"WIDNR_WQX-10037854",45.8763,-91.47427,"nhd_13120978"
"WIDNR_WQX-10037855",45.87803,-91.47697,"nhd_13120978"
"WIDNR_WQX-10037858",43.77709,-89.6318,NA
"WIDNR_WQX-10037866",42.677036,-90.1163,NA
"WIDNR_WQX-10037883",43.0311,-90.98305,NA
"WIDNR_WQX-10037888",45.91802,-89.17163,"nhd_13393753"
"WIDNR_WQX-10037893",44.18544,-89.94188,NA
"WIDNR_WQX-10037895",46.759087,-90.42044,NA
"WIDNR_WQX-10037896",0,0,NA
"WIDNR_WQX-10037897",45.307888,-88.629005,NA
"WIDNR_WQX-10037899",45.84612,-88.67597,"nhd_6842491"
"WIDNR_WQX-100379",45.300199,-92.583478,NA
"WIDNR_WQX-10037900",46.158333,-90.075554,"nhd_13345510"
"WIDNR_WQX-10037913",43.29868,-87.978355,"nhd_12162256"
"WIDNR_WQX-10037914",43.29921,-87.97698,"nhd_12162256"
"WIDNR_WQX-10037934",45.827217,-91.79862,"nhd_2264087"
"WIDNR_WQX-10037935",45.8275,-91.80444,"nhd_2264087"
"WIDNR_WQX-10037936",45.829166,-91.81084,"nhd_2264087"
"WIDNR_WQX-10037937",45.83139,-91.81722,"nhd_2264087"
"WIDNR_WQX-10037938",45.836945,-91.81722,"nhd_2264087"
"WIDNR_WQX-10037939",45.842777,-91.825836,"nhd_2264087"
"WIDNR_WQX-10037940",45.829166,-91.81084,"nhd_2264087"
"WIDNR_WQX-10037941",45.829166,-91.81084,"nhd_2264087"
"WIDNR_WQX-10037942",45.829166,-91.81084,"nhd_2264087"
"WIDNR_WQX-10037943",42.91861,-88.14464,"nhd_14767666"
"WIDNR_WQX-10037948",46.08226,-90.07992,NA
"WIDNR_WQX-10037958",42.91233,-87.853645,NA
"WIDNR_WQX-10037965",44.05667,-89.82067,"nhd_14704120"
"WIDNR_WQX-10037966",43.09372,-89.481995,"nhd_13293262"
"WIDNR_WQX-10037996",43.29743,-87.98069,"nhd_12162256"
"WIDNR_WQX-100380",45.232375,-92.619367,NA
"WIDNR_WQX-10038000",42.587776,-87.8175,NA
"WIDNR_WQX-10038003",44.203903,-89.74865,"nhd_14704070"
"WIDNR_WQX-10038008",44.319096,-91.2596,NA
"WIDNR_WQX-10038054",46.723057,-92.06528,NA
"WIDNR_WQX-10038055",46.71528,-92.055,NA
"WIDNR_WQX-10038056",46.68861,-91.94278,NA
"WIDNR_WQX-10038057",46.8675,-91.22806,NA
"WIDNR_WQX-10038058",46.85836,-91.1013,NA
"WIDNR_WQX-10038059",46.95889,-90.928055,NA
"WIDNR_WQX-10038060",47.005,-90.77722,NA
"WIDNR_WQX-10038061",46.88028,-90.763885,NA
"WIDNR_WQX-10038062",46.691387,-90.852776,NA
"WIDNR_WQX-10038063",46.66111,-90.8525,NA
"WIDNR_WQX-10038064",46.641666,-90.87139,NA
"WIDNR_WQX-10038065",46.562,-90.437614,NA
"WIDNR_WQX-10038066",46.601944,-90.40111,NA
"WIDNR_WQX-10038067",46.735554,-90.67917,NA
"WIDNR_WQX-10038068",46.913334,-90.40889,NA
"WIDNR_WQX-10038069",46.75083,-90.65722,NA
"WIDNR_WQX-10038070",43.76433,-89.45142,"nhd_6866497"
"WIDNR_WQX-10038098",43.0595,-87.89384,NA
"WIDNR_WQX-10038099",43.0605,-87.89367,NA
"WIDNR_WQX-100381",45.21748,-92.730424,NA
"WIDNR_WQX-10038100",43.062332,-87.893,NA
"WIDNR_WQX-10038101",43.0635,-87.89283,NA
"WIDNR_WQX-10038102",43.059166,-87.89333,NA
"WIDNR_WQX-10038103",43.05999,-87.892845,NA
"WIDNR_WQX-10038104",43.06565,-87.892654,NA
"WIDNR_WQX-10038105",43.07116,-87.89334,NA
"WIDNR_WQX-10038106",43.071144,-87.89336,NA
"WIDNR_WQX-10038107",43.07046,-87.89382,NA
"WIDNR_WQX-10038108",43.081833,-87.892,NA
"WIDNR_WQX-10038109",43.080666,-87.892166,NA
"WIDNR_WQX-10038151",45.48456,-89.76356,NA
"WIDNR_WQX-10038152",45.4799,-89.75822,"nhd_120052157"
"WIDNR_WQX-10038153",45.48123,-89.76351,NA
"WIDNR_WQX-10038154",45.48371,-89.76699,NA
"WIDNR_WQX-10038155",45.47136,-89.75071,"nhd_120052157"
"WIDNR_WQX-10038156",45.45894,-89.73483,NA
"WIDNR_WQX-10038157",45.45418,-89.73554,"nhd_120052157"
"WIDNR_WQX-10038189",43.28591,-89.6292,"nhd_13631631"
"WIDNR_WQX-10038197",44.849876,-92.61994,NA
"WIDNR_WQX-100382",45.214449,-90.454188,NA
"WIDNR_WQX-10038208",43.29878,-87.98758,NA
"WIDNR_WQX-10038210",43.29851,-87.98759,NA
"WIDNR_WQX-10038211",43.29855,-87.98745,NA
"WIDNR_WQX-10038212",43.298027,-87.986946,NA
"WIDNR_WQX-10038213",43.297974,-87.98721,NA
"WIDNR_WQX-10038214",43.297436,-87.98635,NA
"WIDNR_WQX-10038215",43.29735,-87.98654,NA
"WIDNR_WQX-10038223",0,0,NA
"WIDNR_WQX-10038246",44.90206,-91.9071,"nhd_13085025"
"WIDNR_WQX-10038247",43.6196,-90.08567,NA
"WIDNR_WQX-10038248",45.42109,-87.9123,NA
"WIDNR_WQX-10038251",44.06885,-87.73561,"nhd_12173058"
"WIDNR_WQX-10038252",46.25428,-89.84796,"nhd_13343184"
"WIDNR_WQX-10038255",46.23783,-89.97373,"nhd_13343174"
"WIDNR_WQX-10038261",45.96517,-88.42264,"nhd_14445838"
"WIDNR_WQX-10038263",43.862286,-88.20345,"nhd_12176166"
"WIDNR_WQX-100383",45.201067,-90.442363,NA
"WIDNR_WQX-10038337",43.29687,-87.98599,NA
"WIDNR_WQX-10038338",43.29681,-87.986145,NA
"WIDNR_WQX-10038339",43.29836,-87.98751,NA
"WIDNR_WQX-10038340",0,0,NA
"WIDNR_WQX-10038342",42.776016,-90.29643,NA
"WIDNR_WQX-10038343",43.41977,-89.73538,"nhd_13653704"
"WIDNR_WQX-10038344",43.424393,-89.73135,"nhd_13653704"
"WIDNR_WQX-10038345",43.422676,-89.73316,"nhd_13653704"
"WIDNR_WQX-10038346",43.422634,-89.72909,"nhd_13653704"
"WIDNR_WQX-10038347",43.422054,-89.73119,"nhd_13653704"
"WIDNR_WQX-10038348",43.421146,-89.72849,"nhd_13653704"
"WIDNR_WQX-10038349",43.421146,-89.73364,"nhd_13653704"
"WIDNR_WQX-10038350",43.420216,-89.732635,"nhd_13653704"
"WIDNR_WQX-10038351",43.418915,-89.733955,"nhd_13653704"
"WIDNR_WQX-10038353",43.41953,-89.72892,"nhd_13653704"
"WIDNR_WQX-10038354",43.417618,-89.73513,"nhd_13653704"
"WIDNR_WQX-10038356",43.41801,-89.72948,"nhd_13653704"
"WIDNR_WQX-10038393",43.41716,-89.728035,"nhd_13653704"
"WIDNR_WQX-100384",45.034588,-92.59848,"nhd_13105359"
"WIDNR_WQX-10038429",43.41633,-89.729195,"nhd_13653704"
"WIDNR_WQX-10038431",43.415222,-89.73564,"nhd_13653704"
"WIDNR_WQX-10038432",43.41487,-89.72848,"nhd_13653704"
"WIDNR_WQX-10038433",43.41305,-89.7332,"nhd_13653704"
"WIDNR_WQX-10038434",43.413433,-89.72851,"nhd_13653704"
"WIDNR_WQX-10038435",43.413616,-89.735504,"nhd_13653704"
"WIDNR_WQX-10038436",43.411232,-89.73268,"nhd_13653704"
"WIDNR_WQX-10038437",43.411972,-89.72814,"nhd_13653704"
"WIDNR_WQX-10038438",43.411507,-89.73503,"nhd_13653704"
"WIDNR_WQX-10038439",43.410896,-89.73021,"nhd_13653704"
"WIDNR_WQX-10038440",43.42092,-89.73035,"nhd_13653704"
"WIDNR_WQX-100385",44.866166,-87.260027,"nhd_13062939"
"WIDNR_WQX-10038515",46.081383,-91.09644,NA
"WIDNR_WQX-10038516",43.384727,-89.73991,NA
"WIDNR_WQX-10038517",43.38496,-89.739,NA
"WIDNR_WQX-10038525",43.338028,-89.01014,"nhd_13284220"
"WIDNR_WQX-10038598",44.05386,-87.730446,NA
"WIDNR_WQX-100386",44.369934,-90.765099,NA
"WIDNR_WQX-10038606",43.7877,-89.3369,"nhd_6866497"
"WIDNR_WQX-10038607",43.772682,-89.41627,"nhd_6866497"
"WIDNR_WQX-10038609",43.75139,-89.20361,"nhd_6866527"
"WIDNR_WQX-10038648",44.49644,-88.18994,NA
"WIDNR_WQX-100387",44.368583,-90.767897,NA
"WIDNR_WQX-10038701",43.10849,-87.92998,NA
"WIDNR_WQX-10038725",45.45486,-88.83298,"nhd_9026377"
"WIDNR_WQX-10038727",44.7549,-88.84789,NA
"WIDNR_WQX-10038728",43.05651,-89.34652,NA
"WIDNR_WQX-10038729",43.05535,-89.34668,NA
"WIDNR_WQX-10038731",43.075222,-89.27963,NA
"WIDNR_WQX-10038764",45.345463,-92.1168,NA
"WIDNR_WQX-10038766",46.037434,-89.15191,"nhd_13391717"
"WIDNR_WQX-10038768",46.11761,-89.1595,"nhd_13391597"
"WIDNR_WQX-10038778",45.24438,-88.34971,NA
"WIDNR_WQX-10038779",0,0,NA
"WIDNR_WQX-10038780",0,0,NA
"WIDNR_WQX-10038781",0,0,NA
"WIDNR_WQX-10038783",0,0,NA
"WIDNR_WQX-10038793",43.37101,-88.02097,"nhd_12162904"
"WIDNR_WQX-10038797",43.26969,-88.39971,NA
"WIDNR_WQX-100388",44.326357,-88.382662,NA
"WIDNR_WQX-100389",43.203723,-87.936798,NA
"WIDNR_WQX-10038941",43.92326,-87.93298,"nhd_12175132"
"WIDNR_WQX-10038942",46.17758,-90.98309,"nhd_13117638"
"WIDNR_WQX-10038943",43.638027,-88.720055,NA
"WIDNR_WQX-10038949",42.617428,-88.58435,"nhd_13294928"
"WIDNR_WQX-10038950",42.591255,-88.64855,NA
"WIDNR_WQX-10038981",45.875736,-91.45267,"nhd_13120978"
"WIDNR_WQX-10038982",45.872295,-91.47562,NA
"WIDNR_WQX-10038983",45.878765,-91.467415,"nhd_13120978"
"WIDNR_WQX-10038984",45.876534,-91.46754,"nhd_13120978"
"WIDNR_WQX-10038985",45.90556,-91.47816,"nhd_13120978"
"WIDNR_WQX-10038997",46.196793,-89.718285,"nhd_6792409"
"WIDNR_WQX-100390",42.721937,-88.548494,NA
"WIDNR_WQX-10039020",0,0,NA
"WIDNR_WQX-10039021",45.875,-91.395775,NA
"WIDNR_WQX-10039023",45.885864,-91.249176,"nhd_13121060"
"WIDNR_WQX-10039024",45.95692,-91.39762,"nhd_13120918"
"WIDNR_WQX-10039026",45.83796,-91.333885,"nhd_13121136"
"WIDNR_WQX-10039028",45.912357,-91.3693,"nhd_13121014"
"WIDNR_WQX-10039029",45.98275,-91.32075,"nhd_13120868"
"WIDNR_WQX-10039030",45.94818,-91.27214,"nhd_13120944"
"WIDNR_WQX-10039031",45.978924,-91.2957,"nhd_13120882"
"WIDNR_WQX-10039033",46.01892,-91.33155,"nhd_13118872"
"WIDNR_WQX-10039034",45.99568,-91.325134,"nhd_167800983"
"WIDNR_WQX-10039043",45.325626,-88.21689,NA
"WIDNR_WQX-10039052",45.911633,-91.44254,"nhd_13120978"
"WIDNR_WQX-10039053",45.90846,-91.31844,"nhd_13121028"
"WIDNR_WQX-10039056",45.885628,-91.464005,"nhd_13120978"
"WIDNR_WQX-10039064",45.70477,-92.03246,NA
"WIDNR_WQX-10039092",43.109165,-88.45389,"nhd_13290880"
"WIDNR_WQX-10039093",45.870556,-89.69111,"nhd_13393881"
"WIDNR_WQX-100391",45.60397,-91.908481,NA
"WIDNR_WQX-10039129",43.030277,-90.99084,NA
"WIDNR_WQX-10039137",45.257748,-91.14953,"nhd_13124080"
"WIDNR_WQX-10039138",45.56961,-92.291985,"nhd_2267435"
"WIDNR_WQX-10039141",44.814236,-88.3962,"nhd_6800772"
"WIDNR_WQX-100392",45.70031,-89.726401,NA
"WIDNR_WQX-10039215",43.987694,-87.872154,"nhd_12175084"
"WIDNR_WQX-10039273",44.79987,-88.43784,"nhd_9029807"
"WIDNR_WQX-100393",44.274799,-90.804439,NA
"WIDNR_WQX-100394",44.24706,-90.5195,NA
"WIDNR_WQX-100395",44.195962,-90.35192,"nhd_120055285"
"WIDNR_WQX-10039550",44.892544,-88.28486,"nhd_6810888"
"WIDNR_WQX-10039551",44.90824,-88.221535,"nhd_6810856"
"WIDNR_WQX-10039552",44.87665,-88.319466,"nhd_6810930"
"WIDNR_WQX-100396",46.260043,-90.371889,NA
"WIDNR_WQX-10039610",44.64798,-87.98712,NA
"WIDNR_WQX-10039621",45.35779,-92.3521,"nhd_2646764"
"WIDNR_WQX-10039624",45.29044,-92.53643,NA
"WIDNR_WQX-10039632",45.317127,-92.35501,"nhd_2646764"
"WIDNR_WQX-100397",46.213134,-89.483758,NA
"WIDNR_WQX-10039713",44.925587,-87.20801,NA
"WIDNR_WQX-10039715",46.03826,-89.4531,NA
"WIDNR_WQX-10039716",46.136925,-89.91152,NA
"WIDNR_WQX-10039736",43.087334,-89.42417,NA
"WIDNR_WQX-10039763",44.547264,-88.019684,NA
"WIDNR_WQX-10039772",45.88444,-92.08897,"nhd_2266291"
"WIDNR_WQX-100398",45.984406,-92.168361,NA
"WIDNR_WQX-10039801",45.72804,-91.80134,NA
"WIDNR_WQX-10039802",45.36253,-88.244965,NA
"WIDNR_WQX-10039812",45.937508,-89.06133,NA
"WIDNR_WQX-10039813",46.15578,-89.30669,NA
"WIDNR_WQX-10039814",45.902504,-89.70361,"nhd_13393743"
"WIDNR_WQX-10039836",43.12583,-88.51639,"nhd_13290818"
"WIDNR_WQX-10039838",44.02029,-88.51673,NA
"WIDNR_WQX-10039839",45.922436,-89.238945,"nhd_13393717"
"WIDNR_WQX-10039840",46.021355,-89.27422,"nhd_13391827"
"WIDNR_WQX-10039846",45.593056,-91.91889,"nhd_13078961"
"WIDNR_WQX-10039853",45.82225,-92.212776,"nhd_2266515"
"WIDNR_WQX-10039865",43.09484,-88.39159,"nhd_13290910"
"WIDNR_WQX-10039866",43.094658,-88.391716,NA
"WIDNR_WQX-10039867",43.09498,-88.39171,"nhd_13290910"
"WIDNR_WQX-10039872",42.51363,-88.27399,"nhd_120052610"
"WIDNR_WQX-10039873",42.51454,-88.27438,"nhd_120052610"
"WIDNR_WQX-10039874",42.51309,-88.2746,"nhd_120052610"
"WIDNR_WQX-10039875",42.51298,-88.27578,NA
"WIDNR_WQX-10039881",42.647106,-89.413188,"nhd_13424979"
"WIDNR_WQX-10039885",43.3523,-89.5721,"nhd_13631537"
"WIDNR_WQX-10039893",45.42267,-91.49117,"nhd_13081105"
"WIDNR_WQX-10039894",45.82333,-91.559,"nhd_13121154"
"WIDNR_WQX-100399",45.947629,-91.271888,"nhd_13120944"
"WIDNR_WQX-10039900",43.942932,-88.78196,"nhd_6864745"
"WIDNR_WQX-10039901",43.942596,-88.78055,"nhd_13289960"
"WIDNR_WQX-10039902",43.942978,-88.782425,"nhd_6864745"
"WIDNR_WQX-10039903",43.942932,-88.78196,"nhd_6864745"
"WIDNR_WQX-10039904",43.942596,-88.78055,"nhd_13289960"
"WIDNR_WQX-10039905",43.890812,-88.80997,"nhd_13289968"
"WIDNR_WQX-10039907",43.42198,-89.7354,NA
"WIDNR_WQX-10039908",43.41843,-89.73605,NA
"WIDNR_WQX-10039943",44.92259,-91.28105,"nhd_13105755"
"WIDNR_WQX-10039945",44.91408,-91.30881,"nhd_13105777"
"WIDNR_WQX-10039972",44.298836,-91.230225,"nhd_2731824"
"WIDNR_WQX-10039974",43.9123,-91.27072,"nhd_2454752"
"WIDNR_WQX-10039975",43.91218,-91.25682,"nhd_2454752"
"WIDNR_WQX-10039976",43.90511,-91.24924,"nhd_2454752"
"WIDNR_WQX-10039977",43.91304,-91.25969,"nhd_2454752"
"WIDNR_WQX-10039978",43.91354,-91.2654,"nhd_2454752"
"WIDNR_WQX-10039979",43.90547,-91.25012,"nhd_2454752"
"WIDNR_WQX-10039983",45.19037,-90.441895,NA
"WIDNR_WQX-10039994",44.864445,-87.25506,NA
"WIDNR_WQX-10039995",44.864944,-87.25594,NA
"WIDNR_WQX-10039998",42.622387,-88.58319,NA
"WIDNR_WQX-10039999",44.89623,-88.49587,"nhd_6810864"
"WIDNR_WQX-100400",45.401422,-92.443734,NA
"WIDNR_WQX-10040021",44.57658,-88.02059,NA
"WIDNR_WQX-10040022",44.5734,-88.01492,NA
"WIDNR_WQX-10040023",44.5713,-88.01899,NA
"WIDNR_WQX-10040024",44.56821,-88.01353,NA
"WIDNR_WQX-10040025",44.57995,-88.01465,NA
"WIDNR_WQX-10040026",44.57727,-88.01185,NA
"WIDNR_WQX-10040027",44.57652,-88.01351,NA
"WIDNR_WQX-10040028",44.5738,-88.011,NA
"WIDNR_WQX-10040051",44.520462,-89.27852,"nhd_9032833"
"WIDNR_WQX-10040053",44.637936,-89.41577,"nhd_14701842"
"WIDNR_WQX-10040054",44.435425,-89.39416,"nhd_9035803"
"WIDNR_WQX-10040057",44.535477,-89.5622,"nhd_14701926"
"WIDNR_WQX-10040059",44.457226,-89.28206,"nhd_9035759"
"WIDNR_WQX-10040075",43.15861,-87.954445,NA
"WIDNR_WQX-10040076",0,0,NA
"WIDNR_WQX-10040077",0,0,NA
"WIDNR_WQX-10040078",0,0,NA
"WIDNR_WQX-10040079",43.166668,-88.05389,NA
"WIDNR_WQX-10040080",43.165,-88.055,NA
"WIDNR_WQX-10040081",0,0,NA
"WIDNR_WQX-10040082",43.099724,-87.904724,NA
"WIDNR_WQX-10040083",0,0,NA
"WIDNR_WQX-10040086",0,0,NA
"WIDNR_WQX-10040087",0,0,NA
"WIDNR_WQX-10040088",0,0,NA
"WIDNR_WQX-10040089",43.00889,-88.05861,NA
"WIDNR_WQX-10040090",43.00861,-88.061386,NA
"WIDNR_WQX-10040091",0,0,NA
"WIDNR_WQX-10040092",0,0,NA
"WIDNR_WQX-10040093",0,0,NA
"WIDNR_WQX-10040094",43.0575,-88.03917,NA
"WIDNR_WQX-10040095",0,0,NA
"WIDNR_WQX-10040096",0,0,NA
"WIDNR_WQX-10040097",0,0,NA
"WIDNR_WQX-10040098",0,0,NA
"WIDNR_WQX-10040099",0,0,NA
"WIDNR_WQX-100401",45.376612,-92.417836,NA
"WIDNR_WQX-10040100",0,0,NA
"WIDNR_WQX-10040101",0,0,NA
"WIDNR_WQX-10040102",0,0,NA
"WIDNR_WQX-10040103",0,0,NA
"WIDNR_WQX-10040104",0,0,NA
"WIDNR_WQX-10040105",0,0,NA
"WIDNR_WQX-10040106",0,0,NA
"WIDNR_WQX-10040107",0,0,NA
"WIDNR_WQX-10040108",0,0,NA
"WIDNR_WQX-10040109",0,0,NA
"WIDNR_WQX-10040110",0,0,NA
"WIDNR_WQX-10040111",0,0,NA
"WIDNR_WQX-10040112",0,0,NA
"WIDNR_WQX-10040113",0,0,NA
"WIDNR_WQX-10040114",0,0,NA
"WIDNR_WQX-10040115",42.880554,-87.98805,NA
"WIDNR_WQX-10040116",0,0,NA
"WIDNR_WQX-10040117",0,0,NA
"WIDNR_WQX-10040118",42.943333,-87.84805,NA
"WIDNR_WQX-10040119",0,0,NA
"WIDNR_WQX-10040120",0,0,NA
"WIDNR_WQX-10040121",0,0,NA
"WIDNR_WQX-10040122",0,0,NA
"WIDNR_WQX-10040123",0,0,NA
"WIDNR_WQX-10040163",43.749493,-89.14317,"nhd_6866527"
"WIDNR_WQX-10040164",43.766132,-89.21224,NA
"WIDNR_WQX-10040165",43.766376,-89.202225,NA
"WIDNR_WQX-10040166",43.76616,-89.191864,NA
"WIDNR_WQX-10040168",43.766533,-89.17552,NA
"WIDNR_WQX-10040173",44.26651,-88.89344,NA
"WIDNR_WQX-10040185",45.90874,-89.4785,"nhd_13393637"
"WIDNR_WQX-10040186",45.90836,-89.4779,"nhd_13393637"
"WIDNR_WQX-10040187",45.9084,-89.4767,"nhd_13393637"
"WIDNR_WQX-10040188",45.90867,-89.4755,"nhd_13393637"
"WIDNR_WQX-10040191",45.926712,-89.23814,"nhd_13396007"
"WIDNR_WQX-10040192",45.92679,-89.23774,"nhd_13396007"
"WIDNR_WQX-10040193",45.926903,-89.237366,"nhd_13396007"
"WIDNR_WQX-10040194",45.927048,-89.23706,"nhd_13396007"
"WIDNR_WQX-10040195",0,0,NA
"WIDNR_WQX-10040196",43.151188,-87.95066,NA
"WIDNR_WQX-10040197",0,0,NA
"WIDNR_WQX-10040198",0,0,NA
"WIDNR_WQX-10040199",0,0,NA
"WIDNR_WQX-100402",45.265398,-91.023783,NA
"WIDNR_WQX-10040201",0,0,NA
"WIDNR_WQX-10040202",0,0,NA
"WIDNR_WQX-10040203",0,0,NA
"WIDNR_WQX-10040204",0,0,NA
"WIDNR_WQX-10040205",0,0,NA
"WIDNR_WQX-100403",44.925824,-91.433974,NA
"WIDNR_WQX-100404",44.363686,-89.971476,"nhd_120054571"
"WIDNR_WQX-100405",44.086105,-87.758233,NA
"WIDNR_WQX-10040580",46.960155,-90.87337,NA
"WIDNR_WQX-100406",46.332727,-90.769921,"nhd_1813615"
"WIDNR_WQX-10040653",0,0,NA
"WIDNR_WQX-10040654",0,0,NA
"WIDNR_WQX-10040655",0,0,NA
"WIDNR_WQX-100407",46.461934,-90.20088,"nhd_1813497"
"WIDNR_WQX-10040705",43.78802,-89.611115,"nhd_6866491"
"WIDNR_WQX-10040707",43.916443,-88.32889,NA
"WIDNR_WQX-10040715",46.100643,-91.51222,NA
"WIDNR_WQX-10040741",44.435513,-87.03727,NA
"WIDNR_WQX-10040747",46.208645,-91.880226,NA
"WIDNR_WQX-10040760",43.982834,-89.79708,"nhd_14708474"
"WIDNR_WQX-10040761",45.635389,-89.631278,NA
"WIDNR_WQX-10040762",0,0,NA
"WIDNR_WQX-10040774",43.604729,-89.770956,NA
"WIDNR_WQX-10040775",43.606388,-89.778336,NA
"WIDNR_WQX-10040779",44.211693,-89.88992,"nhd_120052587"
"WIDNR_WQX-10040783",45.608288,-89.639404,NA
"WIDNR_WQX-100408",46.197764,-89.861891,NA
"WIDNR_WQX-10040814",46.685917,-91.929726,NA
"WIDNR_WQX-10040855",46.086388,-90.26056,"nhd_13345552"
"WIDNR_WQX-10040857",45.63209,-89.32355,NA
"WIDNR_WQX-10040858",45.63236,-89.34643,"nhd_13395097"
"WIDNR_WQX-10040868",43.079723,-90.87055,NA
"WIDNR_WQX-10040869",43.076916,-90.88172,NA
"WIDNR_WQX-10040870",43.00611,-91.141945,NA
"WIDNR_WQX-10040871",43.100388,-90.85717,NA
"WIDNR_WQX-10040872",43.107224,-90.87722,"nhd_13625273"
"WIDNR_WQX-10040873",43.102055,-90.85497,NA
"WIDNR_WQX-100409",45.92735,-88.9357,NA
"WIDNR_WQX-10040936",43.766876,-89.60946,NA
"WIDNR_WQX-10040937",43.78036,-89.64122,NA
"WIDNR_WQX-10040940",43.865524,-89.59891,"nhd_6866429"
"WIDNR_WQX-10040941",43.798286,-89.63531,NA
"WIDNR_WQX-10040942",43.74631,-89.64791,NA
"WIDNR_WQX-10040943",43.773186,-89.63365,NA
"WIDNR_WQX-10040944",43.884182,-89.65651,NA
"WIDNR_WQX-10040945",43.793648,-89.62136,NA
"WIDNR_WQX-10040970",45.569878,-92.50204,"nhd_2644102"
"WIDNR_WQX-10040972",44.107025,-89.385,NA
"WIDNR_WQX-10040973",43.988262,-89.54783,NA
"WIDNR_WQX-10040974",44.23499,-89.15544,NA
"WIDNR_WQX-10040975",44.121784,-89.47115,NA
"WIDNR_WQX-10040976",44.19599,-89.417465,NA
"WIDNR_WQX-10040977",44.159412,-89.164734,NA
"WIDNR_WQX-10040978",44.147633,-89.156296,NA
"WIDNR_WQX-10040979",44.092922,-89.220695,NA
"WIDNR_WQX-10040980",44.170845,-89.20751,NA
"WIDNR_WQX-10040981",44.04737,-89.206894,NA
"WIDNR_WQX-10040982",44.138977,-89.286896,NA
"WIDNR_WQX-10040991",45.85905,-88.10133,NA
"WIDNR_WQX-100410",45.889452,-91.745758,NA
"WIDNR_WQX-10041039",44.8485,-87.3834,"nhd_13062951"
"WIDNR_WQX-10041040",44.846966,-87.38321,"nhd_13062951"
"WIDNR_WQX-10041041",0,0,NA
"WIDNR_WQX-10041042",0,0,NA
"WIDNR_WQX-10041043",0,0,NA
"WIDNR_WQX-10041044",0,0,NA
"WIDNR_WQX-10041046",0,0,NA
"WIDNR_WQX-10041047",0,0,NA
"WIDNR_WQX-10041048",0,0,NA
"WIDNR_WQX-10041049",0,0,NA
"WIDNR_WQX-10041050",0,0,NA
"WIDNR_WQX-10041080",46.350028,-91.249658,NA
"WIDNR_WQX-10041087",43.08693,-87.9936,NA
"WIDNR_WQX-10041088",42.990044,-87.89998,NA
"WIDNR_WQX-10041089",43.04213,-87.99331,NA
"WIDNR_WQX-10041090",43.04187,-87.99331,NA
"WIDNR_WQX-10041091",43.00382,-87.92066,NA
"WIDNR_WQX-10041092",43.1168,-87.96908,NA
"WIDNR_WQX-10041093",43.117043,-87.96869,NA
"WIDNR_WQX-10041094",42.93887,-87.98746,NA
"WIDNR_WQX-10041095",42.961098,-87.84748,NA
"WIDNR_WQX-10041096",42.961117,-87.847435,NA
"WIDNR_WQX-10041097",42.96104,-87.847626,NA
"WIDNR_WQX-10041098",43.05522,-87.96774,"nhd_12162314"
"WIDNR_WQX-10041099",43.05454,-87.96757,"nhd_12162314"
"WIDNR_WQX-100411",45.73671,-91.635565,NA
"WIDNR_WQX-10041100",43.054733,-87.96713,"nhd_12162314"
"WIDNR_WQX-10041103",42.932636,-88.031555,NA
"WIDNR_WQX-10041105",42.931313,-88.03047,NA
"WIDNR_WQX-10041107",42.972897,-87.93634,"nhd_12164188"
"WIDNR_WQX-10041108",42.97147,-87.93651,"nhd_12164188"
"WIDNR_WQX-10041110",42.97237,-87.93813,"nhd_12164188"
"WIDNR_WQX-10041111",43.158863,-87.954605,NA
"WIDNR_WQX-10041113",43.086227,-87.993675,NA
"WIDNR_WQX-10041114",42.99002,-87.89994,NA
"WIDNR_WQX-10041115",43.046577,-87.89391,"nhd_12177402"
"WIDNR_WQX-10041116",42.977352,-87.91146,NA
"WIDNR_WQX-10041122",43.73592,-88.99682,NA
"WIDNR_WQX-10041123",43.735836,-88.99652,"nhd_6864901"
"WIDNR_WQX-10041124",43.735615,-88.99538,"nhd_6864901"
"WIDNR_WQX-10041125",43.735764,-88.993286,"nhd_6864901"
"WIDNR_WQX-10041126",43.73603,-88.99075,"nhd_6864901"
"WIDNR_WQX-10041127",43.73601,-88.98748,"nhd_6864901"
