"id"	"time.start"	"time.end"	"variable"	"file.name"
"nhd_1098804"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1098804_19700101.20691231_relhum.RData"
"nhd_1098804"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1098804_19700101.20691231_ugrd10m.RData"
"nhd_1098804"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1098804_19700101.20691231_vgrd10m.RData"
"nhd_1098898"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1098898_19700101.20691231_airtemp.RData"
"nhd_1098898"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1098898_19700101.20691231_dlwrfsfc.RData"
"nhd_1098898"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1098898_19700101.20691231_dswrfsfc.RData"
"nhd_1098898"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1098898_19700101.20691231_precip.RData"
"nhd_1098898"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1098898_19700101.20691231_pressfc.RData"
"nhd_1098898"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1098898_19700101.20691231_relhum.RData"
"nhd_1098898"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1098898_19700101.20691231_ugrd10m.RData"
"nhd_1098898"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1098898_19700101.20691231_vgrd10m.RData"
"nhd_1098900"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1098900_19700101.20691231_airtemp.RData"
"nhd_1098900"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1098900_19700101.20691231_dlwrfsfc.RData"
"nhd_1098900"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1098900_19700101.20691231_dswrfsfc.RData"
"nhd_1098900"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1098900_19700101.20691231_precip.RData"
"nhd_1098900"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1098900_19700101.20691231_pressfc.RData"
"nhd_1098900"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1098900_19700101.20691231_relhum.RData"
"nhd_1098900"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1098900_19700101.20691231_ugrd10m.RData"
"nhd_1098900"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1098900_19700101.20691231_vgrd10m.RData"
"nhd_1098904"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1098904_19700101.20691231_airtemp.RData"
"nhd_1098904"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1098904_19700101.20691231_dlwrfsfc.RData"
"nhd_1098904"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1098904_19700101.20691231_dswrfsfc.RData"
"nhd_1098904"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1098904_19700101.20691231_precip.RData"
"nhd_1098904"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1098904_19700101.20691231_pressfc.RData"
"nhd_1098904"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1098904_19700101.20691231_relhum.RData"
"nhd_1098904"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1098904_19700101.20691231_ugrd10m.RData"
"nhd_1098904"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1098904_19700101.20691231_vgrd10m.RData"
"nhd_1098942"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1098942_19700101.20691231_airtemp.RData"
"nhd_1098942"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1098942_19700101.20691231_dlwrfsfc.RData"
"nhd_1098942"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1098942_19700101.20691231_dswrfsfc.RData"
"nhd_1098942"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1098942_19700101.20691231_precip.RData"
"nhd_1098942"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1098942_19700101.20691231_pressfc.RData"
"nhd_1098942"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1098942_19700101.20691231_relhum.RData"
"nhd_1098942"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1098942_19700101.20691231_ugrd10m.RData"
"nhd_1098942"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1098942_19700101.20691231_vgrd10m.RData"
"nhd_1098954"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1098954_19700101.20691231_airtemp.RData"
"nhd_1098954"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1098954_19700101.20691231_dlwrfsfc.RData"
"nhd_1098954"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1098954_19700101.20691231_dswrfsfc.RData"
"nhd_1098954"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1098954_19700101.20691231_precip.RData"
"nhd_1098954"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1098954_19700101.20691231_pressfc.RData"
"nhd_1098954"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1098954_19700101.20691231_relhum.RData"
"nhd_1098954"	"1970-01-01"	"2069-12-31"	"ugrd10m"	"CM2.0_nhd_1098954_19700101.20691231_ugrd10m.RData"
"nhd_1098954"	"1970-01-01"	"2069-12-31"	"vgrd10m"	"CM2.0_nhd_1098954_19700101.20691231_vgrd10m.RData"
"nhd_1098968"	"1970-01-01"	"2069-12-31"	"airtemp"	"CM2.0_nhd_1098968_19700101.20691231_airtemp.RData"
"nhd_1098968"	"1970-01-01"	"2069-12-31"	"dlwrfsfc"	"CM2.0_nhd_1098968_19700101.20691231_dlwrfsfc.RData"
"nhd_1098968"	"1970-01-01"	"2069-12-31"	"dswrfsfc"	"CM2.0_nhd_1098968_19700101.20691231_dswrfsfc.RData"
"nhd_1098968"	"1970-01-01"	"2069-12-31"	"precip"	"CM2.0_nhd_1098968_19700101.20691231_precip.RData"
"nhd_1098968"	"1970-01-01"	"2069-12-31"	"pressfc"	"CM2.0_nhd_1098968_19700101.20691231_pressfc.RData"
"nhd_1098968"	"1970-01-01"	"2069-12-31"	"relhum"	"CM2.0_nhd_1098968_19700101.20691231_relhum.RData"
