Name,WBIC,Date,AvgDailySurfTempC
Big Sissabagama,2393500,2012-07-27,26.11168982
Big Sissabagama,2393500,2012-07-28,26.39247685
Big Sissabagama,2393500,2012-07-29,26.95307871
Big Sissabagama,2393500,2012-07-30,27.03636574
Big Sissabagama,2393500,2012-07-31,26.56983796
Big Sissabagama,2393500,2012-08-01,26.36745371
Big Sissabagama,2393500,2012-08-02,27.10787037
Big Sissabagama,2393500,2012-08-03,27.17569444
Big Sissabagama,2393500,2012-08-04,25.76604167
Big Sissabagama,2393500,2012-08-05,24.82013889
Big Sissabagama,2393500,2012-08-06,24.95699074
Big Sissabagama,2393500,2012-08-07,25.47060185
Big Sissabagama,2393500,2012-08-08,24.43696759
Big Sissabagama,2393500,2012-08-09,23.83041667
Big Sissabagama,2393500,2012-08-10,23.12650463
Big Sissabagama,2393500,2012-08-11,23.12497685
Big Sissabagama,2393500,2012-08-12,23.18138889
Big Sissabagama,2393500,2012-08-13,23.35481482
Big Sissabagama,2393500,2012-08-14,23.77495371
Big Sissabagama,2393500,2012-08-15,23.69657407
Big Sissabagama,2393500,2012-08-16,22.76280093
Big Sissabagama,2393500,2012-08-17,22.08824074
Big Sissabagama,2393500,2012-08-18,21.87099537
Big Sissabagama,2393500,2012-08-19,21.825
Big Sissabagama,2393500,2012-08-20,22.33104167
Big Sissabagama,2393500,2012-08-21,22.75553241
Big Sissabagama,2393500,2012-08-22,23.12141204
Big Sissabagama,2393500,2012-08-23,22.56391204
Big Sissabagama,2393500,2012-08-24,22.73946759
Big Sissabagama,2393500,2012-08-25,23.56789352
Big Sissabagama,2393500,2012-08-26,23.96648148
Big Sissabagama,2393500,2012-08-27,24.11921296
Big Sissabagama,2393500,2012-08-28,24.27921296
Big Sissabagama,2393500,2012-08-29,24.51881944
Big Sissabagama,2393500,2012-08-30,24.00622685
Big Sissabagama,2393500,2012-08-31,23.72442129
Big Sissabagama,2393500,2012-09-01,23.45553241
Big Sissabagama,2393500,2012-09-02,23.48317129
Big Sissabagama,2393500,2012-09-03,24.76168982
Big Sissabagama,2393500,2012-09-04,24.90543982
Big Sissabagama,2393500,2012-09-05,24.31229167
Big Sissabagama,2393500,2012-09-06,23.57011574
Big Sissabagama,2393500,2012-09-07,22.8575
Big Sissabagama,2393500,2012-09-08,21.45425926
Big Sissabagama,2393500,2012-09-09,21.32472222
Big Sissabagama,2393500,2012-09-10,20.94388889
Big Sissabagama,2393500,2012-09-11,20.57120371
Big Sissabagama,2393500,2012-09-12,19.82011574
Big Sissabagama,2393500,2012-09-13,19.70127315
Big Sissabagama,2393500,2012-09-14,19.76208333
Big Sissabagama,2393500,2012-09-15,19.60333333
Big Sissabagama,2393500,2012-09-16,19.64997685
Big Sissabagama,2393500,2012-09-17,18.90828704
Big Sissabagama,2393500,2012-09-18,18.23254629
Big Sissabagama,2393500,2012-09-19,17.38733796
Big Sissabagama,2393500,2012-09-20,16.58106482
Big Sissabagama,2393500,2012-09-21,16.40321759
Big Sissabagama,2393500,2012-09-22,15.68115741
Big Sissabagama,2393500,2012-09-23,15.35763889
Big Sissabagama,2393500,2012-09-24,15.00877315
Big Sissabagama,2393500,2012-09-25,15.33826389
Big Sissabagama,2393500,2012-09-26,14.82166667
Big Sissabagama,2393500,2012-09-27,15.45879629
Big Sissabagama,2393500,2012-09-28,15.41030093
Big Sissabagama,2393500,2012-09-29,15.22
Big Sissabagama,2393500,2012-09-30,15.55930556
Big Sissabagama,2393500,2012-10-01,15.40138889
Big Sissabagama,2393500,2012-10-02,15.34460648
Big Sissabagama,2393500,2012-10-03,15.81685185
Big Sissabagama,2393500,2012-10-04,14.83145833
Big Sissabagama,2393500,2012-10-05,12.75050926
Big Sissabagama,2393500,2012-10-06,12.14157407
Big Sissabagama,2393500,2012-10-07,11.66192129
Big Sissabagama,2393500,2012-10-08,11.10113426
Big Sissabagama,2393500,2012-10-09,10.55782407
Big Sissabagama,2393500,2012-10-10,10.18090278
Big Sissabagama,2393500,2012-10-11,7.429328706
Big Sissabagama,2393500,2012-10-12,10.89113426
Big Sissabagama,2393500,2012-10-13,17.97504629
Big Sissabagama,2393500,2012-10-14,17.7025
Pleasant South,741500,2012-05-08,15.809375
Pleasant South,741500,2012-05-09,15.87
Pleasant South,741500,2012-05-10,16.76256944
Pleasant South,741500,2012-05-11,16.95888889
Pleasant South,741500,2012-05-12,17.31981482
Pleasant South,741500,2012-05-13,18.19481482
Pleasant South,741500,2012-05-14,17.97888889
Pleasant South,741500,2012-05-15,18.39011574
Pleasant South,741500,2012-05-16,18.97081018
Pleasant South,741500,2012-05-17,19.26231482
Pleasant South,741500,2012-05-18,19.60027778
Pleasant South,741500,2012-05-19,20.47324074
Pleasant South,741500,2012-05-20,21.36298611
Pleasant South,741500,2012-05-21,20.93664352
Pleasant South,741500,2012-05-22,21.328125
Pleasant South,741500,2012-05-23,21.41979167
Pleasant South,741500,2012-05-24,21.48453704
Pleasant South,741500,2012-05-25,21.77111111
Pleasant South,741500,2012-05-26,21.51108796
Pleasant South,741500,2012-05-27,22.33877315
Pleasant South,741500,2012-05-28,22.92023148
Pleasant South,741500,2012-05-29,22.83652778
Pleasant South,741500,2012-05-30,21.97884259
Pleasant South,741500,2012-05-31,20.65053241
Pleasant South,741500,2012-06-01,20.23888889
Pleasant South,741500,2012-06-02,20.08099537
Pleasant South,741500,2012-06-03,20.59050926
Pleasant South,741500,2012-06-04,21.65386574
Pleasant South,741500,2012-06-05,22.21555556
Pleasant South,741500,2012-06-06,22.51104167
Pleasant South,741500,2012-06-07,22.99224537
Pleasant South,741500,2012-06-08,22.89435185
Pleasant South,741500,2012-06-09,23.46673611
Pleasant South,741500,2012-06-10,24.25990741
Pleasant South,741500,2012-06-11,24.43423611
Pleasant South,741500,2012-06-12,24.33810185
Pleasant South,741500,2012-06-13,23.86129629
Pleasant South,741500,2012-06-14,23.88618056
Pleasant South,741500,2012-06-15,24.27231482
Pleasant South,741500,2012-06-16,24.63543982
Pleasant South,741500,2012-06-17,24.89668982
Pleasant South,741500,2012-06-18,25.48280093
Pleasant South,741500,2012-06-19,26.12662037
Pleasant South,741500,2012-06-20,26.56361111
Pleasant South,741500,2012-06-21,26.54182871
Pleasant South,741500,2012-06-22,26.43236111
Pleasant South,741500,2012-06-23,26.41310185
Pleasant South,741500,2012-06-24,26.76442129
Pleasant South,741500,2012-06-25,25.95275463
Pleasant South,741500,2012-06-26,26.01831018
Pleasant South,741500,2012-06-27,25.91384259
Pleasant South,741500,2012-06-28,27.33745371
Pleasant South,741500,2012-06-29,26.88773148
Pleasant South,741500,2012-06-30,27.20909722
Pleasant South,741500,2012-07-01,28.34791667
Pleasant South,741500,2012-07-02,28.99578704
Pleasant South,741500,2012-07-03,28.74456018
Pleasant South,741500,2012-07-04,29.17666667
Pleasant South,741500,2012-07-05,29.70643518
Pleasant South,741500,2012-07-06,30.68307871
Pleasant South,741500,2012-07-07,31.10039352
Pleasant South,741500,2012-07-08,29.87976852
Pleasant South,741500,2012-07-09,29.35763889
Pleasant South,741500,2012-07-10,28.53969907
Pleasant South,741500,2012-07-11,28.19127315
Pleasant South,741500,2012-07-12,28.02472222
Pleasant South,741500,2012-07-13,27.79009259
Pleasant South,741500,2012-07-14,27.53625
Pleasant South,741500,2012-07-15,28.53842593
Pleasant South,741500,2012-07-16,28.71192129
Pleasant South,741500,2012-07-17,29.06254629
Pleasant South,741500,2012-07-18,28.96472222
Pleasant South,741500,2012-07-19,28.43490741
Pleasant South,741500,2012-07-20,28.04641204
Pleasant South,741500,2012-07-21,27.67157407
Pleasant South,741500,2012-07-22,27.48168982
Pleasant South,741500,2012-07-23,28.00273148
Pleasant South,741500,2012-07-24,27.80592593
Pleasant South,741500,2012-07-25,27.68773148
Pleasant South,741500,2012-07-26,28.12726852
Pleasant South,741500,2012-07-27,28.23016204
Pleasant South,741500,2012-07-28,28.00150463
Pleasant South,741500,2012-07-29,27.62136574
Pleasant South,741500,2012-07-30,27.80719907
Pleasant South,741500,2012-07-31,28.34548611
Pleasant South,741500,2012-08-01,28.25754629
Pleasant South,741500,2012-08-02,28.73340278
Pleasant South,741500,2012-08-03,29.39789352
Pleasant South,741500,2012-08-04,29.12537037
Pleasant South,741500,2012-08-05,28.33083333
Pleasant South,741500,2012-08-06,27.63497685
Pleasant South,741500,2012-08-07,27.74733796
Pleasant South,741500,2012-08-08,27.39587963
Pleasant South,741500,2012-08-09,26.44824074
Pleasant South,741500,2012-08-10,25.73011574
Pleasant South,741500,2012-08-11,25.34740741
Pleasant South,741500,2012-08-12,24.70270833
Pleasant South,741500,2012-08-13,24.26092593
Pleasant South,741500,2012-08-14,24.81368056
Pleasant South,741500,2012-08-15,24.81599537
Pleasant South,741500,2012-08-16,24.29722222
Pleasant South,741500,2012-08-17,24.08907407
Pleasant South,741500,2012-08-18,23.75053241
Pleasant South,741500,2012-08-19,23.77743056
Pleasant South,741500,2012-08-20,24.09199074
Pleasant South,741500,2012-08-21,23.96872685
Pleasant South,741500,2012-08-22,23.929375
Pleasant South,741500,2012-08-23,24.40678241
Pleasant South,741500,2012-08-24,24.78983796
Pleasant South,741500,2012-08-25,25.19599537
Pleasant South,741500,2012-08-26,25.08893518
Pleasant South,741500,2012-08-27,25.43875
Pleasant South,741500,2012-08-28,25.34939815
Pleasant South,741500,2012-08-29,25.49965278
Pleasant South,741500,2012-08-30,25.38442129
Pleasant South,741500,2012-08-31,25.35854167
Pleasant South,741500,2012-09-01,24.46421296
Pleasant South,741500,2012-09-02,24.90127315
Pleasant South,741500,2012-09-03,26.45407407
Pleasant South,741500,2012-09-04,26.83692129
Pleasant South,741500,2012-09-05,25.27111111
Pleasant South,741500,2012-09-06,25.92064815
Pike,1406300,2012-05-12,17.81226852
Pike,1406300,2012-05-13,18.75708333
Pike,1406300,2012-05-14,19.32324074
Pike,1406300,2012-05-15,18.90733796
Pike,1406300,2012-05-16,19.03354167
Pike,1406300,2012-05-17,18.67944444
Pike,1406300,2012-05-18,18.86807871
Pike,1406300,2012-05-19,19.85275463
Pike,1406300,2012-05-20,20.61759259
Pike,1406300,2012-05-21,20.09071759
Pike,1406300,2012-05-22,20.44717593
Pike,1406300,2012-05-23,20.25671296
Pike,1406300,2012-05-24,20.28199074
Pike,1406300,2012-05-25,20.231875
Pike,1406300,2012-05-26,20.23166667
Pike,1406300,2012-05-27,20.59849537
Pike,1406300,2012-05-28,21.96314815
Pike,1406300,2012-05-29,20.86504629
Pike,1406300,2012-05-30,19.55856482
Pike,1406300,2012-05-31,19.43664352
Pike,1406300,2012-06-01,19.48967593
Pike,1406300,2012-06-02,19.20953704
Pike,1406300,2012-06-03,20.12645833
Pike,1406300,2012-06-04,21.63020833
Pike,1406300,2012-06-05,21.29990741
Pike,1406300,2012-06-06,21.7475
Pike,1406300,2012-06-07,22.66784722
Pike,1406300,2012-06-08,23.08034722
Pike,1406300,2012-06-09,23.43837963
Pike,1406300,2012-06-10,24.03122685
Pike,1406300,2012-06-11,23.82412037
Pike,1406300,2012-06-12,22.31662037
Pike,1406300,2012-06-13,22.01634259
Pike,1406300,2012-06-14,20.96638889
Pike,1406300,2012-06-15,21.9775
Pike,1406300,2012-06-16,22.53409722
Pike,1406300,2012-06-17,22.611875
Pike,1406300,2012-06-18,22.91881944
Pike,1406300,2012-06-19,23.51583333
Pike,1406300,2012-06-20,24.71391204
Pike,1406300,2012-06-21,24.45530093
Pike,1406300,2012-06-22,24.87141204
Pike,1406300,2012-06-23,24.30398148
Pike,1406300,2012-06-24,24.90800926
Pike,1406300,2012-06-25,24.92270833
Pike,1406300,2012-06-26,24.89754629
Pike,1406300,2012-06-27,25.14553241
Pike,1406300,2012-06-28,26.13805556
Pike,1406300,2012-06-29,26.34388889
Pike,1406300,2012-06-30,26.80759259
Pike,1406300,2012-07-01,27.57011574
Pike,1406300,2012-07-02,27.98030093
Pike,1406300,2012-07-03,28.11168982
Pike,1406300,2012-07-04,29.51956018
Pike,1406300,2012-07-05,30.79122685
Pike,1406300,2012-07-06,30.65810185
Pike,1406300,2012-07-07,29.52094907
Pike,1406300,2012-07-08,29.06546296
Pike,1406300,2012-07-09,28.82930556
Pike,1406300,2012-07-10,28.38201389
Pike,1406300,2012-07-11,28.35340278
Pike,1406300,2012-07-12,27.92824074
Pike,1406300,2012-07-13,27.80472222
Pike,1406300,2012-07-14,27.42256944
Pike,1406300,2012-07-15,28.55673611
Pike,1406300,2012-07-16,28.71210648
Pike,1406300,2012-07-17,28.17925926
Pike,1406300,2012-07-18,27.35231482
Pike,1406300,2012-07-19,25.85583333
Pike,1406300,2012-07-20,26.04180556
Pike,1406300,2012-07-21,26.60638889
Pike,1406300,2012-07-22,27.35569444
Pike,1406300,2012-07-23,27.90983796
Pike,1406300,2012-07-24,27.70949074
Pike,1406300,2012-07-25,27.55826389
Pike,1406300,2012-07-26,27.95768518
Pike,1406300,2012-07-27,26.97902778
Pike,1406300,2012-07-28,27.29076389
Pike,1406300,2012-07-29,26.67881944
Pike,1406300,2012-07-30,26.71861111
Pike,1406300,2012-07-31,27.14458333
Pike,1406300,2012-08-01,26.77636574
Pike,1406300,2012-08-02,27.10826389
Pike,1406300,2012-08-03,26.93560185
Pike,1406300,2012-08-04,25.74553241
Pike,1406300,2012-08-05,24.40233796
Pike,1406300,2012-08-06,24.78833333
Pike,1406300,2012-08-07,25.55715278
Pike,1406300,2012-08-08,24.57856482
Pike,1406300,2012-08-09,23.28631944
Pike,1406300,2012-08-10,22.805
Pike,1406300,2012-08-11,22.52631944
Pike,1406300,2012-08-12,22.72497685
Pike,1406300,2012-08-13,23.60212963
Pike,1406300,2012-08-14,23.74671296
Pike,1406300,2012-08-15,23.50717593
Pike,1406300,2012-08-16,22.77583333
Pike,1406300,2012-08-17,21.78277778
Pike,1406300,2012-08-18,22.24789352
Pike,1406300,2012-08-19,22.70182871
Pike,1406300,2012-08-20,22.20738426
Pike,1406300,2012-08-21,22.35949074
Pike,1406300,2012-08-22,22.40703704
Pike,1406300,2012-08-23,22.66446759
Pike,1406300,2012-08-24,22.66233796
Pike,1406300,2012-08-25,23.11349537
Pike,1406300,2012-08-26,23.13828704
Pike,1406300,2012-08-27,23.67643518
Pike,1406300,2012-08-28,24.42104167
Pike,1406300,2012-08-29,24.23729167
Pike,1406300,2012-08-30,24.27148148
Pike,1406300,2012-08-31,24.75594907
Pike,1406300,2012-09-01,24.28451389
Pike,1406300,2012-09-02,23.78810185
Pike,1406300,2012-09-03,23.89979167
Pike,1406300,2012-09-04,24.62199074
Pike,1406300,2012-09-05,23.94928241
Pike,1406300,2012-09-06,23.90905093
Pike,1406300,2012-09-07,22.74891204
Pike,1406300,2012-09-08,20.92266204
Pike,1406300,2012-09-09,20.71960648
Pike,1406300,2012-09-10,20.67108796
Pike,1406300,2012-09-11,20.68870371
Pike,1406300,2012-09-12,20.40243056
Pike,1406300,2012-09-13,19.45935185
Pike,1406300,2012-09-14,19.60965278
Pike,1406300,2012-09-15,19.62819444
Pike,1406300,2012-09-16,19.04310185
Pike,1406300,2012-09-17,18.20280093
Pike,1406300,2012-09-18,16.68513889
Pike,1406300,2012-09-19,16.25050926
Pike,1406300,2012-09-20,14.79504629
Pike,1406300,2012-09-21,14.83706018
Pike,1406300,2012-09-22,14.07136574
Pike,1406300,2012-09-23,13.33115741
Pike,1406300,2012-09-24,13.16543982
Pike,1406300,2012-09-25,14.53122685
Pike,1406300,2012-09-26,14.33439815
Pike,1406300,2012-09-27,14.49740741
Pike,1406300,2012-09-28,14.74631944
Pike,1406300,2012-09-29,15.378125
Pike,1406300,2012-09-30,15.25847222
Pike,1406300,2012-10-01,14.91974537
Pike,1406300,2012-10-02,15.72796296
Pike,1406300,2012-10-03,15.66060185
