WBIC	LAT	LON
5568085	43.522719	-89.289810
5568100	43.524251	-90.142706
5568103	43.522781	-89.521731
5568108	43.510533	-88.230224
5568125	43.521200	-89.316440
5566120	43.591224	-88.651603
5566133	43.596094	-90.801860
1641700	43.594551	-91.024840
29400	43.582771	-88.143479
5566143	43.597902	-90.154830
5566148	43.597984	-90.153027
30300	43.555366	-87.953286
5566687	43.577402	-90.079332
5567395	43.550579	-89.598000
5567399	43.543038	-88.653730
5567408	43.550768	-90.058460
5567411	43.549558	-89.521114
5566187	43.596140	-90.154234
5566204	43.582797	-88.300141
5566206	43.594789	-90.338071
5567443	43.541056	-88.647333
5567456	43.548571	-90.279636
5567458	43.542646	-91.218250
5567496	43.547372	-89.688396
5566209	43.586557	-88.600370
5566218	43.586695	-88.653932
5566785	43.557293	-88.056588
5567513	43.546561	-89.530870
1267500	43.519858	-89.282280
5568167	43.521455	-89.970892
5568179	43.518837	-89.414496
5568181	43.518548	-89.505401
836200	43.589329	-88.975054
5566236	43.593279	-89.573839
5566252	43.592314	-89.732252
5566802	43.560139	-88.307698
5566836	43.571680	-90.062299
5567553	43.537720	-88.651434
15000	43.499428	-88.210327
5568465	43.506427	-89.593380
5568471	43.506732	-89.953028
5029596	43.585676	-91.244638
5566262	43.585009	-88.655829
5566263	43.587632	-91.077097
5566280	43.586794	-91.095566
5566293	43.590716	-89.596147
5566868	43.562835	-88.678275
5566887	43.563236	-91.144556
5566899	43.564659	-90.992159
5567564	43.529964	-88.115768
5567588	43.541202	-89.075462
1179900	43.542656	-89.490253
5567968	43.529332	-90.308575
5567983	43.528715	-90.329993
5567991	43.519476	-88.532387
5568016	43.527348	-89.672568
5568017	43.527009	-90.008245
5566298	43.590771	-89.595018
5566307	43.589046	-89.304103
5566318	43.590276	-89.641685
5566333	43.570701	-87.917287
5566334	43.589909	-89.920380
5566344	43.581233	-88.686825
5566346	43.582903	-91.237412
5566923	43.563069	-91.049399
5566929	43.567141	-90.224780
5567614	43.543326	-89.662502
5567616	43.543016	-89.514252
5567620	43.543812	-90.067703
5539504	44.750324	-88.607294
5538883	44.784404	-89.511157
5540034	44.724739	-91.825018
5540722	44.715250	-89.957294
5540726	44.715072	-89.862996
5576742	42.912946	-89.000573
5574684	43.105208	-90.527578
5574697	43.101957	-90.854850
5577074	42.890136	-89.535747
5577080	42.887115	-89.143356
827500	43.085453	-88.428913
5574752	43.096471	-90.892552
5574763	43.088886	-88.477263
5575390	43.034333	-88.138507
5575392	43.047909	-89.403680
5575405	43.047494	-89.404163
5575419	43.046490	-89.375111
5577178	42.883165	-89.538412
5577179	42.866821	-88.013396
5577195	42.875377	-88.662525
5577204	42.866443	-88.093915
5574779	43.098400	-90.339608
5574782	43.085423	-88.256731
784380	43.035525	-88.422228
5575462	43.044203	-89.470955
5575472	43.039876	-88.918286
5576110	42.983784	-89.501564
5576851	42.893032	-88.130051
5576853	42.892542	-88.194299
5576149	42.965093	-88.161415
5576160	42.978582	-89.919876
5576168	42.975244	-90.657688
5576201	42.967458	-88.976560
886100	42.877306	-89.559581
5577247	42.863470	-88.153183
5577248	42.878436	-90.077718
5574873	43.090836	-90.598012
5574878	43.078305	-88.217169
5574881	43.090591	-89.562111
5574899	43.090398	-90.090842
5574901	43.089798	-90.092792
1211300	43.040629	-90.553186
5575526	43.036166	-88.914873
5575529	43.025721	-88.105058
5575561	43.035771	-89.250945
5576205	42.957335	-88.187582
5576211	42.953110	-87.960994
742000	42.867077	-88.493885
5577259	42.862817	-88.166708
5577265	42.858732	-87.974659
5577270	42.860671	-88.119568
5577273	42.855954	-87.852888
767500	42.861782	-88.394361
5574941	43.086188	-90.163508
5574944	43.073092	-88.255492
5574960	43.071694	-88.244285
5574963	43.084703	-89.737467
1181200	43.030584	-90.984217
5575594	43.034505	-90.656383
5575598	43.024043	-88.335894
5575607	43.034466	-90.391167
5575612	43.024424	-88.491203
5575624	43.022702	-88.495484
5576892	42.890685	-88.157924
5576901	42.889820	-88.135347
5576911	42.902152	-90.707091
5576930	42.888701	-88.192566
5574967	43.084498	-90.177774
830600	43.078692	-88.915965
5574979	43.081264	-89.236076
5574985	43.082587	-89.543541
5035368	43.080152	-90.895497
826600	43.021915	-88.432266
5575649	43.027769	-89.331345
5576273	42.951261	-88.238175
5576275	42.958820	-91.158831
5576281	42.949749	-88.185030
5576298	42.961216	-89.500585
5576301	42.959607	-89.390155
5576308	42.949623	-88.377505
5577310	42.862303	-88.497086
5577321	42.863651	-88.650331
5575028	43.077265	-90.203744
5575031	43.073846	-90.888837
5575036	43.070353	-88.796765
5575684	43.022652	-91.022463
5575701	43.024991	-89.561075
5575705	43.024058	-90.564020
5575723	43.023066	-90.472409
5576312	42.954297	-88.791723
5575827	42.999916	-88.136659
5575834	43.013501	-89.514301
5575851	43.007753	-91.016540
5575873	42.997187	-88.183653
5576502	42.927703	-88.216012
5576509	42.925823	-88.165574
5576515	42.936313	-89.137541
5576522	42.939283	-90.231745
5576523	42.919129	-87.849285
5576524	42.938546	-89.618131
5576822	42.900042	-88.474328
5576829	42.904465	-88.893449
5576839	42.894667	-88.180402
5575149	43.054529	-88.265013
9700	42.990392	-87.899328
5575905	43.005499	-90.670757
5576525	42.938245	-89.536981
5576549	42.918935	-87.997509
5576558	42.921597	-88.210275
5576565	42.931545	-89.271763
5577000	42.897396	-90.008736
5577015	42.882976	-88.303361
5577022	42.895107	-89.527482
5577023	42.895401	-89.581060
5577035	42.876968	-87.974037
5575200	43.057012	-88.735877
5575205	43.058795	-91.020728
5575213	43.056851	-88.925258
5575218	43.050680	-88.349889
5578531	42.751052	-88.620368
5578540	42.758479	-89.463915
5578546	42.749081	-88.462602
5578566	42.757735	-90.016329
5579358	42.684013	-88.616416
5579362	42.690680	-89.446228
5579372	42.680425	-88.428215
5579377	42.688272	-90.794713
5579388	42.689250	-89.866681
5548830	44.398040	-87.818268
5548840	44.417927	-89.627440
5547036	44.486818	-89.826448
5585135	44.360588	-89.972746
5585147	44.357496	-90.000706
5585148	44.357544	-90.025470
5585156	44.352961	-89.979815
5585163	44.353288	-89.957250
5583834	45.417884	-90.442303
5584112	45.222519	-91.264558
5584429	44.813401	-90.873071
5584435	44.810972	-89.688638
5584445	44.805525	-89.712065
5584453	44.803457	-89.734069
5584987	44.401313	-90.576340
1435700	44.801437	-89.717266
5584466	44.757895	-90.788070
5013728	44.748575	-91.075116
5584491	44.714807	-92.743895
412300	44.716320	-87.987850
5585209	44.347450	-89.985196
5585211	44.347386	-89.986649
5583879	45.353442	-91.188693
5583898	45.350701	-90.098439
1895700	45.196814	-91.334171
5584539	44.661506	-88.943348
5583915	45.333455	-91.483544
1896300	45.192247	-91.343576
5584566	44.646120	-91.020985
1737300	44.346328	-90.279161
5585222	44.346981	-89.984212
1035500	44.344750	-89.964935
5585246	44.344483	-90.279688
5585248	44.343843	-90.340820
5584187	45.195903	-89.888953
1889700	44.610691	-92.574542
5584605	44.602694	-92.605935
5584929	44.405916	-92.023448
5584193	45.159936	-92.757115
5584195	45.184769	-91.346535
5584630	44.608864	-90.220164
1813900	44.369320	-91.891225
5584659	44.554334	-92.017300
5584676	44.537385	-92.016530
5585108	44.363524	-90.107486
1717100	44.360441	-90.651092
2179300	45.175777	-91.314562
5584700	44.535064	-88.561391
5584949	44.399811	-92.045767
5584952	44.417471	-90.236386
5584283	45.133477	-87.757668
5584732	44.478649	-89.579557
5584734	44.477815	-89.556791
5584747	44.474720	-89.552862
5585042	44.380262	-90.374235
5583962	45.319531	-91.478289
5583986	45.309103	-91.497637
5586088	44.254362	-90.485354
5586116	44.247094	-90.236574
5586117	44.246780	-90.241166
5586675	44.140474	-90.701325
5586679	44.140409	-90.709116
5585274	44.323440	-88.003824
5585283	44.340137	-90.005498
5585695	44.307190	-90.571903
5586133	44.242585	-90.236821
5586691	44.139017	-90.679682
5586697	44.136003	-88.915423
1352800	44.140207	-90.107523
5586716	44.138893	-90.102330
5586723	44.138437	-90.109538
5586726	44.138222	-90.076904
5585724	44.306501	-90.231288
5586733	44.135517	-90.708027
1331600	44.134952	-90.501159
5586745	44.135972	-90.087186
1333700	44.132657	-90.449941
5586770	44.134167	-90.100761
5586776	44.132953	-90.097157
5585316	44.335058	-90.407889
5585731	44.300130	-91.206939
5586180	44.230669	-90.236349
5586184	44.230536	-90.225903
5586790	44.130804	-90.452369
5586818	44.129559	-90.084538
5586837	44.127002	-90.096869
5585347	44.324509	-88.886432
5585356	44.328712	-90.197481
5585358	44.328553	-90.192987
1366300	44.304510	-90.095045
5022417	44.222427	-90.297779
5587158	44.106772	-90.086720
5587174	44.105910	-90.090520
5587193	44.105133	-90.088903
5585790	44.301315	-90.259332
5585794	44.302033	-90.097166
5585799	44.300704	-90.093707
1701400	44.211612	-90.613491
5587271	44.100331	-90.080119
5585809	44.299699	-90.574196
5585817	44.297850	-90.787126
5586924	44.122789	-90.099173
5586935	44.120237	-90.522335
5586941	44.121089	-90.095385
5586943	44.121105	-90.103112
5586955	44.120239	-90.100013
1387500	44.298831	-89.889349
1366300	44.298185	-90.093998
5585881	44.297837	-90.033006
5586276	44.179826	-87.832058
5586304	44.192793	-90.413866
84600	44.295942	-87.734026
5585446	44.317747	-90.599068
1719500	44.294968	-90.590575
5585915	44.294912	-90.585825
5586316	44.170595	-87.852372
5586317	44.190317	-90.367237
1319830	44.189170	-90.431847
5586336	44.186367	-90.587252
5586338	44.167226	-87.847166
5587336	44.061796	-88.041739
5585470	44.318051	-90.285588
5585472	44.318434	-90.006382
1719700	44.289866	-90.589868
5585959	44.291604	-90.221958
5586354	44.182036	-90.300881
5586357	44.164593	-87.845290
5587016	44.116634	-90.082706
5587028	44.115445	-90.088269
5585518	44.314898	-90.266814
5586393	44.175736	-90.467855
1676700	44.064418	-91.219043
5587381	44.070182	-90.275119
5587389	44.069417	-90.245020
5585524	44.314785	-90.172009
5585527	44.315002	-90.004971
5585536	44.314586	-90.002770
5585551	44.313954	-90.201865
5585979	44.288546	-89.891541
5586442	44.172592	-90.289002
5586460	44.171411	-90.352323
5586488	44.168811	-90.068839
5586849	44.116347	-88.472810
5586858	44.126308	-90.086241
5586869	44.125973	-90.084741
5586878	44.125358	-90.082319
5586899	44.124284	-90.087485
5585572	44.313535	-90.088825
5585589	44.312115	-90.250589
2630200	45.445944	-92.129702
233900	45.463294	-88.741433
1105000	45.467739	-89.425912
5521473	45.441162	-92.512511
5521476	45.461214	-91.305373
995500	45.442462	-89.480816
117900	44.037082	-88.772836
5559110	43.978766	-88.638125
5559114	43.971539	-88.144376
5559743	43.934389	-88.011354
1649300	43.948463	-90.684706
5559788	43.941770	-88.740482
5557933	44.041547	-90.211324
5558586	43.990901	-87.818112
5558633	44.000988	-88.560578
5558634	43.991022	-87.915231
5559160	43.982253	-89.544441
5559188	43.976833	-89.058091
5559792	43.947786	-90.357231
5559796	43.941319	-88.779297
5559806	43.932094	-88.132059
5557955	44.040454	-90.203738
5557965	44.037680	-89.300653
5557967	44.039827	-90.000989
5557981	44.039129	-90.064886
5557984	44.027232	-88.515656
105400	44.034713	-89.125847
5557990	44.038678	-90.063003
5558674	44.008599	-89.961995
5558675	44.004650	-90.956873
5558677	44.000728	-91.339265
5558681	44.008462	-90.053539
5558686	43.998019	-91.466829
5559202	43.972070	-88.657552
5559218	43.967085	-88.317557
5560168	43.919296	-88.714235
5560178	43.918629	-88.694087
5560181	43.925824	-89.869317
5560201	43.924942	-89.818329
1666200	44.035488	-90.695115
5558008	44.017781	-87.849193
5558042	44.018319	-87.988617
5558697	44.007707	-89.966942
5558698	43.988576	-87.912912
5559270	43.969230	-91.327651
5560274	43.915796	-91.222983
5560283	43.920091	-89.319782
5560294	43.912901	-91.250945
5560300	43.917597	-90.898199
5560304	43.919168	-89.410200
5558070	44.033735	-89.865927
5559283	43.974780	-89.466315
5559301	43.968229	-88.757051
5559952	43.931188	-90.985272
5559978	43.930676	-89.157067
5559984	43.933853	-89.989501
5559985	43.933663	-89.871742
5558090	44.032948	-89.873594
5558121	44.031700	-90.099186
5559355	43.966744	-91.022221
5560333	43.915235	-90.917890
5560346	43.917235	-89.390190
5560351	43.911900	-88.745613
5560354	43.896846	-87.772789
5560355	43.914254	-89.007728
5560374	43.895480	-87.775413
5559369	43.970166	-89.853469
139600	44.020783	-88.560626
5558128	44.017027	-88.193888
5558139	44.031066	-89.890656
1374100	44.030405	-89.887390
5558164	44.023383	-91.249234
1664500	44.005522	-90.618571
5558713	43.998768	-91.350781
5558717	44.005046	-89.384761
150800	44.001079	-89.267239
5558727	43.984300	-87.762006
5559996	43.933047	-89.989357
5560003	43.932926	-89.860162
5560032	43.927410	-91.050354
5560045	43.931475	-89.876539
5558184	44.019942	-88.559035
104100	44.023599	-89.015207
5558215	44.019198	-88.560682
5558217	44.025650	-90.773945
5558220	44.025171	-90.784860
5558752	43.989324	-88.127980
5558759	43.984225	-87.868137
5559402	43.964743	-89.037631
5559404	43.961153	-91.320009
5558245	44.026868	-89.994104
5558251	44.008964	-88.014949
5558255	44.008732	-87.990789
5558263	44.025063	-89.530172
5558270	44.024608	-89.529384
5558274	44.003728	-87.796011
1374100	44.024691	-89.906361
5558797	44.002191	-90.051176
5558806	44.001697	-90.466705
5558818	44.001162	-89.701149
5558822	44.001477	-90.056610
5559443	43.962172	-89.002192
5559445	43.945435	-87.802950
5559447	43.961063	-88.887778
5559462	43.956636	-88.562791
5559476	43.964412	-90.227204
5559854	43.942069	-89.456860
5558286	44.017873	-88.762590
114300	44.016247	-88.762762
5558836	44.000676	-90.050925
5558850	43.991622	-91.352762
5558874	43.991253	-88.670934
5559502	43.960497	-89.204321
1660800	43.960634	-90.719282
5559528	43.959480	-89.204322
5560052	43.931036	-89.873332
5560078	43.927028	-90.807651
74300	44.001646	-87.926172
5558347	44.018477	-89.310166
5558349	44.020813	-90.062420
5558362	44.018183	-89.300973
5558890	43.993498	-88.974242
5559556	43.960071	-90.128430
1031400	43.959653	-89.994108
5560222	43.922520	-89.320152
5560230	43.922058	-89.271550
5560256	43.917324	-88.823134
1374100	44.019187	-89.926327
5558404	44.005161	-88.242746
5558927	43.988913	-88.717465
5559579	43.952688	-88.792286
5559585	43.954137	-88.982167
5559596	43.952203	-88.784152
5559602	43.952681	-91.163754
5559605	43.949996	-88.627449
5559921	43.934987	-89.175049
5559926	43.935972	-89.428680
5558441	44.016471	-90.332096
1352800	44.016203	-90.066442
5558457	44.015601	-90.413995
5558488	44.013725	-89.399573
5559616	43.953302	-88.994837
5559637	43.956111	-90.210248
5560104	43.926185	-90.832023
5560115	43.928677	-89.860248
50700	43.909996	-88.033756
5560150	43.927110	-89.865384
5558505	43.994521	-87.861712
5558506	44.013104	-89.377510
5558528	44.013720	-89.993706
5561553	43.850579	-89.072722
5567628	43.542576	-89.510402
5567636	43.534391	-88.646724
5567643	43.534737	-88.645132
5567647	43.542485	-90.245703
5567652	43.542674	-90.077760
5567659	43.541478	-89.555900
5512249	45.807173	-92.678440
687900	45.817053	-88.881481
1150700	45.837122	-89.564821
5513320	45.771497	-92.130385
2543300	45.823857	-91.600541
1157200	45.817873	-89.139946
5512650	45.804640	-91.936308
1588800	45.804865	-89.512351
5512335	45.823030	-91.573054
5512660	45.808773	-91.611812
2680300	45.803168	-91.934215
5512689	45.817578	-89.407046
5513017	45.790289	-91.757098
5512357	45.813022	-92.141048
5512358	45.831347	-89.326406
2534100	45.804490	-91.767533
992200	45.815691	-89.661601
2649600	45.789489	-92.476826
2387100	45.793720	-91.359090
5513580	45.769258	-91.655606
1587400	45.776832	-89.463144
2663200	45.761999	-92.031181
5512394	45.812751	-92.055934
1597100	45.810293	-89.431909
1841700	45.813530	-90.410972
5512779	45.810594	-89.025994
5513047	45.802509	-89.932645
1543900	45.796936	-89.637471
5513081	45.789271	-91.655255
1979500	45.788776	-91.656270
5513095	45.790859	-91.490685
5513610	45.778837	-90.489814
2231200	45.778398	-90.512697
1974800	45.768486	-91.512582
1975600	45.767815	-91.537441
5512422	45.802508	-92.507062
5512427	45.818186	-88.365179
1544200	45.811590	-89.598794
5513137	45.772313	-92.465215
5513139	45.775162	-92.332547
5513652	45.754855	-92.317837
649900	45.765195	-88.284318
652900	45.769116	-88.555111
1991800	45.764139	-91.750463
609000	45.756098	-87.875129
5512431	45.818072	-91.626424
5512433	45.798376	-92.676877
5513463	45.765738	-87.890854
5512485	45.822831	-89.058571
1597700	45.809088	-89.381176
1979000	45.799897	-91.612862
5512833	45.811748	-89.862837
5513145	45.769458	-92.582872
971600	45.790922	-89.629462
5513152	45.790590	-88.683752
5513159	45.763214	-92.808293
5513161	45.776936	-92.178988
1979800	45.785235	-91.651498
5513685	45.774719	-90.362363
2535800	45.761597	-91.822788
1157000	45.823497	-89.162153
1515800	45.797357	-89.827036
5513192	45.762399	-92.807842
2654200	45.775366	-92.303046
5512522	45.820483	-88.877434
1131600	45.796516	-89.843557
1614000	45.778107	-89.080782
2538800	45.803597	-92.202586
1179500	45.820032	-89.507774
1138800	45.808378	-89.484040
5513222	45.764960	-92.634060
5513554	45.775034	-91.204775
5513567	45.753373	-92.545775
5513572	45.769623	-91.638945
5513574	45.758918	-92.259303
1139100	45.808957	-89.490709
5512884	45.799071	-88.412810
5512904	45.790441	-87.988502
609000	45.775845	-87.979757
1140600	45.785378	-89.523818
652400	45.770752	-88.327911
5513523	45.762615	-92.172973
2458600	45.798340	-92.251063
577400	45.739745	-88.865152
5514533	45.738114	-91.261273
5514874	45.712821	-92.113060
5513705	45.758205	-92.012334
5513709	45.766219	-88.517092
2656600	45.753257	-92.227878
2234000	45.758626	-90.658344
2659300	45.737842	-92.161735
1988200	45.731716	-91.637881
2665600	45.704931	-92.374876
1882200	45.719990	-91.581020
5514568	45.712002	-92.680162
2236500	45.742574	-90.232866
5514578	45.709927	-92.754273
5514960	45.723416	-91.284737
5514973	45.703751	-92.467311
5513734	45.768739	-91.199731
5513735	45.746910	-92.520989
5514595	45.711308	-92.677410
5514601	45.736564	-88.854666
1118300	45.729573	-89.997462
2243800	45.728410	-90.347942
5514998	45.726910	-90.827616
5513758	45.770768	-90.759453
1177300	45.756627	-89.450819
5514170	45.757532	-89.579206
660900	45.733117	-88.564437
5514615	45.710528	-92.678195
2275000	45.738384	-90.748808
1137600	45.740075	-89.658650
1987600	45.729283	-91.645199
5514638	45.725077	-91.912012
5514641	45.727207	-91.763771
5515209	45.722622	-90.228830
5515210	45.700761	-92.239929
657100	45.761617	-88.387939
1526900	45.756354	-89.713326
5514659	45.708470	-92.703502
5514665	45.733861	-91.203196
5514673	45.705793	-92.786029
1988400	45.727871	-91.627698
5514675	45.728873	-88.461954
1989300	45.727839	-91.594106
5513811	45.758242	-88.313625
1837600	45.755418	-91.490065
5514212	45.739650	-88.001695
5514221	45.746178	-91.532223
2531300	45.709492	-92.590767
1529600	45.725996	-89.983335
660300	45.716730	-88.516184
5515105	45.726006	-89.889737
1953500	45.715071	-91.536157
5513851	45.750988	-92.099934
5514256	45.745334	-91.503288
1977300	45.743414	-91.527991
1130900	45.738608	-89.987443
5579406	42.685280	-90.659856
5579411	42.684173	-90.708838
5577796	42.821724	-88.400240
5577835	42.829228	-90.140999
741800	42.817698	-88.512990
5556022	44.120530	-89.277467
5556779	44.083480	-90.083651
5556787	44.078522	-91.038956
5556800	44.083035	-90.161182
5556802	44.082923	-89.787701
5555395	44.160907	-90.183787
5555401	44.159274	-90.190967
5556041	44.114500	-88.733264
5556050	44.114092	-91.234714
5556066	44.111438	-88.763447
5556842	44.069963	-91.686753
5557621	44.037717	-87.921340
5555408	44.146655	-91.736541
5555417	44.146079	-91.759070
243300	44.110516	-88.891723
5556128	44.088543	-87.649827
5556869	44.080727	-90.083752
5557446	44.046150	-87.994653
1032000	44.062975	-90.331746
5557459	44.063957	-90.081014
5555464	44.143371	-91.787181
5556165	44.110402	-89.658506
5556190	44.105897	-90.894053
5556197	44.108842	-89.759699
5556893	44.080556	-90.093121
5556903	44.068962	-91.616734
5556913	44.065601	-91.625699
5556915	44.080166	-90.093225
5556951	44.079392	-90.088792
5557644	44.041351	-88.232794
1346700	44.047485	-90.180432
5557664	44.045780	-91.314246
5555490	44.147921	-91.326567
5555539	44.145847	-91.325757
5556222	44.104654	-90.766371
5556224	44.097712	-91.502017
5556979	44.078704	-90.092426
1374100	44.051853	-89.847837
5557699	44.050003	-89.354595
1179900	44.051752	-90.019579
1374100	44.049573	-89.849579
5557728	44.049802	-90.020602
5555552	44.152739	-89.776888
5555563	44.152220	-90.110278
5555564	44.152320	-90.157803
5555583	44.138416	-91.744228
5556257	44.089029	-88.131022
1325900	44.104340	-90.337185
5556274	44.103017	-90.262577
5556288	44.081802	-87.819621
5557005	44.077608	-89.839491
5557039	44.077012	-90.086048
1352800	44.076531	-90.084279
5557514	44.042368	-87.941713
5557522	44.038901	-87.856183
5555601	44.150679	-90.106206
5555602	44.128124	-87.725199
5555635	44.128367	-87.828240
5555649	44.148482	-90.109336
5556315	44.100976	-90.249580
1694700	44.098390	-90.773579
5556328	44.100581	-89.953280
5556329	44.095585	-91.032674
108100	44.097512	-89.341616
5556335	44.088948	-91.522773
5556345	44.086434	-91.732899
5557049	44.055739	-87.825628
5557736	44.049080	-90.079074
5557759	44.048103	-90.347742
196900	44.043831	-89.098600
1694500	44.096113	-90.786848
5556381	44.097720	-90.201675
5557386	44.059631	-91.229852
5557395	44.058696	-91.283482
5557401	44.065899	-90.154553
5556421	44.097097	-89.959662
5556432	44.096181	-89.958836
5557125	44.073257	-90.429813
5557135	44.072517	-89.459329
5557141	44.073422	-90.077878
5557151	44.063594	-91.558754
5557152	44.062388	-91.531787
5557538	44.058430	-89.489859
5557570	44.058775	-90.171096
5555666	44.138751	-91.368314
5555686	44.146197	-89.569623
5555688	44.146425	-90.114077
5557173	44.052150	-87.847880
5557190	44.071847	-90.085260
5557613	44.053648	-90.907824
248700	44.140484	-89.138514
5555731	44.130518	-91.771659
5556482	44.093904	-89.962011
5557215	44.048562	-87.724394
5557227	44.058361	-91.679729
5557249	44.047102	-87.732229
5557414	44.054940	-91.528268
5557421	44.051250	-91.539691
5555761	44.142709	-90.372512
5556525	44.075757	-88.033903
5556530	44.075148	-88.013982
5556558	44.091264	-90.250366
5557267	44.069762	-90.174519
5557273	44.069701	-90.082331
5557282	44.060319	-88.567303
5557293	44.069102	-90.153884
5557296	44.057956	-91.599139
5555803	44.140554	-90.376651
101300	44.137632	-89.290623
1352800	43.991168	-90.053866
117900	43.985764	-88.949593
5559657	43.949694	-88.782787
5559675	43.954729	-90.389609
5557822	44.046224	-90.066470
5557827	44.031956	-88.222686
5559047	43.989225	-90.054071
58000	43.969732	-87.958736
5559058	43.969432	-87.875230
5559066	43.985230	-89.095646
5559071	43.988739	-90.173807
5559701	43.949316	-88.927090
5559709	43.953222	-89.911199
5559711	43.950695	-89.240222
1031300	43.953535	-89.998027
64200	43.931355	-87.891045
5557835	44.045233	-90.063211
5557849	44.045236	-90.071824
5557860	44.039456	-88.932318
5557881	44.032648	-91.602636
5557884	44.036932	-88.766167
5558549	44.013004	-89.993528
5558553	43.993265	-87.884676
5558556	44.012716	-90.063910
5558559	44.012824	-89.977336
113900	44.009699	-89.176354
5559111	43.986664	-89.971541
5559122	43.986239	-90.050655
5559137	43.977295	-91.327370
1649400	43.946092	-90.720902
5559780	43.940175	-88.645727
5557894	44.023297	-87.847403
5557901	44.043043	-89.858515
5557951	44.020995	-87.875476
5558590	44.011850	-89.993996
5558597	44.011418	-90.054625
253700	44.270652	-88.866471
5586500	44.166566	-90.070708
5586528	44.162071	-90.335570
5565334	43.642548	-89.520337
5563522	43.738565	-88.032874
5563535	43.750718	-90.929841
5563550	43.751650	-89.643770
5563563	43.730126	-87.756516
861300	43.745012	-88.756974
5565069	43.650482	-88.442958
5565512	43.623594	-88.645739
5565530	43.615306	-88.164794
37800	43.613792	-88.143539
13200	43.616413	-88.258833
10200	43.613032	-88.161912
5565552	43.625441	-89.431972
5567083	43.556046	-88.909757
5567091	43.559728	-89.553441
5567119	43.558954	-89.663264
5567838	43.527052	-88.659968
5567844	43.526832	-88.636547
5567847	43.534629	-89.710000
5565852	43.611198	-89.822050
11900	43.596097	-88.202534
5566449	43.577092	-88.619478
5567157	43.551002	-91.256000
1285800	43.582394	-90.136059
5566488	43.582922	-89.435631
5567167	43.548802	-88.646449
40400	43.542494	-88.237650
5567179	43.556511	-89.576308
5567211	43.542196	-88.227492
5567894	43.524674	-88.638959
5565963	43.597953	-88.675130
5566502	43.577389	-88.885393
5566503	43.566048	-87.994561
5567220	43.555594	-90.056793
5567222	43.554787	-89.563037
5567225	43.546901	-88.603537
5567240	43.554167	-90.471584
5567260	43.553985	-89.589358
5567924	43.523708	-88.640374
5566011	43.602042	-89.347085
5566514	43.582851	-90.105287
5566526	43.575001	-88.669644
36900	43.568066	-88.183426
5567269	43.546169	-88.650562
5567274	43.553695	-89.603932
5568299	43.514948	-89.948030
46800	43.492533	-87.795975
5568321	43.505166	-88.549660
5568337	43.505808	-88.662681
5566050	43.584988	-88.019224
5566054	43.594172	-88.681170
5566056	43.600968	-89.555537
5566062	43.589349	-88.337846
5566561	43.574074	-88.680374
5566582	43.575561	-88.900045
5567308	43.551901	-89.406733
5567317	43.544200	-88.613474
5567323	43.552707	-89.800138
5567326	43.542344	-88.596040
5567327	43.540610	-88.345607
5568425	43.509326	-89.976911
5566084	43.592351	-88.682016
5566098	43.591832	-88.638458
5566592	43.579869	-89.585359
5566605	43.578348	-90.642173
5566617	43.573161	-91.237918
5566624	43.579520	-90.128059
36900	43.564890	-88.184896
5566636	43.578360	-90.117484
5566645	43.572275	-91.141945
5567384	43.550759	-89.598826
836500	43.520040	-88.963638
5568107	43.523098	-90.469885
5568111	43.521185	-89.262746
5568115	43.517366	-91.200323
5568118	43.509731	-88.229355
5566128	43.591622	-91.253008
868400	43.590987	-88.673940
5566141	43.591218	-91.254696
5566661	43.577167	-89.516426
5566668	43.561033	-88.010611
5567396	43.543245	-88.655086
5567429	43.549048	-89.511949
5566167	43.597029	-90.156513
5566173	43.596167	-89.637249
5566175	43.575772	-87.799889
5566692	43.576108	-89.450536
5566701	43.569402	-88.681487
5566712	43.557021	-87.871800
40400	43.564186	-88.296693
40400	43.563955	-88.294709
5566720	43.569526	-88.737961
5566725	43.570060	-91.199795
5566733	43.569697	-91.182741
1269100	43.545203	-89.103997
5567468	43.547711	-89.534595
5567469	43.533720	-88.150121
5567481	43.537319	-88.415881
5567482	43.532297	-88.097412
5567493	43.538633	-88.585465
5567494	43.538903	-88.614939
5566769	43.573777	-89.632529
5566773	43.573906	-89.820891
5567501	43.536672	-88.415739
5568156	43.521187	-89.594148
36900	43.507525	-88.202086
5566257	43.575975	-88.020157
5566828	43.562691	-88.611613
5566844	43.556553	-88.169390
5567549	43.537646	-88.584378
5568461	43.504670	-89.243865
5566872	43.570199	-90.080860
5567559	43.538056	-88.649172
835500	43.539614	-88.942830
5567577	43.529647	-88.095777
5567589	43.543919	-89.522164
5567595	43.544223	-89.669761
5567597	43.536141	-88.615770
5567603	43.536433	-88.649581
5567963	43.528725	-89.527096
5568020	43.519285	-88.604179
5566301	43.591274	-89.741062
5566313	43.589024	-89.359754
5566331	43.586212	-89.040509
861300	43.559769	-88.645974
5566939	43.558213	-88.607643
5567622	43.543210	-89.660573
5567646	43.541332	-89.416873
5568217	43.503872	-88.195331
5566394	43.580223	-88.687444
5566965	43.565820	-90.066417
5566976	43.557627	-88.660342
5566980	43.556945	-88.619505
5566982	43.558654	-91.250210
108800	43.563900	-89.541395
30800	43.549288	-88.072737
5567698	43.532326	-88.601218
5567706	43.538882	-90.662144
5568356	43.497072	-88.098584
5568366	43.511767	-89.982448
5568387	43.510926	-89.951632
