"site_id"	"year"	"date"	"secchi_m"
"WBIC_805400"	1997	"1997-05-13"	6.2
"WBIC_805400"	1997	"1997-05-28"	4.1
"WBIC_805400"	1997	"1997-06-11"	5.6
"WBIC_805400"	1997	"1997-06-25"	4.3
"WBIC_805400"	1997	"1997-07-09"	4.3
"WBIC_805400"	1997	"1997-07-24"	2.8
"WBIC_805400"	1997	"1997-08-06"	2.8
"WBIC_805400"	1997	"1997-08-18"	2.8
"WBIC_805400"	1997	"1997-09-02"	2.6
"WBIC_805400"	1997	"1997-10-01"	2
"WBIC_805400"	1997	"1997-10-30"	2.8
"WBIC_805400"	1997	"1997-11-30"	5.7
"WBIC_805400"	1998	"1998-02-06"	13.4
"WBIC_805400"	1998	"1998-03-06"	3
"WBIC_805400"	1998	"1998-03-13"	2.1
"WBIC_805400"	1998	"1998-03-26"	2.5
"WBIC_805400"	1998	"1998-04-10"	3.1
"WBIC_805400"	1998	"1998-04-24"	1.2
"WBIC_805400"	1998	"1998-05-11"	11.1
"WBIC_805400"	1998	"1998-05-28"	4.1
"WBIC_805400"	1998	"1998-06-08"	6.5
"WBIC_805400"	1998	"1998-06-22"	3.8
"WBIC_805400"	1998	"1998-07-06"	2
"WBIC_805400"	1998	"1998-07-23"	1.8
"WBIC_805400"	1998	"1998-08-02"	2.1
"WBIC_805400"	1998	"1998-08-18"	1.8
"WBIC_805400"	1998	"1998-09-02"	2.2
"WBIC_805400"	1998	"1998-09-28"	3.6
"WBIC_805400"	1998	"1998-10-27"	2.9
"WBIC_805400"	1998	"1998-11-23"	4
"WBIC_805400"	1999	"1999-01-25"	7.1
"WBIC_805400"	1999	"1999-02-22"	7.2
"WBIC_805400"	1999	"1999-03-29"	2.5
"WBIC_805400"	1999	"1999-04-12"	7
"WBIC_805400"	1999	"1999-04-26"	10.5
"WBIC_805400"	1999	"1999-05-10"	5.3
"WBIC_805400"	1999	"1999-05-26"	5.7
"WBIC_805400"	1999	"1999-06-07"	7.2
"WBIC_805400"	1999	"1999-06-21"	2.6
"WBIC_805400"	1999	"1999-07-06"	2
"WBIC_805400"	1999	"1999-07-19"	2.1
"WBIC_805400"	1999	"1999-08-02"	2.4
"WBIC_805400"	1999	"1999-08-16"	2.4
"WBIC_805400"	1999	"1999-08-30"	2.4
"WBIC_805400"	1999	"1999-09-27"	2.3
"WBIC_805400"	1999	"1999-10-07"	2
"WBIC_805400"	1999	"1999-10-26"	2
"WBIC_805400"	1999	"1999-11-22"	3.5
"WBIC_805400"	2000	"2000-01-24"	4.5
"WBIC_805400"	2000	"2000-02-28"	8.8
"WBIC_805400"	2000	"2000-03-13"	5
"WBIC_805400"	2000	"2000-03-29"	2.5
"WBIC_805400"	2000	"2000-04-10"	3.1
"WBIC_805400"	2000	"2000-04-25"	6.2
"WBIC_805400"	2000	"2000-05-09"	4.5
"WBIC_805400"	2000	"2000-05-22"	5.5
"WBIC_805400"	2000	"2000-06-06"	3
"WBIC_805400"	2000	"2000-06-19"	4.1
"WBIC_805400"	2000	"2000-07-03"	4
"WBIC_805400"	2000	"2000-07-17"	1.3
"WBIC_805400"	2000	"2000-07-31"	1.9
"WBIC_805400"	2000	"2000-08-16"	1.4
"WBIC_805400"	2000	"2000-08-28"	1.2
"WBIC_805400"	2000	"2000-09-25"	2.4
"WBIC_805400"	2000	"2000-10-24"	5.2
"WBIC_805400"	2000	"2000-11-28"	4.3
"WBIC_805400"	2001	"2001-01-17"	5.6
"WBIC_805400"	2001	"2001-03-07"	2.5
"WBIC_805400"	2001	"2001-04-10"	3
"WBIC_805400"	2001	"2001-04-23"	2.5
"WBIC_805400"	2001	"2001-05-07"	9
"WBIC_805400"	2001	"2001-05-21"	4.3
"WBIC_805400"	2001	"2001-06-04"	5.8
"WBIC_805400"	2001	"2001-06-18"	3.4
"WBIC_805400"	2001	"2001-07-02"	2
"WBIC_805400"	2001	"2001-07-16"	1.8
"WBIC_805400"	2001	"2001-07-30"	2
"WBIC_805400"	2001	"2001-08-13"	1.4
"WBIC_805400"	2001	"2001-08-27"	1.75
"WBIC_805400"	2001	"2001-09-26"	1.3
"WBIC_805400"	2001	"2001-10-22"	5.5
"WBIC_805400"	2001	"2001-11-26"	3.1
"WBIC_805400"	2002	"2002-03-28"	2.2
"WBIC_805400"	2002	"2002-04-08"	2.5
"WBIC_805400"	2002	"2002-04-24"	4.6
"WBIC_805400"	2002	"2002-05-06"	6.3
"WBIC_805400"	2002	"2002-05-20"	6.6
"WBIC_805400"	2002	"2002-06-03"	4.9
"WBIC_805400"	2002	"2002-06-18"	6.5
"WBIC_805400"	2002	"2002-07-01"	2.3
"WBIC_805400"	2002	"2002-07-15"	1.9
"WBIC_805400"	2002	"2002-07-26"	1.6
"WBIC_805400"	2002	"2002-08-12"	1.2
"WBIC_805400"	2002	"2002-08-26"	1.7
"WBIC_805400"	2002	"2002-09-23"	1.5
"WBIC_805400"	2002	"2002-10-21"	3
"WBIC_805400"	2002	"2002-11-18"	3.5
"WBIC_805400"	2003	"2003-01-21"	10.2
"WBIC_805400"	2003	"2003-04-03"	6.4
"WBIC_805400"	2003	"2003-04-14"	3.2
"WBIC_805400"	2003	"2003-04-28"	5.5
"WBIC_805400"	2003	"2003-05-13"	6.6
"WBIC_805400"	2003	"2003-05-27"	5
"WBIC_805400"	2003	"2003-06-09"	4.2
"WBIC_805400"	2003	"2003-06-23"	2
"WBIC_805400"	2003	"2003-07-07"	4.9
"WBIC_805400"	2003	"2003-07-24"	4.6
"WBIC_805400"	2003	"2003-08-04"	2.4
"WBIC_805400"	2003	"2003-08-18"	1.7
"WBIC_805400"	2003	"2003-09-02"	2.3
"WBIC_805400"	2003	"2003-09-29"	2
"WBIC_805400"	2003	"2003-10-27"	6
"WBIC_805400"	2003	"2003-11-25"	3.5
"WBIC_805400"	2004	"2004-02-03"	5.2
"WBIC_805400"	2004	"2004-03-29"	2.9
"WBIC_805400"	2004	"2004-04-12"	2.7
"WBIC_805400"	2004	"2004-04-28"	6.3
"WBIC_805400"	2004	"2004-05-10"	10.1
"WBIC_805400"	2004	"2004-05-24"	3
"WBIC_805400"	2004	"2004-06-07"	5.5
"WBIC_805400"	2004	"2004-06-21"	3.75
"WBIC_805400"	2004	"2004-07-06"	2.6
"WBIC_805400"	2004	"2004-07-19"	2.4
"WBIC_805400"	2004	"2004-08-03"	2.3
"WBIC_805400"	2004	"2004-08-16"	1.6
"WBIC_805400"	2004	"2004-09-07"	2.2
"WBIC_805400"	2004	"2004-10-05"	2.3
"WBIC_805400"	2004	"2004-11-03"	4
"WBIC_805400"	2005	"2005-01-31"	10.2
"WBIC_805400"	2005	"2005-04-15"	2.2
"WBIC_805400"	2005	"2005-04-25"	4
"WBIC_805400"	2005	"2005-05-09"	7.5
"WBIC_805400"	2005	"2005-05-23"	4.3
"WBIC_805400"	2005	"2005-06-06"	5.5
"WBIC_805400"	2005	"2005-06-20"	3.6
"WBIC_805400"	2005	"2005-07-05"	1.6
"WBIC_805400"	2005	"2005-07-18"	1.3
"WBIC_805400"	2005	"2005-08-01"	2.6
"WBIC_805400"	2005	"2005-08-15"	1.6
"WBIC_805400"	2005	"2005-08-29"	2
"WBIC_805400"	2005	"2005-09-26"	2.4
"WBIC_805400"	2005	"2005-11-02"	4.5
"WBIC_805400"	2005	"2005-11-30"	5.5
"WBIC_805400"	2006	"2006-03-06"	7.8
"WBIC_805400"	2006	"2006-04-04"	6.5
"WBIC_805400"	2006	"2006-04-17"	6.4
"WBIC_805400"	2006	"2006-05-02"	6.4
"WBIC_805400"	2006	"2006-05-15"	5.2
"WBIC_805400"	2006	"2006-05-30"	5.3
"WBIC_805400"	2006	"2006-06-12"	4
"WBIC_805400"	2006	"2006-06-26"	3
"WBIC_805400"	2006	"2006-07-10"	3.3
"WBIC_805400"	2006	"2006-07-24"	3
"WBIC_805400"	2006	"2006-08-07"	2.2
"WBIC_805400"	2006	"2006-08-21"	3
"WBIC_805400"	2006	"2006-09-06"	3
"WBIC_805400"	2006	"2006-10-02"	2.2
"WBIC_805400"	2006	"2006-10-30"	2.5
"WBIC_805400"	2006	"2006-11-27"	7.1
"WBIC_805400"	2007	"2007-01-03"	6
"WBIC_805400"	2007	"2007-02-19"	9.2
"WBIC_805400"	2007	"2007-04-02"	4.1
"WBIC_805400"	2007	"2007-04-16"	2.8
"WBIC_805400"	2007	"2007-04-30"	3.1
"WBIC_805400"	2007	"2007-05-14"	7.8
"WBIC_805400"	2007	"2007-05-29"	6
"WBIC_805400"	2007	"2007-06-11"	3.8
"WBIC_805400"	2007	"2007-06-25"	3
"WBIC_805400"	2007	"2007-07-09"	2.2
"WBIC_805400"	2007	"2007-07-23"	2
"WBIC_805400"	2007	"2007-08-06"	2
"WBIC_805400"	2007	"2007-08-20"	2.5
"WBIC_805400"	2007	"2007-09-04"	3
"WBIC_805400"	2007	"2007-10-01"	1.7
"WBIC_805400"	2007	"2007-10-29"	3
"WBIC_805400"	2007	"2007-11-26"	4
"WBIC_805400"	2008	"2008-02-13"	10.5
"WBIC_805400"	2008	"2008-04-14"	0.9
"WBIC_805400"	2008	"2008-04-28"	4.2
"WBIC_805400"	2008	"2008-05-12"	6
"WBIC_805400"	2008	"2008-05-28"	10.7
"WBIC_805400"	2008	"2008-06-09"	6
"WBIC_805400"	2008	"2008-06-23"	1.75
"WBIC_805400"	2008	"2008-07-07"	0.8
"WBIC_805400"	2008	"2008-07-21"	2
"WBIC_805400"	2008	"2008-08-04"	1.2
"WBIC_805400"	2008	"2008-08-18"	1.1
"WBIC_805400"	2008	"2008-09-05"	1.8
"WBIC_805400"	2008	"2008-09-29"	2.2
"WBIC_805400"	2008	"2008-10-29"	3.5
"WBIC_805400"	2009	"2009-01-21"	11.3
"WBIC_805400"	2009	"2009-04-15"	3.5
"WBIC_805400"	2009	"2009-04-27"	3
"WBIC_805400"	2009	"2009-05-11"	5.3
"WBIC_805400"	2009	"2009-05-28"	5.1
"WBIC_805400"	2009	"2009-06-09"	8.5
"WBIC_805400"	2009	"2009-06-23"	6.7
"WBIC_805400"	2009	"2009-07-06"	2.2
"WBIC_805400"	2009	"2009-07-20"	0.6
"WBIC_805400"	2009	"2009-08-05"	0.9
"WBIC_805400"	2009	"2009-08-19"	1.2
"WBIC_805400"	2009	"2009-09-02"	1.2
"WBIC_805400"	2009	"2009-09-30"	2.5
"WBIC_805400"	2009	"2009-10-28"	4.7
"WBIC_805400"	2009	"2009-12-03"	5
"WBIC_805400"	2010	"2010-02-01"	9
"WBIC_805400"	2010	"2010-03-29"	1
"WBIC_805400"	2010	"2010-04-13"	1.9
"WBIC_805400"	2010	"2010-04-26"	1.6
"WBIC_805400"	2010	"2010-05-10"	2.5
"WBIC_805400"	2010	"2010-05-24"	7.6
"WBIC_805400"	2010	"2010-06-07"	2.1
"WBIC_805400"	2010	"2010-06-21"	1.9
"WBIC_805400"	2010	"2010-07-05"	1.4
"WBIC_805400"	2010	"2010-07-19"	1.1
"WBIC_805400"	2010	"2010-08-03"	1.4
"WBIC_805400"	2010	"2010-08-16"	1.3
"WBIC_805400"	2010	"2010-08-30"	1.2
"WBIC_805400"	2010	"2010-10-05"	2.1
"WBIC_805400"	2010	"2010-11-09"	2.9
"WBIC_805400"	2011	"2011-01-19"	5.3
"WBIC_805400"	2011	"2011-05-02"	2.5
"WBIC_805400"	2011	"2011-05-17"	2.3
"WBIC_805400"	2011	"2011-05-31"	6
"WBIC_805400"	2011	"2011-06-13"	7.2
"WBIC_805400"	2011	"2011-06-27"	3.3
"WBIC_805400"	2011	"2011-07-11"	3.3
"WBIC_805400"	2011	"2011-07-25"	2.6
"WBIC_805400"	2011	"2011-08-04"	3.3
"WBIC_805400"	2011	"2011-08-22"	1.8
"WBIC_805400"	2011	"2011-09-12"	2
"WBIC_805400"	2011	"2011-10-03"	2.2
"WBIC_805400"	2011	"2011-10-31"	2.6
"WBIC_805400"	2012	"2012-02-22"	2.3
"WBIC_805400"	2012	"2012-03-21"	1.5
"WBIC_805400"	2012	"2012-04-04"	2.6
"WBIC_805400"	2012	"2012-04-17"	7
"WBIC_805400"	2012	"2012-05-01"	8.2
"WBIC_805400"	2012	"2012-05-14"	7.8
"WBIC_805400"	2012	"2012-05-29"	5.6
"WBIC_805400"	2012	"2012-06-11"	2.9
"WBIC_805400"	2012	"2012-06-25"	1.5
"WBIC_805400"	2012	"2012-07-10"	1.8
"WBIC_805400"	2012	"2012-07-23"	1.4
"WBIC_805400"	2012	"2012-08-06"	1.5
"WBIC_805400"	2012	"2012-08-20"	1.7
"WBIC_805400"	2012	"2012-09-04"	2.1
"WBIC_805400"	2012	"2012-10-01"	2.1
"WBIC_805400"	2012	"2012-10-29"	4.2
"WBIC_805400"	2012	"2012-11-29"	2.5
"WBIC_805400"	2013	"2013-04-29"	2.4
"WBIC_805400"	2013	"2013-05-14"	2.7
"WBIC_805400"	2013	"2013-05-28"	8.2
"WBIC_805400"	2013	"2013-06-10"	10.6
"WBIC_805400"	2013	"2013-06-24"	2.4
"WBIC_805400"	2013	"2013-07-08"	1.6
"WBIC_805400"	2013	"2013-07-22"	1.4
"WBIC_805400"	2013	"2013-08-05"	1.6
"WBIC_805400"	2013	"2013-08-21"	1.1
"WBIC_805400"	2013	"2013-09-04"	1.4
"WBIC_805400"	2013	"2013-09-30"	1.9
"WBIC_805400"	2013	"2013-10-29"	2
"WBIC_805400"	2013	"2013-12-02"	3.6
"WBIC_805400"	2014	"2014-02-03"	4.2
"WBIC_805400"	2014	"2014-04-29"	2
"WBIC_805400"	2014	"2014-05-14"	1.7
"WBIC_805400"	2014	"2014-05-28"	1.4
"WBIC_805400"	2014	"2014-06-09"	3.8
"WBIC_805400"	2014	"2014-06-23"	2.1
"WBIC_805400"	2014	"2014-07-07"	1.5
"WBIC_805400"	2014	"2014-07-21"	1.3
"WBIC_805400"	2014	"2014-08-04"	1.3
"WBIC_805400"	2014	"2014-08-20"	1.6
"WBIC_805400"	2014	"2014-09-02"	2
"WBIC_805400"	2014	"2014-09-28"	2.4
"WBIC_805400"	2014	"2014-10-30"	2.6
"WBIC_804600"	1995	"1995-05-09"	5.9
"WBIC_804600"	1995	"1995-05-23"	6.2
"WBIC_804600"	1995	"1995-06-06"	4.7
"WBIC_804600"	1995	"1995-06-21"	3.3
"WBIC_804600"	1995	"1995-07-07"	2.9
"WBIC_804600"	1995	"1995-07-18"	1.8
"WBIC_804600"	1995	"1995-08-02"	1.9
"WBIC_804600"	1995	"1995-08-14"	1.6
"WBIC_804600"	1995	"1995-08-30"	1.3
"WBIC_804600"	1995	"1995-09-11"	1.3
"WBIC_804600"	1995	"1995-09-25"	1.1
"WBIC_804600"	1995	"1995-10-11"	2.9
"WBIC_804600"	1995	"1995-10-25"	3
"WBIC_804600"	1995	"1995-11-07"	2.3
"WBIC_804600"	1995	"1995-11-22"	4.5
"WBIC_804600"	1996	"1996-02-06"	5.4
"WBIC_804600"	1996	"1996-04-03"	2.6
"WBIC_804600"	1996	"1996-04-16"	3.3
"WBIC_804600"	1996	"1996-05-01"	4.8
"WBIC_804600"	1996	"1996-05-14"	5.5
"WBIC_804600"	1996	"1996-05-29"	5.9
"WBIC_804600"	1996	"1996-06-10"	8.8
"WBIC_804600"	1996	"1996-06-26"	3.5
"WBIC_804600"	1996	"1996-07-09"	3
"WBIC_804600"	1996	"1996-07-22"	2
"WBIC_804600"	1996	"1996-08-05"	1.2
"WBIC_804600"	1996	"1996-08-19"	2
"WBIC_804600"	1996	"1996-09-05"	2.1
"WBIC_804600"	1996	"1996-09-19"	1.8
"WBIC_804600"	1996	"1996-10-16"	3.6
"WBIC_804600"	1996	"1996-11-25"	4.3
"WBIC_804600"	1997	"1997-01-14"	3.1
"WBIC_804600"	1997	"1997-02-17"	5.1
"WBIC_804600"	1997	"1997-04-09"	5.8
"WBIC_804600"	1997	"1997-04-21"	9.1
"WBIC_804600"	1997	"1997-05-01"	2.8
"WBIC_804600"	1997	"1997-05-13"	5.6
"WBIC_804600"	1997	"1997-05-28"	3.7
"WBIC_804600"	1997	"1997-06-11"	4.6
"WBIC_804600"	1997	"1997-07-09"	2.8
"WBIC_804600"	1997	"1997-07-24"	2
"WBIC_804600"	1997	"1997-08-07"	1.7
"WBIC_804600"	1997	"1997-08-18"	1.6
"WBIC_804600"	1997	"1997-09-08"	1.6
"WBIC_804600"	1997	"1997-09-30"	1.5
"WBIC_804600"	1997	"1997-10-30"	3.3
"WBIC_804600"	1997	"1997-11-25"	4.8
"WBIC_804600"	1998	"1998-03-17"	3
"WBIC_804600"	1998	"1998-04-13"	2.4
"WBIC_804600"	1998	"1998-04-27"	7
"WBIC_804600"	1998	"1998-05-11"	9.1
"WBIC_804600"	1998	"1998-06-01"	5.1
"WBIC_804600"	1998	"1998-06-08"	7.8
"WBIC_804600"	1998	"1998-06-22"	2.5
"WBIC_804600"	1998	"1998-07-06"	1.2
"WBIC_804600"	1998	"1998-07-23"	1.8
"WBIC_804600"	1998	"1998-08-02"	1.7
"WBIC_804600"	1998	"1998-08-18"	1.9
"WBIC_804600"	1998	"1998-09-02"	1.8
"WBIC_804600"	1998	"1998-09-28"	1.5
"WBIC_804600"	1998	"1998-10-27"	2.4
"WBIC_804600"	1998	"1998-11-23"	4.1
"WBIC_804600"	1999	"1999-01-27"	6.8
"WBIC_804600"	1999	"1999-02-23"	4
"WBIC_804600"	1999	"1999-03-29"	2.9
"WBIC_804600"	1999	"1999-04-12"	2.9
"WBIC_804600"	1999	"1999-04-26"	7.3
"WBIC_804600"	1999	"1999-04-30"	7.5
"WBIC_804600"	1999	"1999-05-10"	4.6
"WBIC_804600"	1999	"1999-05-26"	5.4
"WBIC_804600"	1999	"1999-06-08"	6.1
"WBIC_804600"	1999	"1999-06-21"	2.4
"WBIC_804600"	1999	"1999-07-07"	2
"WBIC_804600"	1999	"1999-07-19"	0.88
"WBIC_804600"	1999	"1999-08-02"	1.8
"WBIC_804600"	1999	"1999-08-17"	1.6
"WBIC_804600"	1999	"1999-08-30"	1.7
"WBIC_804600"	1999	"1999-09-27"	1.5
"WBIC_804600"	1999	"1999-10-26"	2.5
"WBIC_804600"	1999	"1999-11-22"	3.2
"WBIC_804600"	2000	"2000-01-25"	4.4
"WBIC_804600"	2000	"2000-03-13"	2.5
"WBIC_804600"	2000	"2000-03-29"	2.8
"WBIC_804600"	2000	"2000-04-10"	2
"WBIC_804600"	2000	"2000-04-25"	6.8
"WBIC_804600"	2000	"2000-05-09"	6.3
"WBIC_804600"	2000	"2000-05-22"	5.5
"WBIC_804600"	2000	"2000-06-06"	4.9
"WBIC_804600"	2000	"2000-06-19"	4
"WBIC_804600"	2000	"2000-07-03"	2.3
"WBIC_804600"	2000	"2000-07-17"	1.9
"WBIC_804600"	2000	"2000-08-01"	1.5
"WBIC_804600"	2000	"2000-08-16"	1.5
"WBIC_804600"	2000	"2000-08-28"	1.2
"WBIC_804600"	2000	"2000-09-25"	1.9
"WBIC_804600"	2000	"2000-10-24"	6.2
"WBIC_804600"	2000	"2000-11-27"	4.7
"WBIC_804600"	2001	"2001-01-15"	4.4
"WBIC_804600"	2001	"2001-04-09"	2.2
"WBIC_804600"	2001	"2001-04-25"	2.5
"WBIC_804600"	2001	"2001-05-09"	7.6
"WBIC_804600"	2001	"2001-05-21"	4
"WBIC_804600"	2001	"2001-06-04"	4.8
"WBIC_804600"	2001	"2001-06-18"	5
"WBIC_804600"	2001	"2001-07-02"	3
"WBIC_804600"	2001	"2001-07-17"	1.2
"WBIC_804600"	2001	"2001-07-30"	1.4
"WBIC_804600"	2001	"2001-08-13"	1.3
"WBIC_804600"	2001	"2001-08-27"	1.44
"WBIC_804600"	2001	"2001-09-26"	1.4
"WBIC_804600"	2001	"2001-10-22"	2.9
"WBIC_804600"	2001	"2001-11-26"	3
"WBIC_804600"	2002	"2002-04-10"	2.8
"WBIC_804600"	2002	"2002-04-23"	3.1
"WBIC_804600"	2002	"2002-05-21"	6.5
"WBIC_804600"	2002	"2002-06-05"	4.9
"WBIC_804600"	2002	"2002-06-19"	3.9
"WBIC_804600"	2002	"2002-07-01"	1.7
"WBIC_804600"	2002	"2002-07-16"	2.3
"WBIC_804600"	2002	"2002-07-26"	0.9
"WBIC_804600"	2002	"2002-08-13"	1.5
"WBIC_804600"	2002	"2002-08-26"	1.6
"WBIC_804600"	2002	"2002-09-24"	1.1
"WBIC_804600"	2002	"2002-10-22"	1.1
"WBIC_804600"	2002	"2002-11-19"	1.2
"WBIC_804600"	2003	"2003-02-13"	0.6
"WBIC_804600"	2003	"2003-02-17"	5.2
"WBIC_804600"	2003	"2003-04-01"	1.4
"WBIC_804600"	2003	"2003-04-15"	1.6
"WBIC_804600"	2003	"2003-04-28"	4.1
"WBIC_804600"	2003	"2003-05-13"	5
"WBIC_804600"	2003	"2003-05-27"	5.5
"WBIC_804600"	2003	"2003-06-10"	4
"WBIC_804600"	2003	"2003-06-23"	2.2
"WBIC_804600"	2003	"2003-07-08"	2.2
"WBIC_804600"	2003	"2003-07-23"	1.7
"WBIC_804600"	2003	"2003-08-05"	1.5
"WBIC_804600"	2003	"2003-08-18"	1.4
"WBIC_804600"	2003	"2003-09-03"	1.4
"WBIC_804600"	2003	"2003-09-30"	1.8
"WBIC_804600"	2003	"2003-10-29"	1.5
"WBIC_804600"	2003	"2003-12-02"	2.5
"WBIC_804600"	2004	"2004-02-17"	5.2
"WBIC_804600"	2004	"2004-03-31"	2.4
"WBIC_804600"	2004	"2004-04-13"	2.7
"WBIC_804600"	2004	"2004-04-29"	4.1
"WBIC_804600"	2004	"2004-05-11"	5.5
"WBIC_804600"	2004	"2004-05-27"	2.7
"WBIC_804600"	2004	"2004-06-08"	3
"WBIC_804600"	2004	"2004-06-22"	2.5
"WBIC_804600"	2004	"2004-07-07"	2
"WBIC_804600"	2004	"2004-07-20"	1.6
"WBIC_804600"	2004	"2004-08-05"	1.6
"WBIC_804600"	2004	"2004-08-16"	1.5
"WBIC_804600"	2004	"2004-09-09"	1.6
"WBIC_804600"	2004	"2004-10-06"	1.3
"WBIC_804600"	2004	"2004-11-04"	2.8
"WBIC_804600"	2005	"2005-02-03"	6.5
"WBIC_804600"	2005	"2005-04-18"	2.5
"WBIC_804600"	2005	"2005-04-27"	5
"WBIC_804600"	2005	"2005-05-10"	5.2
"WBIC_804600"	2005	"2005-05-24"	3.9
"WBIC_804600"	2005	"2005-06-07"	1.8
"WBIC_804600"	2005	"2005-06-21"	1.4
"WBIC_804600"	2005	"2005-07-05"	2.2
"WBIC_804600"	2005	"2005-07-19"	1.3
"WBIC_804600"	2005	"2005-08-03"	0.9
"WBIC_804600"	2005	"2005-08-15"	1.7
"WBIC_804600"	2005	"2005-08-30"	1.7
"WBIC_804600"	2005	"2005-09-27"	1.9
"WBIC_804600"	2005	"2005-11-03"	3.1
"WBIC_804600"	2006	"2006-04-05"	2.3
"WBIC_804600"	2006	"2006-04-19"	3
"WBIC_804600"	2006	"2006-05-03"	6
"WBIC_804600"	2006	"2006-05-16"	3.7
"WBIC_804600"	2006	"2006-05-31"	4.8
"WBIC_804600"	2006	"2006-06-13"	2.8
"WBIC_804600"	2006	"2006-06-27"	2.3
"WBIC_804600"	2006	"2006-07-12"	2
"WBIC_804600"	2006	"2006-07-25"	1.4
"WBIC_804600"	2006	"2006-08-08"	2
"WBIC_804600"	2006	"2006-08-21"	1.7
"WBIC_804600"	2006	"2006-09-07"	1.9
"WBIC_804600"	2006	"2006-10-04"	1.5
"WBIC_804600"	2006	"2006-10-30"	1.3
"WBIC_804600"	2006	"2006-12-11"	4.7
"WBIC_804600"	2007	"2007-01-05"	5.2
"WBIC_804600"	2007	"2007-02-26"	6.4
"WBIC_804600"	2007	"2007-04-03"	1.4
"WBIC_804600"	2007	"2007-04-17"	2.1
"WBIC_804600"	2007	"2007-05-02"	5.2
"WBIC_804600"	2007	"2007-05-21"	5.5
"WBIC_804600"	2007	"2007-05-29"	3.9
"WBIC_804600"	2007	"2007-06-11"	3.1
"WBIC_804600"	2007	"2007-06-25"	2.3
"WBIC_804600"	2007	"2007-07-09"	1.5
"WBIC_804600"	2007	"2007-07-23"	1.5
"WBIC_804600"	2007	"2007-08-07"	1.5
"WBIC_804600"	2007	"2007-08-20"	2
"WBIC_804600"	2007	"2007-09-04"	1.9
"WBIC_804600"	2007	"2007-10-04"	1.1
"WBIC_804600"	2007	"2007-10-29"	1.3
"WBIC_804600"	2007	"2007-11-26"	1.5
"WBIC_804600"	2008	"2008-03-03"	10
"WBIC_804600"	2008	"2008-04-17"	2.1
"WBIC_804600"	2008	"2008-04-30"	4.5
"WBIC_804600"	2008	"2008-05-14"	6.5
"WBIC_804600"	2008	"2008-05-28"	6
"WBIC_804600"	2008	"2008-06-10"	3.8
"WBIC_804600"	2008	"2008-06-24"	2.2
"WBIC_804600"	2008	"2008-07-08"	2
"WBIC_804600"	2008	"2008-07-21"	1.7
"WBIC_804600"	2008	"2008-08-05"	1.5
"WBIC_804600"	2008	"2008-08-18"	1.2
"WBIC_804600"	2008	"2008-09-05"	1.4
"WBIC_804600"	2008	"2008-09-29"	1.3
"WBIC_804600"	2008	"2008-10-31"	1.4
"WBIC_804600"	2009	"2009-02-05"	10.1
"WBIC_804600"	2009	"2009-04-17"	1.3
"WBIC_804600"	2009	"2009-04-29"	1.8
"WBIC_804600"	2009	"2009-05-11"	5.9
"WBIC_804600"	2009	"2009-05-28"	6.1
"WBIC_804600"	2009	"2009-06-10"	4.1
"WBIC_804600"	2009	"2009-06-23"	5.1
"WBIC_804600"	2009	"2009-07-09"	1.7
"WBIC_804600"	2009	"2009-07-20"	1.1
"WBIC_804600"	2009	"2009-08-04"	1.1
"WBIC_804600"	2009	"2009-08-20"	1.4
"WBIC_804600"	2009	"2009-09-04"	0.9
"WBIC_804600"	2009	"2009-09-30"	1.4
"WBIC_804600"	2009	"2009-10-30"	2.6
"WBIC_804600"	2009	"2009-12-04"	4.9
"WBIC_804600"	2010	"2010-02-03"	4.3
"WBIC_804600"	2010	"2010-03-31"	1.3
"WBIC_804600"	2010	"2010-04-12"	1.3
"WBIC_804600"	2010	"2010-04-27"	2.5
"WBIC_804600"	2010	"2010-05-13"	4.2
"WBIC_804600"	2010	"2010-05-25"	4.8
"WBIC_804600"	2010	"2010-06-09"	2.5
"WBIC_804600"	2010	"2010-06-21"	1.5
"WBIC_804600"	2010	"2010-07-06"	1.6
"WBIC_804600"	2010	"2010-07-20"	1
"WBIC_804600"	2010	"2010-08-04"	1
"WBIC_804600"	2010	"2010-08-16"	1.2
"WBIC_804600"	2010	"2010-08-30"	1.1
"WBIC_804600"	2010	"2010-10-08"	1.1
"WBIC_804600"	2010	"2010-11-02"	1.7
"WBIC_804600"	2011	"2011-01-26"	8.5
"WBIC_804600"	2011	"2011-04-21"	2.1
"WBIC_804600"	2011	"2011-05-03"	2
"WBIC_804600"	2011	"2011-05-17"	4.9
"WBIC_804600"	2011	"2011-06-01"	3.1
"WBIC_804600"	2011	"2011-06-14"	2.6
"WBIC_804600"	2011	"2011-06-28"	2
"WBIC_804600"	2011	"2011-07-12"	1.75
"WBIC_804600"	2011	"2011-07-26"	1.6
"WBIC_804600"	2011	"2011-08-09"	1.3
"WBIC_804600"	2011	"2011-08-24"	1.2
"WBIC_804600"	2011	"2011-09-13"	2.3
"WBIC_804600"	2011	"2011-10-04"	0.9
"WBIC_804600"	2011	"2011-11-01"	1.2
"WBIC_804600"	2012	"2012-04-05"	4
"WBIC_804600"	2012	"2012-04-18"	4
"WBIC_804600"	2012	"2012-05-03"	5
"WBIC_804600"	2012	"2012-05-16"	0.7
"WBIC_804600"	2012	"2012-05-30"	2.7
"WBIC_804600"	2012	"2012-06-12"	2.3
"WBIC_804600"	2012	"2012-06-26"	1.1
