"id","lon","lat","area","state"
"nhd_1101042",-92.95802502,44.82442347,0.0540538947034189,"Minnesota"
"nhd_1101050",-92.99208603,44.81262977,0.0756856503183894,"Minnesota"
"nhd_1101058",-92.99313062,44.79112731,0.0805347855079319,"Minnesota"
"nhd_1101060",-92.98757637,44.7881813,0.0785083744546212,"Minnesota"
"nhd_1101070",-92.8689072,44.74979355,0.174061660744561,"Minnesota"
"nhd_1101490",-93.33847984,44.99316937,0.275649973632921,"Minnesota"
"nhd_1101492",-93.47190337,44.99339136,0.37758442035895,"Minnesota"
"nhd_1101496",-93.57820619,44.99450412,0.0460730974310131,"Minnesota"
"nhd_1101498",-93.60595565,44.99290414,0.175512911471743,"Minnesota"
"nhd_1101500",-93.03573914,44.99484164,0.0879438042534445,"Minnesota"
"nhd_1101504",-93.0531108,44.9876279,0.744710728800819,"Minnesota"
"nhd_1101506",-93.06272976,44.99408464,0.0731126569888999,"Minnesota"
"nhd_1101508",-93.33606813,44.99185571,0.084477694576006,"Minnesota"
"nhd_1101512",-93.53346835,44.99164278,0.0771604542815273,"Minnesota"
"nhd_1101514",-93.55790113,44.9889298,1.09835170311615,"Minnesota"
"nhd_1101526",-93.4927882,44.98122035,0.630959389497194,"Minnesota"
"nhd_1101530",-93.51619146,44.98684683,0.134270869054555,"Minnesota"
"nhd_1101536",-93.32109698,44.98717302,0.0542717260047849,"Minnesota"
"nhd_1101542",-93.44332279,44.98281896,0.0530902368379954,"Minnesota"
"nhd_1101544",-93.32349621,44.98170518,0.149860953896782,"Minnesota"
"nhd_1101548",-93.14039613,44.97948162,0.247848482302168,"Minnesota"
"nhd_1101570",-93.61618184,44.96955685,0.783303464064776,"Minnesota"
"nhd_1101572",-93.00508544,44.97299259,0.263675131371904,"Minnesota"
"nhd_1101580",-93.61376782,44.95932207,2.47038363098644,"Minnesota"
"nhd_1101584",-93.38893176,44.96974144,0.151083184978692,"Minnesota"
"nhd_1101586",-93.18205796,44.97026641,0.0657958815061636,"Minnesota"
"nhd_1101588",-93.42639228,44.96827545,0.155541541847972,"Minnesota"
"nhd_1101590",-93.55598416,44.93976425,28.7756464535829,"Minnesota"
"nhd_1101614",-93.4095339,44.96405776,0.0543503248732505,"Minnesota"
"nhd_1101616",-93.32136789,44.95982914,0.657740187347095,"Minnesota"
"nhd_1101624",-93.58742992,44.96259605,0.0567000750720937,"Minnesota"
"nhd_1101626",-93.56209251,44.96127177,0.2024792019976,"Minnesota"
"nhd_1101634",-93.63358325,44.95706114,0.337678658482507,"Minnesota"
"nhd_1101636",-93.30680625,44.95530916,0.443812262708477,"Minnesota"
"nhd_1101642",-93.64294288,44.94627246,4.42406438178597,"Minnesota"
"nhd_1101646",-93.58272054,44.95840852,0.066235082515401,"Minnesota"
"nhd_1101650",-93.33752051,44.95902618,0.049981593854244,"Minnesota"
"nhd_1101662",-93.70819772,44.94959448,0.19618391686271,"Minnesota"
"nhd_1101664",-93.4842171,44.95136387,0.103124780019061,"Minnesota"
"nhd_1101666",-93.39546216,44.95297378,0.0805341560246951,"Minnesota"
"nhd_1101684",-93.3117587,44.94180224,1.65367651611907,"Minnesota"
"nhd_1101686",-93.51808031,44.9472081,0.0509408109230226,"Minnesota"
"nhd_1101688",-93.48803901,44.94621498,0.0777725073104699,"Minnesota"
"nhd_1101690",-93.68093652,44.94393431,0.663622290357067,"Minnesota"
"nhd_1101696",-93.50649986,44.94537561,0.0549734672044569,"Minnesota"
"nhd_1101704",-93.70445871,44.94257112,0.0652064001839967,"Minnesota"
"nhd_1101712",-93.25691512,44.94166446,0.0482922242597043,"Minnesota"
"nhd_1101716",-93.0377194,44.94022055,0.110106440267331,"Minnesota"
"nhd_1101722",-93.67518393,44.933078,0.585135999929514,"Minnesota"
"nhd_1101732",-93.6418375,44.93196278,0.526229366243587,"Minnesota"
"nhd_1101734",-93.63929983,44.91340965,16.9812103836207,"Minnesota"
"nhd_1101738",-93.43453721,44.93311681,0.0444521843188884,"Minnesota"
"nhd_1101744",-93.69322967,44.92943928,0.122968625074664,"Minnesota"
"nhd_1101754",-93.30491681,44.92173331,1.35188831373718,"Minnesota"
