"MonitoringLocationIdentifier","LatitudeMeasure","LongitudeMeasure","id"
"MNPCA-05-0007-00-201",45.6997,-94.098273,2720651
"MNPCA-05-0007-00-202",45.706772,-94.096619,2720651
"MNPCA-05-0007-00-203",45.702992,-94.098001,2720651
"MNPCA-05-0004-02-201",45.572912,-94.063029,2720961
"MNPCA-08-0045-00-101",44.307016,-94.732216,4046678
"MNPCA-08-0045-00-102",44.309212,-94.738226,4046678
"MNPCA-08-0045-00-201",44.303601,-94.730927,4046678
"MNPCA-08-0045-00-202",44.305056,-94.73204,4046678
"MNPCA-08-0011-00-100",44.2582,-94.5264,4046774
"MNPCA-08-0011-00-101",44.259483,-94.521285,4046774
"MNPCA-08-0029-00-201",44.257142,-94.648483,4046782
"MNPCA-08-0029-00-202",44.25612,-94.652316,4046782
"MNPCA-08-0054-00-101",44.197287,-94.847716,4046830
"MNPCA-06-0170-00-201",45.564022,-96.581166,4073360
"MNPCA-06-0101-00-201",45.406588,-96.413048,4082480
"MNPCA-06-0102-00-201",45.39777,-96.40164,4082486
"MNPCA-06-0266-00-201",45.40198,-96.29014,4082490
"MNPCA-06-0090-01-201",45.38762,-96.36337,4082538
"MNPCA-06-0044-00-201",45.381614,-96.257517,4082594
"MNPCA-06-0050-00-201",45.354922,-96.332887,4082694
"MNPCA-06-0053-00-201",45.355424,-96.291236,4082726
"MNPCA-06-0108-00-201",45.347492,-96.39103,4082798
"MNPCA-06-0060-00-201",45.329631,-96.366317,4082908
"MNPCA-06-0424-00-201",45.322946,-96.293889,4082924
"MNPCA-06-0029-00-101",45.32047,-96.35751,4082938
"MNPCA-06-0032-00-201",45.296458,-96.305261,4083110
"MNPCA-06-0001-00-101",45.208652,-96.168998,4083248
"MNPCA-06-0001-00-201",45.198335,-96.173256,4083248
"MNPCA-06-0001-00-202",45.193026,-96.143907,4083248
"MNPCA-06-0001-00-203",45.177595,-96.105194,4083248
"MNPCA-06-0002-00-101",45.329011,-96.124,4104123
"MNPCA-06-0002-00-102",45.363189,-96.137811,4104123
"MNPCA-06-0002-00-201",45.336221,-96.129768,4104123
"MNPCA-06-0002-00-202",45.334113,-96.126536,4104123
"MNPCA-06-0002-00-203",45.351303,-96.13994,4104123
"MNPCA-06-0002-00-204",45.338921,-96.141106,4104123
"MNPCA-07-0077-00-201",44.225044,-93.903156,4141178
"MNPCA-07-0047-00-100",44.2344,-93.874,4141184
"MNPCA-07-0047-00-101",44.234144,-93.873196,4141184
"MNPCA-07-0047-00-102",44.233151,-93.868911,4141184
"MNPCA-07-0047-00-103",44.234157,-93.871548,4141184
"MNPCA-07-0047-00-201",44.233151,-93.868911,4141184
"MNPCA-07-0053-00-100",44.2178,-93.8159,4141198
"MNPCA-07-0053-00-201",44.221411,-93.813893,4141198
"MNPCA-07-0053-00-202",44.22061,-93.818803,4141198
"MNPCA-07-0053-00-203",44.216893,-93.814213,4141198
"MNPCA-07-0054-00-100",44.2058,-93.8339,4141210
"MNPCA-07-0054-00-201",44.210395,-93.841219,4141210
"MNPCA-07-0054-00-202",44.212042,-93.842002,4141210
"MNPCA-07-0054-00-203",44.215252,-93.831428,4141210
"MNPCA-07-0045-00-201",44.198641,-93.846178,4141224
"MNPCA-07-0045-00-202",44.200122,-93.84929,4141224
"MNPCA-07-0045-00-204",44.201794,-93.847864,4141224
"MNPCA-08-0073-00-201",44.435235,-94.808105,4141676
"MNPCA-07-0124-00-201",44.15327,-94.31269,4141918
"MNPCA-07-0126-00-201",44.139188,-94.364471,4141922
"MNPCA-07-0101-00-101",44.113472,-94.223194,4141934
"MNPCA-07-0098-00-100",44.1104,-94.2039,4141938
"MNPCA-07-0098-00-101",44.109116,-94.200126,4141938
"MNPCA-07-0098-00-102",44.108569,-94.211505,4141938
"MNPCA-07-0098-00-103",44.109581,-94.213686,4141938
"MNPCA-07-0098-00-201",44.109374,-94.208601,4141938
"MNPCA-07-0098-00-202",44.108995,-94.204006,4141938
"MNPCA-07-0098-00-203",44.11291,-94.199831,4141938
"MNPCA-07-0098-00-204",44.109701,-94.2019,4141938
"MNPCA-07-0096-00-100",44.0992,-94.1775,4141942
"MNPCA-07-0096-00-101",44.101225,-94.171999,4141942
"MNPCA-07-0096-00-201",44.089198,-94.16922,4141942
"MNPCA-07-0096-00-202",44.100589,-94.179091,4141942
"MNPCA-07-0097-00-201",44.0831,-94.1473,4141948
"MNPCA-10-0041-00-206",44.877532,-93.67417,4254772
"MNPCA-11-0043-01-203",46.83873,-93.936151,4616338
"MNPCA-11-0043-01-204",46.854054,-93.936303,4616338
"MNPCA-11-0043-01-205",46.824151,-93.943409,4616338
"MNPCA-11-0043-01-206",46.844084,-93.934019,4616338
"MNPCA-11-0043-01-207",46.848009,-93.934355,4616338
"MNPCA-11-0043-01-208",46.832473,-93.938201,4616338
"MNPCA-11-0043-02-201",46.786302,-93.981138,4616338
"MNPCA-11-0043-02-202",46.793318,-93.974248,4616338
"MNPCA-11-0043-02-206",46.809046,-93.956867,4616338
"MNPCA-11-0043-02-209",46.815292,-93.95413,4616338
"MNPCA-11-0043-02-210",46.784713,-93.979173,4616338
"MNPCA-11-0043-02-211",46.795283,-93.977578,4616338
"MNPCA-11-0043-02-212",46.81081,-93.963361,4616338
"MNPCA-11-0043-02-213",46.783921,-93.987038,4616338
"MNPCA-11-0043-02-214",46.81131,-93.95999,4616338
"MNPCA-11-0045-00-100",46.8522,-93.9839,4616348
"MNPCA-11-0046-00-100",46.8488,-93.9883,4616358
"MNPCA-11-0037-00-201",46.830417,-93.916963,4616400
"MNPCA-11-0037-00-202",46.830491,-93.911159,4616400
"MNPCA-11-0037-00-203",46.836454,-93.896142,4616400
"MNPCA-11-0006-00-201",46.821,-93.882,4616420
"MNPCA-11-0053-00-201",46.821047,-93.932244,4616422
"MNPCA-11-0053-00-202",46.822436,-93.923617,4616422
"MNPCA-11-0053-00-203",46.819844,-93.935286,4616422
"MNPCA-11-0053-00-204",46.823152,-93.91794,4616422
"MNPCA-11-0053-00-205",46.820487,-93.934829,4616422
"MNPCA-11-0114-00-201",46.931,-94.063,4618572
"MNPCA-11-0102-00-100",46.9284,-94.0411,4618580
"MNPCA-11-0102-00-201",46.927937,-94.038488,4618580
"MNPCA-11-0102-00-202",46.927069,-94.051767,4618580
"MNPCA-11-0102-00-203",46.928471,-94.044566,4618580
"MNPCA-11-0116-00-100",46.9214,-94.0775,4618622
"MNPCA-11-0116-00-201",46.92003,-94.07476,4618622
"MNPCA-11-0117-00-100",46.9188,-94.0655,4618658
"MNPCA-11-0117-00-201",46.917901,-94.063607,4618658
"MNPCA-11-0101-00-101",46.876917,-94.024974,4618864
"MNPCA-11-0101-00-102",46.887601,-94.024293,4618864
"MNPCA-11-0236-00-201",46.876296,-94.385681,4618948
"MNPCA-11-0236-00-202",46.877431,-94.385531,4618948
"MNPCA-11-0199-00-201",46.863016,-94.284753,4618954
"MNPCA-11-0199-00-202",46.865907,-94.284917,4618954
"MNPCA-11-0199-00-203",46.871525,-94.280691,4618954
"MNPCA-11-0199-00-204",46.87838,-94.276874,4618954
"MNPCA-11-0199-00-205",46.868829,-94.277958,4618954
"MNPCA-11-0237-00-100",46.8704,-94.3918,4619010
"MNPCA-11-0237-00-201",46.87044,-94.386965,4619010
"MNPCA-11-0237-00-202",46.87065,-94.388907,4619010
"MNPCA-11-0237-00-203",46.868855,-94.392931,4619010
"MNPCA-11-0241-00-201",46.86103,-94.31447,4619102
"MNPCA-11-0242-00-201",46.850209,-94.321584,4619122
"MNPCA-11-0242-00-202",46.853662,-94.315987,4619122
"MNPCA-11-0242-00-203",46.855427,-94.312342,4619122
"MNPCA-11-0242-00-204",46.858289,-94.304412,4619122
"MNPCA-11-0246-00-201",46.842335,-94.375399,4619240
"MNPCA-11-0246-00-202",46.847047,-94.377172,4619240
"MNPCA-11-0150-00-201",46.84554,-94.27131,4619260
"MNPCA-11-0250-00-101",46.826283,-94.348373,4619296
"MNPCA-11-0250-00-201",46.818078,-94.35198,4619296
"MNPCA-11-0250-00-202",46.835016,-94.348075,4619296
"MNPCA-11-0250-00-203",46.839483,-94.334725,4619296
"MNPCA-11-0250-00-204",46.823573,-94.346914,4619296
"MNPCA-11-0250-00-205",46.825572,-94.346044,4619296
"MNPCA-11-0253-00-100",46.8312,-94.3197,4619420
"MNPCA-11-0156-00-100",46.8306,-94.2557,4619424
"MNPCA-11-0232-00-201",46.809701,-94.395701,4619448
"MNPCA-11-0232-00-202",46.815998,-94.395943,4619448
"MNPCA-11-0232-00-203",46.825692,-94.398013,4619448
"MNPCA-11-0232-00-204",46.821099,-94.382705,4619448
"MNPCA-11-0054-00-100",46.8305,-94.0078,4619464
"MNPCA-11-0232-00-205",46.825891,-94.388627,4619466
"MNPCA-11-0055-00-100",46.8286,-94.0143,4619478
"MNPCA-11-0110-00-201",46.81419,-94.08566,4619564
"MNPCA-11-0255-00-201",46.812,-94.363,4619606
"MNPCA-11-0230-00-201",46.802321,-94.393577,4619710
"MNPCA-11-0229-00-201",46.793161,-94.34919,4619772
"MNPCA-11-0086-00-101",47.112824,-93.942627,4816211
"MNPCA-11-0086-00-201",47.108751,-93.941615,4816211
"MNPCA-11-0087-00-201",47.107,-93.92,4816275
"MNPCA-11-0092-00-100",47.0847,-93.9719,4816343
"MNPCA-11-0092-00-101",47.084879,-93.970482,4816343
"MNPCA-11-0092-00-201",47.090797,-93.967664,4816343
"MNPCA-11-0093-00-201",47.092363,-93.923585,4816355
"MNPCA-11-0077-00-201",47.071042,-93.961593,4816421
"MNPCA-11-0204-00-201",47.340468,-94.298305,4817559
"MNPCA-11-0146-00-201",47.309,-94.138,4817643
"MNPCA-11-0203-01-101",47.123939,-94.587618,4817675
"MNPCA-11-0203-01-102",47.205746,-94.591541,4817675
"MNPCA-11-0203-01-103",47.150594,-94.591516,4817675
"MNPCA-11-0203-01-104",47.158254,-94.282533,4817675
"MNPCA-11-0203-01-105",47.221037,-94.327984,4817675
"MNPCA-11-0203-01-201",47.266559,-94.277491,4817675
"MNPCA-11-0203-01-202",47.120619,-94.605344,4817675
"MNPCA-11-0203-01-203",47.172914,-94.590267,4817675
"MNPCA-11-0203-01-204",47.10578,-94.520973,4817675
"MNPCA-11-0203-01-205",47.160529,-94.370117,4817675
"MNPCA-11-0203-01-206",47.15662,-94.311643,4817675
"MNPCA-11-0203-01-207",47.268917,-94.415333,4817675
"MNPCA-11-0203-01-208",47.101126,-94.565838,4817675
"MNPCA-11-0203-01-209",47.068719,-94.357239,4817675
"MNPCA-11-0203-01-210",47.149221,-94.425477,4817675
"MNPCA-11-0203-01-211",47.24295,-94.42615,4817675
"MNPCA-11-0203-01-212",47.166785,-94.323206,4817675
"MNPCA-11-0203-03-201",47.061554,-94.56974,4817675
"MNPCA-11-0203-03-202",47.063773,-94.56865,4817675
"MNPCA-11-0145-00-201",47.267501,-94.165483,4817789
"MNPCA-11-0133-00-201",47.104513,-94.087407,4818297
"MNPCA-11-0133-00-202",47.089459,-94.080619,4818297
"MNPCA-11-0190-00-101",47.06669,-94.204419,4818431
"MNPCA-11-0190-00-201",47.068489,-94.201339,4818431
"MNPCA-11-0203-04-201",47.041019,-94.572612,4818479
"MNPCA-11-0203-04-202",47.050295,-94.556982,4818479
"MNPCA-11-0203-04-203",47.058728,-94.561532,4818479
"MNPCA-11-0203-04-204",47.052526,-94.555671,4818479
"MNPCA-11-0121-00-100",47.049,-94.0781,4818613
"MNPCA-11-0121-00-101",47.047799,-94.079166,4818613
"MNPCA-11-0177-00-201",47.04339,-94.26953,4818663
"MNPCA-11-0142-02-100",47.0198,-94.1702,4818805
"MNPCA-11-0142-02-201",47.035214,-94.15665,4818805
"MNPCA-11-0142-02-202",47.02118,-94.176066,4818805
"MNPCA-11-0142-02-203",47.0195,-94.172282,4818805
"MNPCA-11-0142-02-204",47.037026,-94.159455,4818805
"MNPCA-11-0142-02-205",47.035784,-94.152736,4818805
"MNPCA-11-0142-03-201",47.019106,-94.184425,4818805
"MNPCA-11-0142-01-100",47.0327,-94.1504,4818845
"MNPCA-11-0125-00-201",47.029,-94.072,4818865
"MNPCA-11-0181-00-201",47.02258,-94.203133,4818931
"MNPCA-11-0182-00-201",47.021811,-94.19,4818933
"MNPCA-11-0202-00-201",47.0077,-94.28815,4819099
"MNPCA-11-0183-00-201",47.004886,-94.225503,4819131
"MNPCA-11-0203-02-201",47.132847,-94.637889,4819397
"MNPCA-11-0203-02-202",47.135921,-94.649415,4819397
"MNPCA-11-0203-02-203",47.140811,-94.664721,4819397
"MNPCA-11-0129-00-100",46.9887,-94.0685,4821531
"MNPCA-11-0129-00-201",46.991155,-94.068275,4821531
"MNPCA-11-0174-00-100",46.9858,-94.2309,4821587
"MNPCA-11-0174-00-101",46.981186,-94.219835,4821587
"MNPCA-11-0174-00-201",46.985063,-94.22127,4821587
"MNPCA-11-0174-00-202",46.982964,-94.22396,4821587
"MNPCA-11-0174-00-203",46.984363,-94.228161,4821587
"MNPCA-11-0201-01-102",46.979504,-94.266154,4821587
"MNPCA-11-0201-01-201",46.97552,-94.262696,4821587
"MNPCA-11-0201-01-204",46.981069,-94.273152,4821587
"MNPCA-11-0201-01-205",46.982592,-94.274986,4821587
"MNPCA-11-0201-01-206",46.977572,-94.263103,4821587
"MNPCA-11-0201-02-100",46.9411,-94.2892,4821587
"MNPCA-11-0201-02-103",46.941736,-94.310904,4821587
"MNPCA-11-0201-02-201",46.947223,-94.25696,4821587
"MNPCA-11-0201-02-202",46.947737,-94.291626,4821587
"MNPCA-11-0201-02-203",46.934567,-94.291616,4821587
"MNPCA-11-0201-02-204",46.936886,-94.324899,4821587
"MNPCA-11-0201-02-205",46.941494,-94.320607,4821587
"MNPCA-11-0201-02-206",46.934052,-94.324804,4821587
"MNPCA-11-0201-02-207",46.941091,-94.256816,4821587
"MNPCA-11-0105-00-100",46.9744,-94.036,4821681
"MNPCA-11-0105-00-102",46.979827,-94.041212,4821681
"MNPCA-11-0105-00-201",46.971882,-94.032644,4821681
"MNPCA-11-0105-00-202",46.975664,-94.038801,4821681
"MNPCA-11-0105-00-203",46.972041,-94.028918,4821681
"MNPCA-11-0120-02-100",46.9597,-94.1362,4821725
"MNPCA-11-0120-02-201",46.958019,-94.132613,4821725
"MNPCA-11-0120-02-202",46.964712,-94.12783,4821725
"MNPCA-11-0120-02-203",46.961756,-94.133659,4821725
"MNPCA-11-0120-02-301",46.967721,-94.131087,4821725
"MNPCA-11-0162-00-101",46.964067,-94.158128,4821725
"MNPCA-11-0162-00-102",46.964849,-94.170212,4821725
"MNPCA-11-0163-00-201",46.966382,-94.199918,4821773
"MNPCA-11-0261-00-201",46.965007,-94.330029,4821787
"MNPCA-11-0261-00-202",46.964557,-94.330782,4821787
"MNPCA-11-0063-00-201",46.963,-94.017,4821833
"MNPCA-11-0262-00-201",46.953016,-94.382407,4821841
"MNPCA-11-0269-00-201",46.943741,-94.385133,4821841
"MNPCA-11-0269-00-202",46.946071,-94.385255,4821841
"MNPCA-11-0167-00-100",46.9455,-94.1895,4821857
"MNPCA-11-0167-00-101",46.950391,-94.183416,4821857
"MNPCA-11-0167-00-201",46.94811,-94.185151,4821857
"MNPCA-11-0167-00-202",46.953672,-94.181219,4821857
"MNPCA-11-0263-00-100",46.9466,-94.3416,4821889
"MNPCA-11-0263-00-201",46.943409,-94.345881,4821889
"MNPCA-11-0263-00-202",46.947636,-94.343777,4821889
"MNPCA-11-0265-00-100",46.9439,-94.3347,4821929
"MNPCA-11-0268-00-201",46.942501,-94.369256,4821935
"MNPCA-11-0268-00-202",46.941837,-94.366095,4821935
"MNPCA-11-0268-00-203",46.93976,-94.368185,4821935
"MNPCA-11-0270-00-201",46.933799,-94.387187,4821957
"MNPCA-11-0270-00-202",46.938103,-94.382917,4821957
"MNPCA-11-0270-00-203",46.924881,-94.393538,4821957
"MNPCA-11-0270-00-204",46.941297,-94.378481,4821957
"MNPCA-11-0168-00-201",46.93535,-94.161,4821991
"MNPCA-11-0170-00-201",46.927572,-94.2272,4822039
"MNPCA-11-0170-00-202",46.926392,-94.229005,4822039
"MNPCA-11-0170-00-203",46.923995,-94.228493,4822039
"MNPCA-11-0273-00-201",46.914643,-94.334785,4822055
"MNPCA-11-0273-00-202",46.920674,-94.333407,4822055
"MNPCA-11-0200-00-201",46.915896,-94.268441,4822079
"MNPCA-11-0200-00-202",46.909842,-94.274769,4822079
"MNPCA-11-0171-01-100",46.9141,-94.2011,4822083
"MNPCA-11-0171-01-201",46.912475,-94.201471,4822083
"MNPCA-11-0171-01-202",46.91712,-94.206016,4822083
"MNPCA-11-0171-02-100",46.9026,-94.2326,4822083
"MNPCA-11-0171-02-201",46.903769,-94.226441,4822083
"MNPCA-11-0171-02-202",46.900612,-94.232523,4822083
"MNPCA-11-0171-02-203",46.896959,-94.244943,4822083
"MNPCA-11-0274-00-100",46.9074,-94.3043,4822095
"MNPCA-11-0257-00-100",46.8891,-94.3247,4822177
"MNPCA-11-0257-00-201",46.885892,-94.327718,4822177
"MNPCA-11-0257-00-202",46.897711,-94.328176,4822177
"MNPCA-11-0258-00-201",46.883383,-94.360889,4822193
"MNPCA-11-0234-00-101",46.869903,-94.342511,4822259
"MNPCA-11-0234-00-201",46.873884,-94.340348,4822259
"MNPCA-11-0234-00-202",46.864485,-94.341786,4822259
"MNPCA-11-0244-00-201",46.857915,-94.338798,4822367
"MNPCA-11-0073-00-201",47.004725,-93.9307,4835236
"MNPCA-09-0062-00-100",46.7231,-92.8917,4838866
"MNPCA-09-0062-00-201",46.723208,-92.889397,4838866
"MNPCA-09-0060-01-100",46.6813,-92.8781,4838902
"MNPCA-09-0060-01-201",46.6853,-92.876767,4838902
"MNPCA-09-0060-01-202",46.687947,-92.877758,4838902
"MNPCA-09-0064-00-201",46.683361,-92.900432,4838918
"MNPCA-09-0063-00-100",46.6821,-92.9305,4838920
"MNPCA-09-0063-00-201",46.680703,-92.934071,4838920
"MNPCA-09-0063-00-202",46.681821,-92.929344,4838920
"MNPCA-09-0060-02-100",46.6595,-92.8783,4838926
"MNPCA-09-0060-02-101",46.671749,-92.874625,4838926
"MNPCA-09-0060-02-201",46.669051,-92.876647,4838926
"MNPCA-09-0066-00-100",46.6753,-92.9467,4838936
"MNPCA-09-0066-00-201",46.674819,-92.94526,4838936
"MNPCA-09-0057-00-100",46.643,-92.9179,4838962
"MNPCA-09-0057-00-201",46.642506,-92.919993,4838962
"MNPCA-09-0057-00-202",46.639716,-92.926691,4838962
"MNPCA-11-0073-00-101",46.994213,-93.933029,4839410
"MNPCA-11-0073-00-202",46.984933,-93.933939,4839410
"MNPCA-11-0073-00-203",46.991928,-93.953836,4839410
"MNPCA-11-0009-01-100",46.9668,-93.8714,4839494
"MNPCA-11-0009-01-101",46.965297,-93.875265,4839494
"MNPCA-11-0009-01-201",46.961842,-93.883427,4839494
"MNPCA-11-0009-01-202",46.969874,-93.855398,4839494
"MNPCA-11-0009-02-100",46.9685,-93.8479,4839494
"MNPCA-11-0009-02-101",46.968877,-93.844894,4839494
"MNPCA-11-0062-00-201",46.937984,-93.9537,4839500
"MNPCA-11-0062-00-202",46.946803,-93.96876,4839500
"MNPCA-11-0062-00-203",46.956704,-93.972656,4839500
"MNPCA-11-0062-00-204",46.953227,-93.968823,4839500
"MNPCA-11-0062-00-205",46.960007,-93.972656,4839500
"MNPCA-11-0062-00-206",46.955954,-93.990412,4839500
"MNPCA-11-0062-00-207",46.933287,-93.956368,4839500
"MNPCA-11-0062-00-208",46.959092,-93.955235,4839500
"MNPCA-11-0062-00-209",46.964725,-93.986531,4839500
"MNPCA-11-0062-00-210",46.952325,-93.961583,4839500
"MNPCA-11-0062-00-211",46.947099,-93.959177,4839500
"MNPCA-11-0062-00-212",46.960086,-93.977604,4839500
"MNPCA-11-0010-00-201",46.950069,-93.797247,4839536
"MNPCA-11-0068-00-201",46.924258,-93.959418,4839592
"MNPCA-11-0067-00-201",46.91977,-93.967685,4839604
"MNPCA-11-0069-00-201",46.905862,-93.960195,4839632
"MNPCA-10-0160-00-201",46.815894,-93.10479,4839838
"MNPCA-09-0068-00-100",46.6572,-93.0418,4840178
"MNPCA-09-0068-00-201",46.656043,-93.042005,4840178
"MNPCA-11-0209-00-100",46.2974,-94.3302,4857665
"MNPCA-11-0209-00-201",46.297344,-94.33165,4857665
"MNPCA-03-0786-00-201",47.044793,-95.305138,4940115
"MNPCA-11-0225-00-201",46.587669,-94.380819,4941947
"MNPCA-11-0226-00-201",46.573511,-94.36446,4941979
"MNPCA-11-0219-00-201",46.519229,-94.34206,4942169
"MNPCA-11-0216-00-201",46.456817,-94.370874,4946273
"MNPCA-05-0013-00-101",45.738061,-94.167748,4971777
"MNPCA-05-0013-00-102",45.744741,-94.164937,4971777
"MNPCA-05-0013-00-103",45.749447,-94.174688,4971777
"MNPCA-05-0013-00-201",45.726096,-94.169725,4971777
"MNPCA-05-0013-00-202",45.722325,-94.167948,4971777
"MNPCA-05-0013-00-203",45.732752,-94.161343,4971777
"MNPCA-05-0013-00-204",45.735775,-94.163233,4971777
"MNPCA-05-0013-00-205",45.744882,-94.174491,4971777
"MNPCA-05-0013-00-206",45.735108,-94.169558,4971777
"MNPCA-05-0013-00-207",45.741473,-94.165406,4971777
"MNPCA-05-0013-00-208",45.728416,-94.165107,4971777
"MNPCA-05-0013-00-209",45.725695,-94.165836,4971777
"MNPCA-05-0013-00-210",45.707522,-94.172068,4971777
"MNPCA-05-0013-00-211",45.717572,-94.175931,4971777
"MNPCA-05-0013-00-213",45.737575,-94.172999,4971777
"MNPCA-05-0009-00-100",45.7556,-94.1087,4978724
"MNPCA-06-0138-00-201",45.5569,-96.442792,6646370
"MNPCA-06-0138-00-202",45.560889,-96.443909,6646370
"MNPCA-06-0138-00-203",45.564319,-96.440919,6646370
"MNPCA-06-0139-00-202",45.554679,-96.434635,6646388
"MNPCA-06-0139-00-201",45.55412,-96.427773,6646390
"MNPCA-03-0234-00-201",47.094594,-95.570744,6652263
"MNPCA-03-0236-00-201",47.084582,-95.577138,6652615
"MNPCA-03-0235-00-201",47.08002,-95.568738,6652635
"MNPCA-03-0239-00-201",47.073706,-95.598963,6652641
"MNPCA-03-0206-00-201",47.050814,-95.603693,6652753
"MNPCA-03-0206-00-202",47.052529,-95.610825,6652753
"MNPCA-03-0210-00-201",47.035948,-95.60353,6652753
"MNPCA-03-0209-00-201",47.035451,-95.630309,6652805
"MNPCA-03-0209-00-202",47.036767,-95.623914,6652805
"MNPCA-03-0212-00-201",47.032613,-95.568768,6652823
"MNPCA-03-0216-00-201",47.02432,-95.645897,6652839
"MNPCA-03-0214-00-201",47.028576,-95.61413,6652843
"MNPCA-03-0213-00-100",47.0276,-95.5835,6652845
"MNPCA-03-0213-00-201",47.028206,-95.583309,6652845
"MNPCA-03-0638-00-201",46.825932,-96.153385,6653617
"MNPCA-03-0638-00-202",46.821514,-96.149787,6653617
"MNPCA-03-0638-00-203",46.821883,-96.144542,6653617
"MNPCA-03-0506-00-100",46.8005,-96.014,6653619
"MNPCA-03-0506-00-201",46.798489,-96.007847,6653619
"MNPCA-03-0506-00-202",46.797699,-96.008087,6653619
"MNPCA-03-0506-00-203",46.801984,-96.016947,6653619
"MNPCA-03-0506-00-204",46.818963,-96.028313,6653619
"MNPCA-03-0577-00-201",46.803751,-96.049725,6653669
"MNPCA-03-0575-00-100",46.796,-96.0413,6653685
"MNPCA-03-0575-00-201",46.791978,-96.046578,6653685
"MNPCA-03-0575-00-202",46.798727,-96.042058,6653685
"MNPCA-03-0575-00-203",46.798279,-96.033506,6653685
"MNPCA-03-0575-00-204",46.794557,-96.024182,6653685
"MNPCA-03-0575-00-205",46.795064,-96.031708,6653685
"MNPCA-03-0588-00-100",46.7747,-96.1312,6653711
"MNPCA-03-0588-00-201",46.778951,-96.133631,6653711
"MNPCA-03-0588-00-202",46.769307,-96.125603,6653711
"MNPCA-03-0588-00-203",46.786605,-96.137777,6653711
"MNPCA-03-0587-00-201",46.789129,-96.118385,6653731
"MNPCA-03-0576-00-100",46.7506,-96.0598,6653737
"MNPCA-03-0576-00-102",46.749313,-96.048463,6653737
"MNPCA-03-0576-00-201",46.770634,-96.07015,6653737
"MNPCA-03-0576-00-202",46.774508,-96.048825,6653737
"MNPCA-03-0576-00-203",46.760899,-96.074588,6653737
"MNPCA-03-0576-00-204",46.751157,-96.058464,6653737
"MNPCA-03-0576-00-205",46.778405,-96.065486,6653737
"MNPCA-03-0596-00-201",46.783057,-96.099061,6653759
"MNPCA-03-0595-00-100",46.7726,-96.1086,6653779
"MNPCA-03-0595-00-201",46.773804,-96.108886,6653779
"MNPCA-03-0602-00-100",46.7567,-96.1069,6653779
"MNPCA-03-0602-00-101",46.758944,-96.103791,6653779
"MNPCA-03-0602-00-102",46.755228,-96.109872,6653779
"MNPCA-03-0602-00-201",46.75343,-96.112473,6653779
"MNPCA-03-0602-00-202",46.76004,-96.099707,6653779
"MNPCA-03-0582-00-100",46.7292,-96.0987,6653905
"MNPCA-03-0582-00-201",46.734243,-96.09285,6653905
"MNPCA-03-0582-00-202",46.722988,-96.098511,6653905
"MNPCA-03-0242-00-100",46.9725,-95.6566,6654439
"MNPCA-03-0242-00-101",46.972956,-95.655183,6654439
"MNPCA-03-0242-00-201",46.969721,-95.6482,6654439
"MNPCA-03-0242-00-203",46.988848,-95.643809,6654439
"MNPCA-03-0219-00-201",46.986975,-95.604413,6654475
"MNPCA-03-0292-00-201",46.959683,-95.691875,6654543
"MNPCA-03-0241-00-201",46.931792,-95.67797,6654571
"MNPCA-03-0241-01-102",46.903322,-95.67645,6654571
"MNPCA-03-0241-01-201",46.902644,-95.678296,6654571
"MNPCA-03-0241-02-201",46.939307,-95.663923,6654571
"MNPCA-03-0241-02-202",46.934359,-95.669301,6654571
"MNPCA-03-0411-00-202",46.935038,-95.873284,6654601
"MNPCA-03-0420-00-201",46.910497,-95.848338,6654655
"MNPCA-03-0286-00-201",46.875059,-95.700959,6654733
"MNPCA-03-0286-00-202",46.887203,-95.696048,6654733
"MNPCA-03-0286-00-203",46.873109,-95.697001,6654733
"MNPCA-03-0286-00-204",46.873893,-95.69478,6654733
"MNPCA-03-0287-00-100",46.87,-95.7281,6654751
"MNPCA-03-0287-00-201",46.866077,-95.72564,6654751
"MNPCA-03-0287-00-202",46.870605,-95.728993,6654751
"MNPCA-03-0287-00-203",46.879625,-95.739808,6654751
"MNPCA-03-0287-00-204",46.886272,-95.740529,6654751
"MNPCA-03-0269-00-201",46.885771,-95.758939,6654755
"MNPCA-03-0387-01-203",46.882472,-95.85503,6654769
"MNPCA-03-0387-01-207",46.882968,-95.859862,6654769
"MNPCA-03-0387-01-209",46.880345,-95.843069,6654769
"MNPCA-03-0387-02-101",46.870955,-95.857809,6654769
"MNPCA-03-0387-02-201",46.862379,-95.854738,6654769
"MNPCA-03-0387-02-202",46.87179,-95.862565,6654769
"MNPCA-03-0387-02-204",46.869477,-95.853405,6654769
"MNPCA-03-0387-02-205",46.876045,-95.849682,6654769
"MNPCA-03-0387-02-206",46.871474,-95.847282,6654769
"MNPCA-03-0387-02-208",46.872089,-95.854927,6654769
"MNPCA-03-0386-00-100",46.8748,-95.8334,6654797
"MNPCA-03-0386-00-201",46.872747,-95.832827,6654797
"MNPCA-03-0386-00-202",46.878626,-95.83399,6654797
"MNPCA-03-0273-00-100",46.8484,-95.7081,6654921
"MNPCA-03-0273-00-201",46.845871,-95.708484,6654921
"MNPCA-03-0273-00-202",46.845083,-95.707523,6654921
"MNPCA-03-0273-00-203",46.849631,-95.708336,6654921
"MNPCA-03-0400-00-201",46.841045,-95.880752,6654931
"MNPCA-03-0400-00-202",46.840178,-95.883371,6654931
"MNPCA-03-0275-00-201",46.847482,-95.735512,6654939
